stage,schedule,fill_model,fold,train_start,train_end_exclusive,test_start,test_end_exclusive,param_id,parameter_set,a,b,c,d,direction,total_pnl_cents,trades,daily_sharpe,win_rate,profit_factor,max_drawdown_cents,top_trade_pnl_cents,top_trade_removed_pnl_cents,subfold_1_pnl_cents,subfold_2_pnl_cents,subfold_3_pnl_cents,profitable_train_subfolds,consistency_gate_pass,top_trade_gate_pass,neighborhood_count,neighborhood_gate_pass,survives_base_gates,survives_all_gates,eligible_for_selection,selection_mode,z_sharpe,z_top_trade_removed_pnl,z_profit_factor,z_neighborhood_count,z_drawdown,composite_score,is_winner,winner_is_top_composite,rank,elimination_reason,stage2_source
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a120_b0.5_c3600_d7200_reversal,a=120s | b=0.5x sigma | c=3600s | d=7200s | reversal,120,0.5,3600,7200,reversal,382.0000000000107,62,1.7842867386053218,0.5,1.372319688109174,-390.999999999999,187.00000000000045,195.00000000001023,66.00000000000676,-47.99999999999898,364.0000000000029,2,True,True,3,True,True,True,True,strict_all_gates,0.8065578453767465,0.676670010928564,0.8012891047049314,-0.4472135954999576,-0.3738459127159162,0.4081692958185236,False,True,2.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a300_b0.3_c900_d7200_reversal,a=300s | b=0.3x sigma | c=900s | d=7200s | reversal,300,0.3,900,7200,reversal,315.9999999999933,62,1.5078632209952239,0.5806451612903226,1.299526066350704,-307.0000000000007,166.00000000000037,149.99999999999292,-235.00000000000156,131.99999999999932,418.9999999999955,2,True,True,3,True,True,True,True,strict_all_gates,0.12438530582651332,0.15466743106924793,0.035211120944625585,-0.4472135954999576,-1.4693013778834572,-0.2062131283505524,False,True,3.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a120_b0.5_c3600_d14400_reversal,a=120s | b=0.5x sigma | c=3600s | d=14400s | reversal,120,0.5,3600,14400,reversal,358.00000000000256,62,1.1167671903715999,0.4838709677419355,1.2165759225650346,-465.99999999999966,210.99999999999994,147.00000000000261,69.00000000000117,-146.99999999999847,435.99999999999994,2,True,True,3,True,True,True,True,strict_all_gates,-0.8407821109156977,0.11986725907875266,-0.8377538087960652,-0.4472135954999576,0.6042393240408457,-0.32437703054329764,False,True,4.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a120_b0.7_c900_d14400_continuation,a=120s | b=0.7x sigma | c=900s | d=14400s | continuation,120,0.7,900,14400,continuation,365.00000000000335,62,1.1330457270307188,0.532258064516129,1.219614921780989,-547.9999999999981,321.0000000000008,44.00000000000256,360.00000000000216,398.0000000000018,-393.0000000000007,2,True,True,3,True,True,True,True,strict_all_gates,-0.8006090793700378,-1.074938645932112,-0.8057714683688738,-0.4472135954999576,1.673612516228208,-0.44582326744013284,False,True,5.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,120,0.9,900,14400,continuation,336.0000000000043,62,1.0477486963473446,0.5483870967741935,1.2056303549571636,-438.9999999999979,321.0000000000008,15.000000000003524,234.00000000000463,400.0,-298.0000000000004,2,True,True,3,True,True,True,True,strict_all_gates,-1.0111095915567256,-1.411340308507975,-0.9529446477952829,-0.4472135954999576,0.2521286388083916,-0.8283723952670388,False,True,6.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,711.0000000000035,64,4.483388203269815,0.609375,2.2091836734693944,-206.00000000000023,128.0000000000001,583.0000000000034,86.99999999999832,635.0000000000052,-10.999999999999943,2,True,True,6,True,True,True,True,strict_all_gates,2.45277228092594,1.6152363538994765,2.8594720796043975,1.8032124549025697,-0.006004890452634736,1.8381427193608009,True,True,1.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a300_b0.5_c900_d7200_reversal,a=300s | b=0.5x sigma | c=900s | d=7200s | reversal,300,0.5,900,7200,reversal,693.0000000000028,64,4.304520900843633,0.59375,2.091338582677169,-179.9999999999984,128.0000000000001,565.0000000000027,80.00000000000185,581.999999999998,31.00000000000307,3,True,True,5,True,True,True,True,strict_all_gates,2.2307491031712003,1.5085876412327317,2.3406789338262453,0.8061420386623253,-0.49520329932777646,1.444114292233662,False,True,2.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a60_b0.5_c900_d7200_reversal,a=60s | b=0.5x sigma | c=900s | d=7200s | reversal,60,0.5,900,7200,reversal,688.000000000001,64,4.007992900717095,0.640625,2.0749999999999997,-212.00000000000057,159.00000000000034,529.0000000000007,32.99999999999983,674.9999999999999,-19.999999999998863,2,True,True,5,True,True,True,True,strict_all_gates,1.8626768619714882,1.295290215899238,2.2687510779634166,0.8061420386623253,0.10688705005701188,1.359892637568669,False,True,3.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a120_b0.3_c1800_d14400_reversal,a=120s | b=0.3x sigma | c=1800s | d=14400s | reversal,120,0.3,1800,14400,reversal,745.9999999999973,64,3.134470763076155,0.546875,1.7235693501454863,-250.00000000000003,210.99999999999994,534.9999999999973,-113.99999999999937,603.0,256.9999999999965,2,True,True,6,True,True,True,True,strict_all_gates,0.7783972971349047,1.3308397867881314,0.7216368864835643,1.8032124549025697,0.8218693399513896,1.0682369380381327,False,True,4.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a300_b0.3_c900_d7200_reversal,a=300s | b=0.3x sigma | c=900s | d=7200s | reversal,300,0.3,900,7200,reversal,632.9999999999942,64,3.812506617223406,0.609375,1.9254385964912157,-168.99999999999966,128.0000000000001,504.9999999999941,131.99999999999932,418.9999999999955,81.99999999999932,3,True,True,4,True,True,True,True,strict_all_gates,1.620024989437967,1.1530919323435447,1.6103322122160055,-0.19092837757791908,-0.7021718569287599,0.8818652765736751,False,True,5.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,712.0000000000047,64,3.0269448043786484,0.5625,1.6826462128475637,-251.9999999999996,210.99999999999994,501.0000000000047,-139.9999999999963,593.9999999999998,258.00000000000125,2,True,True,5,True,True,True,True,strict_all_gates,0.6449282129740493,1.1293922184176655,0.5414796733898714,0.8061420386623253,0.8594999867879283,0.8068947733226499,False,True,6.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a120_b0.5_c900_d14400_reversal,a=120s | b=0.5x sigma | c=900s | d=14400s | reversal,120,0.5,900,14400,reversal,764.9999999999993,64,3.2724558378555497,0.53125,1.7634730538922139,-154.99999999999972,210.99999999999994,553.9999999999993,-146.0000000000008,624.0000000000009,286.99999999999903,2,True,True,5,True,True,True,True,strict_all_gates,0.9496744638931491,1.44341342793637,0.8973062152251737,0.8061420386623253,-0.965586384784586,0.7564349765174742,False,True,7.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a60_b0.3_c1800_d14400_reversal,a=60s | b=0.3x sigma | c=1800s | d=14400s | reversal,60,0.3,1800,14400,reversal,760.0000000000066,64,3.0894941028334233,0.578125,1.7156308851224165,-236.99999999999977,221.0000000000008,539.0000000000058,-93.9999999999983,591.0000000000039,263.00000000000097,2,True,True,4,True,True,True,True,strict_all_gates,0.7225689769420194,1.3545395007141243,0.6866891324932899,-0.19092837757791908,0.577270135513831,0.7163602018255171,False,True,8.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a120_b0.3_c900_d7200_reversal,a=120s | b=0.3x sigma | c=900s | d=7200s | reversal,120,0.3,900,7200,reversal,559.0000000000032,64,3.294996589102158,0.625,1.7997138769670986,-170.99999999999937,128.0000000000001,431.00000000000307,108.9999999999975,394.00000000000546,56.00000000000023,3,True,True,5,True,True,True,True,strict_all_gates,0.977653692924215,0.7146472247136639,1.0568503293008136,0.8061420386623253,-0.6645412100922186,0.6517255877363186,False,True,9.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a120_b0.5_c1800_d14400_reversal,a=120s | b=0.5x sigma | c=1800s | d=14400s | reversal,120,0.5,1800,14400,reversal,693.9999999999976,64,2.875100528055473,0.515625,1.6473880597014894,-178.99999999999991,210.99999999999994,482.99999999999767,-37.999999999998806,489.0000000000015,242.999999999995,2,True,True,6,True,True,True,True,strict_all_gates,0.45644799162642014,1.022743505750883,0.3862615980164124,1.8032124549025697,-0.5140186227460215,0.6439385884515909,False,True,10.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a300_b0.5_c900_d14400_reversal,a=300s | b=0.5x sigma | c=900s | d=14400s | reversal,300,0.5,900,14400,reversal,742.0000000000122,64,3.170174992268993,0.53125,1.7176015473887973,-188.9999999999958,210.99999999999994,531.0000000000123,-172.99999999999542,586.0000000000042,329.00000000000347,2,True,True,4,True,True,True,True,strict_all_gates,0.8227159977422945,1.307140072862278,0.6953646409049605,-0.19092837757791908,-0.3258653885633654,0.6003854487528093,False,True,11.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a60_b0.5_c900_d14400_reversal,a=60s | b=0.5x sigma | c=900s | d=14400s | reversal,60,0.5,900,14400,reversal,767.000000000003,64,3.1476819162033958,0.5625,1.7304761904761907,-176.00000000000193,221.0000000000008,546.0000000000022,-151.00000000000193,634.0000000000002,284.0000000000046,2,True,True,4,True,True,True,True,strict_all_gates,0.7947959466327634,1.396014000084502,0.7520430866779466,-0.19092837757791908,-0.5704645930008037,0.5860398014258381,False,True,12.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a60_b0.5_c1800_d14400_reversal,a=60s | b=0.5x sigma | c=1800s | d=14400s | reversal,60,0.5,1800,14400,reversal,726.0000000000061,64,2.934132707060734,0.578125,1.6660550458715657,-177.00000000000102,221.0000000000008,505.00000000000534,-14.999999999999147,498.00000000000324,243.0000000000021,2,True,True,5,True,True,True,True,strict_all_gates,0.5297230496988348,1.1530919323436115,0.46843985773234514,0.8061420386623253,-0.5516492695825473,0.5556297920173717,False,True,13.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a120_b0.7_c1800_d7200_reversal,a=120s | b=0.7x sigma | c=1800s | d=7200s | reversal,120,0.7,1800,7200,reversal,486.00000000000637,64,2.8118757029376424,0.546875,1.627906976744194,-213.00000000000097,132.00000000000074,354.0000000000056,-36.000000000000654,476.00000000000904,45.999999999997954,2,True,True,6,True,True,True,True,strict_all_gates,0.377968714557647,0.2584277316392881,0.3004994144359388,1.8032124549025697,0.12570237347529273,0.5124096836991864,False,True,14.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a300_b0.5_c1800_d14400_reversal,a=300s | b=0.5x sigma | c=1800s | d=14400s | reversal,300,0.5,1800,14400,reversal,693.0000000000049,64,2.9413996027505833,0.5625,1.655629139072858,-169.9999999999996,210.99999999999994,482.00000000000495,-52.9999999999944,486.99999999999903,259.00000000000034,2,True,True,5,True,True,True,True,strict_all_gates,0.5387432521147484,1.0168185772694405,0.42254156066006443,0.8061420386623253,-0.6833565335104876,0.4976266798235699,False,True,15.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a120_b0.9_c1800_d7200_reversal,a=120s | b=0.9x sigma | c=1800s | d=7200s | reversal,120,0.9,1800,7200,reversal,429.00000000000557,64,2.5100575609111098,0.59375,1.5362500000000072,-396.00000000000074,132.00000000000074,297.00000000000483,0.999999999999801,522.0000000000041,-93.99999999999835,2,True,True,3,True,True,True,True,strict_all_gates,0.0033299623216588603,-0.07929319180539557,-0.10300497406226046,-1.1879987938181635,3.5689065590193145,0.32286110941598234,False,True,16.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a120_b0.7_c1800_d14400_reversal,a=120s | b=0.7x sigma | c=1800s | d=14400s | reversal,120,0.7,1800,14400,reversal,582.0000000000007,64,2.425276008734224,0.515625,1.524797114517583,-249.99999999999997,210.99999999999994,371.00000000000074,-207.99999999999844,500.0000000000028,289.9999999999963,2,True,True,5,True,True,True,True,strict_all_gates,-0.10190710098710178,0.3591515158245143,-0.15342437166058473,0.8061420386623253,0.8218693399513886,0.2804037997029674,False,True,17.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a120_b0.3_c3600_d14400_reversal,a=120s | b=0.3x sigma | c=3600s | d=14400s | reversal,120,0.3,3600,14400,reversal,631.9999999999993,64,2.6380477916824923,0.484375,1.5803489439853071,-229.999999999999,210.99999999999994,420.9999999999994,-182.00000000000074,701.0000000000005,112.99999999999955,2,True,True,4,True,True,True,True,strict_all_gates,0.16220079769500645,0.655397939898786,0.09113319259217634,-0.19092837757791908,0.445562871585903,0.2643748772732225,False,True,18.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a60_b0.7_c1800_d7200_reversal,a=60s | b=0.7x sigma | c=1800s | d=7200s | reversal,60,0.7,1800,7200,reversal,497.99999999999966,64,2.7765083624083395,0.5625,1.645914396887159,-220.00000000000045,159.00000000000034,338.9999999999993,-53.000000000002245,507.00000000000074,44.000000000001194,2,True,True,4,True,True,True,True,strict_all_gates,0.33406818479877476,0.1695538044169668,0.3797740459077659,-0.19092837757791908,0.25740963740319667,0.20954720240383062,False,True,19.0,survived,
1,3m_train_1m_test,actual_bid_ask,3m_train_1m_test_2025-08,2025-05-01,2025-08-01,2025-08-01,2025-09-01,a300_b0.7_c1800_d7200_reversal,a=300s | b=0.7x sigma | c=1800s | d=7200s | reversal,300,0.7,1800,7200,reversal,490.00000000000125,64,2.9188436928478647,0.546875,1.624203821656053,-193.00000000000068,128.0000000000001,362.00000000000114,-71.99999999999633,453.0000000000001,108.9999999999975,2,True,True,4,True,True,True,True,strict_all_gates,0.5107452070510456,0.3058271594911463,0.2841968984417147,-0.19092837757791908,-0.25060409489017993,0.2060800158841426,False,True,20.0,survived,
