stage,param_id,parameter_set,a,b,c,d,direction,side,side_sign,signal_time_utc,signal_move_cents,signal_sigma_cents,entry_time_utc,entry_time_dubai,entry_dubai_date,exit_time_utc,exit_time_dubai,hold_seconds,source_type,selected_symbol,mid_entry_px,mid_exit_px,mid_dynamic_cost_cents,mid_dynamic_pnl_cents,actual_entry_px,actual_exit_px,actual_pnl_cents,actual_fill_status,actual_entry_side,actual_exit_side,entry_px,exit_px,pnl_cents,fill_status,entry_fill_side,exit_fill_side,fill_model,schedule,fold,train_start,train_end_exclusive,test_start,test_end_exclusive,selected_composite_score,selection_mode
2,a120_b0.5_c900_d14400_reversal,a=120s | b=0.5x sigma | c=900s | d=14400s | reversal,120,0.5,900,14400,reversal,short,-1,2025-09-24 07:00:00,5.49999999999784,10.646235240936342,2025-09-24 07:02:00,2025-09-24 11:02:00,2025-09-24,2025-09-24 11:02:00,2025-09-24 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\X25,67.69999999999999,68.33500000000001,2.7079999999999997,-66.20800000000193,67.69,68.34,-65.00000000000057,actual_bid_ask,bid,ask,67.69999999999999,68.33500000000001,-66.20800000000193,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-09,2025-06-01,2025-09-01,2025-09-01,2025-10-01,1.5522649463184504,strict_all_gates
2,a120_b0.5_c900_d14400_reversal,a=120s | b=0.5x sigma | c=900s | d=14400s | reversal,120,0.5,900,14400,reversal,long,1,2025-09-25 07:00:07,-6.499999999999773,11.150839092116906,2025-09-25 07:02:07,2025-09-25 11:02:07,2025-09-25,2025-09-25 11:02:07,2025-09-25 15:02:07,14400,parquet_prompt_bid_ask,F:BRN\X25,69.13,69.215,2.7651999999999997,5.734800000000796,69.14,69.21,6.999999999999318,actual_bid_ask,ask,bid,69.13,69.215,5.734800000000796,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-09,2025-06-01,2025-09-01,2025-09-01,2025-10-01,1.5522649463184504,strict_all_gates
2,a120_b0.5_c900_d14400_reversal,a=120s | b=0.5x sigma | c=900s | d=14400s | reversal,120,0.5,900,14400,reversal,long,1,2025-09-26 07:00:00,-17.99999999999784,12.402052289889957,2025-09-26 07:02:00,2025-09-26 11:02:00,2025-09-26,2025-09-26 11:02:00,2025-09-26 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\X25,69.47,69.37,2.7788,-12.778799999999432,69.48,69.36,-12.000000000000455,actual_bid_ask,ask,bid,69.47,69.37,-12.778799999999432,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-09,2025-06-01,2025-09-01,2025-09-01,2025-10-01,1.5522649463184504,strict_all_gates
2,a120_b0.5_c900_d14400_reversal,a=120s | b=0.5x sigma | c=900s | d=14400s | reversal,120,0.5,900,14400,reversal,long,1,2025-09-29 07:00:44,-6.999999999999318,13.062738999417078,2025-09-29 07:02:44,2025-09-29 11:02:44,2025-09-29,2025-09-29 11:02:44,2025-09-29 15:02:44,14400,parquet_prompt_bid_ask,F:BRN\X25,69.66,69.005,2.7864,-68.28640000000011,69.67,69.0,-67.00000000000017,actual_bid_ask,ask,bid,69.66,69.005,-68.28640000000011,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-09,2025-06-01,2025-09-01,2025-09-01,2025-10-01,1.5522649463184504,strict_all_gates
2,a120_b0.5_c900_d14400_reversal,a=120s | b=0.5x sigma | c=900s | d=14400s | reversal,120,0.5,900,14400,reversal,long,1,2025-09-30 07:04:58,-7.500000000000284,13.449479068276673,2025-09-30 07:06:58,2025-09-30 11:06:58,2025-09-30,2025-09-30 11:06:58,2025-09-30 15:06:58,14400,parquet_prompt_bid_ask,F:BRN\X25,67.525,67.53999999999999,2.701,-1.2010000000013643,67.55,67.52,-3.0000000000001137,actual_bid_ask,ask,bid,67.525,67.53999999999999,-1.2010000000013643,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-09,2025-06-01,2025-09-01,2025-09-01,2025-10-01,1.5522649463184504,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-10-01 07:00:58,6.500000000001194,15.743704460126684,2025-10-01 07:05:58,2025-10-01 11:05:58,2025-10-01,2025-10-01 11:05:58,2025-10-01 15:05:58,14400,parquet_prompt_bid_ask,F:BRN\Z25,66.33,65.72,2.6532,58.346799999999945,66.32,65.73,58.99999999999892,actual_bid_ask,bid,ask,66.33,65.72,58.346799999999945,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-10-02 07:00:00,-4.999999999999716,14.683524514309266,2025-10-02 07:05:00,2025-10-02 11:05:00,2025-10-02,2025-10-02 11:05:00,2025-10-02 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Z25,65.435,65.035,2.6174,-42.61740000000057,65.44,65.03,-40.99999999999966,actual_bid_ask,ask,bid,65.435,65.035,-42.61740000000057,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-10-03 07:00:00,6.999999999999318,14.390546430568977,2025-10-03 07:05:00,2025-10-03 11:05:00,2025-10-03,2025-10-03 11:05:00,2025-10-03 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Z25,64.745,64.435,2.5898000000000003,28.410200000000227,64.74,64.44,29.999999999999716,actual_bid_ask,bid,ask,64.745,64.435,28.410200000000227,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-10-06 07:00:00,21.000000000000796,17.419057628049988,2025-10-06 07:05:00,2025-10-06 11:05:00,2025-10-06,2025-10-06 11:05:00,2025-10-06 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Z25,65.66499999999999,65.37,2.6266,26.87339999999875,65.66,65.38,28.000000000000114,actual_bid_ask,bid,ask,65.66499999999999,65.37,26.87339999999875,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-10-07 07:00:00,-8.00000000000125,14.23295426870875,2025-10-07 07:05:00,2025-10-07 11:05:00,2025-10-07,2025-10-07 11:05:00,2025-10-07 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Z25,65.63499999999999,65.58500000000001,2.6253999999999995,-7.625399999998294,65.64,65.58,-6.000000000000227,actual_bid_ask,ask,bid,65.63499999999999,65.58500000000001,-7.625399999998294,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-10-08 07:00:00,14.000000000001478,14.50889589298185,2025-10-08 07:05:00,2025-10-08 11:05:00,2025-10-08,2025-10-08 11:05:00,2025-10-08 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Z25,66.095,66.235,2.6438,-16.643800000000056,66.09,66.24,-14.999999999999147,actual_bid_ask,bid,ask,66.095,66.235,-16.643800000000056,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-10-09 07:00:00,5.49999999999784,13.723622938945331,2025-10-09 07:05:00,2025-10-09 11:05:00,2025-10-09,2025-10-09 11:05:00,2025-10-09 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Z25,66.35499999999999,65.965,2.6541999999999994,36.34579999999863,66.35,65.97,37.999999999999545,actual_bid_ask,bid,ask,66.35499999999999,65.965,36.34579999999863,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-10-10 07:00:00,-10.000000000002274,17.20781652088111,2025-10-10 07:05:00,2025-10-10 11:05:00,2025-10-10,2025-10-10 11:05:00,2025-10-10 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Z25,64.755,64.38499999999999,2.5902,-39.59020000000046,64.76,64.38,-38.000000000000966,actual_bid_ask,ask,bid,64.755,64.38499999999999,-39.59020000000046,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-10-13 07:00:00,7.9999999999998295,18.128624496238956,2025-10-13 07:05:00,2025-10-13 11:05:00,2025-10-13,2025-10-13 11:05:00,2025-10-13 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Z25,63.525000000000006,63.86,2.5410000000000004,-36.04099999999937,63.52,63.87,-34.99999999999943,actual_bid_ask,bid,ask,63.525000000000006,63.86,-36.04099999999937,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-10-14 07:00:00,-17.99999999999997,17.14594191256121,2025-10-14 07:05:00,2025-10-14 11:05:00,2025-10-14,2025-10-14 11:05:00,2025-10-14 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Z25,62.765,61.760000000000005,2.5106,-103.01059999999954,62.77,61.75,-102.00000000000031,actual_bid_ask,ask,bid,62.765,61.760000000000005,-103.01059999999954,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-10-15 07:00:00,5.000000000000426,16.63249229336385,2025-10-15 07:05:00,2025-10-15 11:05:00,2025-10-15,2025-10-15 11:05:00,2025-10-15 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Z25,62.28,62.315,2.4912,-5.991199999999659,62.27,62.32,-4.999999999999716,actual_bid_ask,bid,ask,62.28,62.315,-5.991199999999659,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-10-16 07:01:19,-4.999999999999716,15.720159092386826,2025-10-16 07:06:19,2025-10-16 11:06:19,2025-10-16,2025-10-16 11:06:19,2025-10-16 15:06:19,14400,parquet_prompt_bid_ask,F:BRN\Z25,62.455,62.33,2.4982,-14.9982,62.46,62.32,-14.000000000000057,actual_bid_ask,ask,bid,62.455,62.33,-14.9982,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-10-17 07:00:00,-29.000000000000625,16.887605435435642,2025-10-17 07:05:00,2025-10-17 11:05:00,2025-10-17,2025-10-17 11:05:00,2025-10-17 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Z25,60.6,60.675,2.424,5.075999999999574,60.61,60.67,6.000000000000227,actual_bid_ask,ask,bid,60.6,60.675,5.075999999999574,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-10-20 07:00:00,-4.5000000000001705,13.850824189892611,2025-10-20 07:05:00,2025-10-20 11:05:00,2025-10-20,2025-10-20 11:05:00,2025-10-20 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Z25,60.795,60.775000000000006,2.4318,-4.431799999999602,60.8,60.77,-2.999999999999403,actual_bid_ask,ask,bid,60.795,60.775000000000006,-4.431799999999602,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-10-21 07:00:00,-34.00000000000034,16.340321738205507,2025-10-21 07:05:00,2025-10-21 11:05:00,2025-10-21,2025-10-21 11:05:00,2025-10-21 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Z25,60.715,61.54,2.4286000000000003,80.07139999999957,60.72,61.53,81.00000000000023,actual_bid_ask,ask,bid,60.715,61.54,80.07139999999957,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-10-22 07:01:26,-5.499999999999261,18.066945947040324,2025-10-22 07:06:26,2025-10-22 11:06:26,2025-10-22,2025-10-22 11:06:26,2025-10-22 15:06:26,14400,parquet_prompt_bid_ask,F:BRN\Z25,62.379999999999995,62.4,2.4952,-0.49519999999968745,62.39,62.39,0.0,actual_bid_ask,ask,bid,62.379999999999995,62.4,-0.49519999999968745,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-10-23 07:00:00,-23.00000000000182,25.895533491477668,2025-10-23 07:05:00,2025-10-23 11:05:00,2025-10-23,2025-10-23 11:05:00,2025-10-23 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Z25,64.58500000000001,65.85499999999999,2.5834000000000006,124.41659999999818,64.59,65.85,125.99999999999909,actual_bid_ask,ask,bid,64.58500000000001,65.85499999999999,124.41659999999818,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-10-24 07:00:00,-12.000000000000455,14.984817218829964,2025-10-24 07:05:00,2025-10-24 11:05:00,2025-10-24,2025-10-24 11:05:00,2025-10-24 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Z25,65.52000000000001,66.19,2.6208000000000005,64.37919999999875,65.53,66.18,65.00000000000057,actual_bid_ask,ask,bid,65.52000000000001,66.19,64.37919999999875,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-10-27 07:00:00,-20.50000000000125,13.950793976860057,2025-10-27 07:05:00,2025-10-27 11:05:00,2025-10-27,2025-10-27 11:05:00,2025-10-27 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Z25,66.19,65.44999999999999,2.6476,-76.6476000000009,66.2,65.44,-76.00000000000051,actual_bid_ask,ask,bid,66.19,65.44999999999999,-76.6476000000009,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-10-28 07:00:00,-13.49999999999909,16.712388184930926,2025-10-28 07:05:00,2025-10-28 11:05:00,2025-10-28,2025-10-28 11:05:00,2025-10-28 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Z25,65.56,64.555,2.6224000000000003,-103.12239999999954,65.57,64.55,-101.9999999999996,actual_bid_ask,ask,bid,65.56,64.555,-103.12239999999954,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-10-29 07:00:00,14.000000000001478,15.13335202538222,2025-10-29 07:05:00,2025-10-29 11:05:00,2025-10-29,2025-10-29 11:05:00,2025-10-29 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Z25,64.68,64.67500000000001,2.5872,-2.087200000000455,64.67,64.68,-1.0000000000005116,actual_bid_ask,bid,ask,64.68,64.67500000000001,-2.087200000000455,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-10-30 07:01:19,-5.499999999999261,17.51866708679818,2025-10-30 07:06:19,2025-10-30 11:06:19,2025-10-30,2025-10-30 11:06:19,2025-10-30 15:06:19,14400,parquet_prompt_bid_ask,F:BRN\Z25,64.5,64.465,2.58,-6.079999999999659,64.51,64.46,-5.000000000001137,actual_bid_ask,ask,bid,64.5,64.465,-6.079999999999659,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-10-31 07:00:01,4.4999999999987494,13.922874791796277,2025-10-31 07:05:01,2025-10-31 11:05:01,2025-10-31,2025-10-31 11:05:01,2025-10-31 15:05:01,14400,parquet_prompt_bid_ask,F:BRN\Z25,64.72999999999999,64.835,2.5891999999999995,-13.089200000000398,64.72,64.85,-12.999999999999545,actual_bid_ask,bid,ask,64.72999999999999,64.835,-13.089200000000398,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-10,2025-07-01,2025-10-01,2025-10-01,2025-11-01,1.2926322574359714,strict_all_gates
2,a120_b0.3_c3600_d14400_reversal,a=120s | b=0.3x sigma | c=3600s | d=14400s | reversal,120,0.3,3600,14400,reversal,short,-1,2025-11-03 07:01:33,6.000000000000227,17.394655740966027,2025-11-03 07:03:33,2025-11-03 11:03:33,2025-11-03,2025-11-03 11:03:33,2025-11-03 15:03:33,14400,parquet_prompt_bid_ask,F:BRN\F26,65.245,64.935,2.6098000000000003,28.390200000000227,65.24,64.94,29.999999999999716,actual_bid_ask,bid,ask,65.245,64.935,28.390200000000227,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-11,2025-08-01,2025-11-01,2025-11-01,2025-12-01,1.5238854507795212,strict_all_gates
2,a120_b0.3_c3600_d14400_reversal,a=120s | b=0.3x sigma | c=3600s | d=14400s | reversal,120,0.3,3600,14400,reversal,long,1,2025-11-04 07:00:00,-7.999999999998408,14.578794924875094,2025-11-04 07:02:00,2025-11-04 11:02:00,2025-11-04,2025-11-04 11:02:00,2025-11-04 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\F26,64.545,63.974999999999994,2.5818000000000003,-59.58180000000074,64.55,63.97,-57.99999999999983,actual_bid_ask,ask,bid,64.545,63.974999999999994,-59.58180000000074,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-11,2025-08-01,2025-11-01,2025-11-01,2025-12-01,1.5238854507795212,strict_all_gates
2,a120_b0.3_c3600_d14400_reversal,a=120s | b=0.3x sigma | c=3600s | d=14400s | reversal,120,0.3,3600,14400,reversal,long,1,2025-11-05 07:00:00,-7.000000000000739,14.178936277235882,2025-11-05 07:02:00,2025-11-05 11:02:00,2025-11-05,2025-11-05 11:02:00,2025-11-05 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\F26,64.44,64.845,2.5776,37.92240000000012,64.45,64.84,39.00000000000006,actual_bid_ask,ask,bid,64.44,64.845,37.92240000000012,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-11,2025-08-01,2025-11-01,2025-11-01,2025-12-01,1.5238854507795212,strict_all_gates
2,a120_b0.3_c3600_d14400_reversal,a=120s | b=0.3x sigma | c=3600s | d=14400s | reversal,120,0.3,3600,14400,reversal,short,-1,2025-11-06 07:00:00,6.500000000000483,15.076518270726474,2025-11-06 07:02:00,2025-11-06 11:02:00,2025-11-06,2025-11-06 11:02:00,2025-11-06 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\F26,63.835,63.995000000000005,2.5534,-18.55340000000037,63.83,64.0,-17.00000000000017,actual_bid_ask,bid,ask,63.835,63.995000000000005,-18.55340000000037,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-11,2025-08-01,2025-11-01,2025-11-01,2025-12-01,1.5238854507795212,strict_all_gates
2,a120_b0.3_c3600_d14400_reversal,a=120s | b=0.3x sigma | c=3600s | d=14400s | reversal,120,0.3,3600,14400,reversal,short,-1,2025-11-07 07:00:00,32.99999999999983,19.398505827541957,2025-11-07 07:02:00,2025-11-07 11:02:00,2025-11-07,2025-11-07 11:02:00,2025-11-07 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\F26,64.045,64.0,2.5618000000000003,1.9382000000001702,64.04,64.01,3.0000000000001137,actual_bid_ask,bid,ask,64.045,64.0,1.9382000000001702,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-11,2025-08-01,2025-11-01,2025-11-01,2025-12-01,1.5238854507795212,strict_all_gates
2,a120_b0.3_c3600_d14400_reversal,a=120s | b=0.3x sigma | c=3600s | d=14400s | reversal,120,0.3,3600,14400,reversal,short,-1,2025-11-10 07:02:00,4.5000000000001705,11.801824636053398,2025-11-10 07:04:00,2025-11-10 11:04:00,2025-11-10,2025-11-10 11:04:00,2025-11-10 15:04:00,14400,parquet_prompt_bid_ask,F:BRN\F26,64.185,63.795,2.5674,36.43260000000006,64.18,63.8,38.000000000000966,actual_bid_ask,bid,ask,64.185,63.795,36.43260000000006,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-11,2025-08-01,2025-11-01,2025-11-01,2025-12-01,1.5238854507795212,strict_all_gates
2,a120_b0.3_c3600_d14400_reversal,a=120s | b=0.3x sigma | c=3600s | d=14400s | reversal,120,0.3,3600,14400,reversal,short,-1,2025-11-11 07:00:00,6.500000000000483,12.48124739510963,2025-11-11 07:02:00,2025-11-11 11:02:00,2025-11-11,2025-11-11 11:02:00,2025-11-11 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\F26,63.769999999999996,64.255,2.5507999999999997,-51.050799999999946,63.76,64.26,-50.00000000000071,actual_bid_ask,bid,ask,63.769999999999996,64.255,-51.050799999999946,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-11,2025-08-01,2025-11-01,2025-11-01,2025-12-01,1.5238854507795212,strict_all_gates
2,a120_b0.3_c3600_d14400_reversal,a=120s | b=0.3x sigma | c=3600s | d=14400s | reversal,120,0.3,3600,14400,reversal,long,1,2025-11-12 07:00:01,-3.50000000000108,11.080645422224714,2025-11-12 07:02:01,2025-11-12 11:02:01,2025-11-12,2025-11-12 11:02:01,2025-11-12 15:02:01,14400,parquet_prompt_bid_ask,F:BRN\F26,64.905,64.795,2.5962,-13.596199999999943,64.91,64.79,-11.999999999999034,actual_bid_ask,ask,bid,64.905,64.795,-13.596199999999943,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-11,2025-08-01,2025-11-01,2025-11-01,2025-12-01,1.5238854507795212,strict_all_gates
2,a120_b0.3_c3600_d14400_reversal,a=120s | b=0.3x sigma | c=3600s | d=14400s | reversal,120,0.3,3600,14400,reversal,short,-1,2025-11-13 07:00:00,4.5000000000001705,14.081884042371959,2025-11-13 07:02:00,2025-11-13 11:02:00,2025-11-13,2025-11-13 11:02:00,2025-11-13 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\F26,62.735,63.09,2.5094,-38.0094000000004,62.73,63.1,-37.000000000000455,actual_bid_ask,bid,ask,62.735,63.09,-38.0094000000004,mid_dynamic_cost,mid,mid,mid_dynamic_cost,3m_train_1m_test,3m_train_1m_test_2025-11,2025-08-01,2025-11-01,2025-11-01,2025-12-01,1.5238854507795212,strict_all_gates
