label,delay_s,threshold_cents,lookback_s,hold_s,volume_window_s,volume_multiple,direction,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,selector_objective,train_start,train_end,test_start,test_end
a=10s | move=20c/120s | hold=10800s | vol off | momentum,10,20.0,120,10800,300,0.0,momentum,557.9999999999993,557.9999999999993,7.342105263157886,2.9925356816911473,6.2373480977875255,-155.99999999999864,0.3157894736842105,0.618421052631579,76,47,0.5106382978723404,11.8723404255319,1.8956661316211856,17,30,0.618421052631579,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=10s | move=20c/60s | hold=14400s | vol off | momentum,10,20.0,60,14400,300,0.0,momentum,551.0000000000003,551.0000000000003,7.250000000000004,3.743850886921195,10.402689085393703,-74.00000000000034,0.27631578947368424,0.4605263157894737,76,35,0.6,15.742857142857156,2.664652567975823,12,23,0.4605263157894737,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=30s | move=20c/120s | hold=10800s | vol off | momentum,30,20.0,120,10800,300,0.0,momentum,548.9999999999991,548.9999999999991,7.2236842105263035,3.0526041392494543,6.002359407830254,-155.00000000000028,0.3157894736842105,0.618421052631579,76,47,0.5106382978723404,11.680851063829769,1.9384615384615347,17,30,0.618421052631579,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=1s | move=20c/60s | hold=21600s | vol off | momentum,1,20.0,60,21600,300,0.0,momentum,548.9999999999984,548.9999999999984,7.223684210526295,3.7023946840825475,8.354060541055532,-112.00000000000037,0.23684210526315788,0.3815789473684211,76,29,0.6206896551724138,18.931034482758566,3.2408163265305814,10,19,0.3815789473684211,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=5s | move=20c/60s | hold=14400s | vol off | momentum,5,20.0,60,14400,300,0.0,momentum,544.999999999998,544.999999999998,7.17105263157892,3.742833382208646,9.973934922439046,-73.99999999999983,0.2631578947368421,0.4605263157894737,76,35,0.5714285714285714,15.571428571428513,2.7192429022081797,12,23,0.4605263157894737,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=30s | move=20c/60s | hold=21600s | vol off | momentum,30,20.0,60,21600,300,0.0,momentum,534.9999999999998,534.9999999999998,7.039473684210523,3.8057789941646853,9.177754815935536,-120.00000000000017,0.23684210526315788,0.3815789473684211,76,29,0.6206896551724138,18.448275862068957,3.1747967479674575,10,19,0.3815789473684211,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=60s | move=20c/120s | hold=14400s | vol off | momentum,60,20.0,120,14400,300,0.0,momentum,532.0000000000041,532.0000000000041,7.000000000000054,3.145778501403684,7.337359020031712,-116.99999999999915,0.27631578947368424,0.5789473684210527,76,44,0.4772727272727273,12.090909090909184,1.996254681647949,15,29,0.5789473684210527,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=1s | move=20c/60s | hold=10800s | vol off | momentum,1,20.0,60,10800,300,0.0,momentum,524.0000000000013,524.0000000000013,6.89473684210528,3.294927121124893,7.649359513065797,-100.99999999999801,0.2631578947368421,0.5,76,38,0.5263157894736842,13.789473684210556,2.357512953367872,12,26,0.5,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=60s | move=20c/120s | hold=10800s | vol off | momentum,60,20.0,120,10800,300,0.0,momentum,520.0000000000041,520.0000000000041,6.842105263157949,2.9149033443863135,5.5332639082302375,-155.99999999999727,0.3157894736842105,0.618421052631579,76,47,0.5106382978723404,11.06382978723413,1.9059233449477446,17,30,0.618421052631579,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=60s | move=20c/60s | hold=10800s | vol off | momentum,60,20.0,60,10800,300,0.0,momentum,517.0000000000005,517.0000000000005,6.802631578947374,3.3965558713031276,6.205821587325145,-89.99999999999909,0.2894736842105263,0.5,76,38,0.5789473684210527,13.605263157894749,2.4361111111111162,12,26,0.5,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=5s | move=20c/60s | hold=21600s | vol off | momentum,5,20.0,60,21600,300,0.0,momentum,502.9999999999976,502.9999999999976,6.618421052631548,3.4677873211557704,9.19867034480552,-93.00000000000125,0.23684210526315788,0.3815789473684211,76,29,0.6206896551724138,17.344827586206815,2.9346153846153498,10,19,0.3815789473684211,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=10s | move=20c/60s | hold=21600s | vol off | momentum,10,20.0,60,21600,300,0.0,momentum,492.99999999999676,492.99999999999676,6.486842105263115,3.4470740649571416,7.84162037844963,-120.00000000000088,0.2236842105263158,0.3815789473684211,76,29,0.5862068965517241,16.99999999999989,2.9182879377431536,10,19,0.3815789473684211,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=30s | move=20c/60s | hold=10800s | vol off | momentum,30,20.0,60,10800,300,0.0,momentum,488.000000000002,488.000000000002,6.4210526315789735,3.178760230103091,6.354164842669192,-95.99999999999903,0.2894736842105263,0.5,76,38,0.5789473684210527,12.842105263157947,2.2978723404255312,12,26,0.5,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=5s | move=20c/60s | hold=10800s | vol off | momentum,5,20.0,60,10800,300,0.0,momentum,485.99999999999955,485.99999999999955,6.3947368421052575,3.0752729356127784,7.051877898944491,-111.99999999999937,0.25,0.5,76,38,0.5,12.789473684210515,2.2180451127819425,12,26,0.5,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=120s | move=20c/120s | hold=21600s | vol off | momentum,120,20.0,120,21600,300,0.0,momentum,485.0000000000005,485.0000000000005,6.3815789473684275,2.929163544967931,6.234943198913323,-102.00000000000006,0.2631578947368421,0.4868421052631579,76,37,0.5405405405405406,13.108108108108121,2.1714975845410565,12,25,0.4868421052631579,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=10s | move=20c/60s | hold=10800s | vol off | momentum,10,20.0,60,10800,300,0.0,momentum,483.99999999999784,483.99999999999784,6.36842105263155,3.0758279433554034,6.816023661785507,-100.00000000000068,0.23684210526315788,0.5,76,38,0.47368421052631576,12.7368421052631,2.2039800995024703,12,26,0.5,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=60s | move=20c/60s | hold=10800s | vol>2x/300s | momentum,60,20.0,60,10800,300,2.0,momentum,450.9999999999984,450.9999999999984,5.934210526315769,3.058599856653233,5.384119189217767,-164.99999999999875,0.23684210526315788,0.4342105263157895,76,33,0.5454545454545454,13.666666666666618,2.3962848297213575,9,24,0.4342105263157895,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=30s | move=20c/60s | hold=14400s | vol>2x/300s | momentum,30,20.0,60,14400,300,2.0,momentum,440.00000000000085,440.00000000000085,5.789473684210537,3.098479222195369,5.406230541765958,-148.0000000000003,0.21052631578947367,0.39473684210526316,76,30,0.5333333333333333,14.666666666666694,2.370716510903413,9,21,0.39473684210526316,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=1s | move=20c/60s | hold=10800s | vol>2x/300s | momentum,1,20.0,60,10800,300,2.0,momentum,437.0000000000005,437.0000000000005,5.750000000000007,2.801828385985646,6.134644539727731,-151.99999999999795,0.21052631578947367,0.4342105263157895,76,33,0.48484848484848486,13.242424242424258,2.1439790575916224,9,24,0.4342105263157895,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=5s | move=20c/60s | hold=10800s | vol>2x/300s | momentum,5,20.0,60,10800,300,2.0,momentum,436.0000000000028,436.0000000000028,5.736842105263195,2.7739206888665557,6.367889856689954,-147.99999999999795,0.2236842105263158,0.4342105263157895,76,33,0.5151515151515151,13.212121212121298,2.115089514066497,9,24,0.4342105263157895,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=10s | move=20c/60s | hold=10800s | vol>2x/300s | momentum,10,20.0,60,10800,300,2.0,momentum,434.0000000000011,434.0000000000011,5.710526315789488,2.827578611931181,5.575971904410849,-171.99999999999886,0.21052631578947367,0.4342105263157895,76,33,0.48484848484848486,13.151515151515184,2.163538873994639,9,24,0.4342105263157895,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=30s | move=20c/60s | hold=10800s | vol>2x/300s | momentum,30,20.0,60,10800,300,2.0,momentum,434.0000000000004,434.0000000000004,5.710526315789479,2.996012732346539,5.848068242952622,-152.99999999999966,0.23684210526315788,0.4342105263157895,76,33,0.5454545454545454,13.151515151515163,2.3777777777777693,9,24,0.4342105263157895,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=10s | move=30c/180s | hold=21600s | vol off | momentum,10,30.0,180,21600,300,0.0,momentum,433.000000000004,433.000000000004,5.697368421052684,3.437460363856246,5.215932146280833,-51.99999999999977,0.15789473684210525,0.23684210526315788,76,18,0.6666666666666666,24.055555555555777,4.049295774647902,9,9,0.23684210526315788,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=120s | move=20c/180s | hold=21600s | vol off | momentum,120,20.0,180,21600,300,0.0,momentum,430.9999999999993,430.9999999999993,5.671052631578938,2.4179963757627996,3.7965543164578883,-158.99999999999943,0.32894736842105265,0.5789473684210527,76,44,0.5681818181818182,9.79545454545453,1.7836363636363546,17,27,0.5789473684210527,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=30s | move=20c/180s | hold=21600s | vol off | momentum,30,20.0,180,21600,300,0.0,momentum,427.9999999999985,427.9999999999985,5.631578947368402,2.420818020017927,3.883074662889819,-138.0000000000001,0.32894736842105265,0.5789473684210527,76,44,0.5681818181818182,9.727272727272693,1.737931034482751,17,27,0.5789473684210527,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=5s | move=30c/180s | hold=21600s | vol off | momentum,5,30.0,180,21600,300,0.0,momentum,424.0000000000029,424.0000000000029,5.57894736842109,3.365996214972397,4.900045629436085,-51.99999999999977,0.15789473684210525,0.23684210526315788,76,18,0.6666666666666666,23.555555555555717,4.117647058823543,9,9,0.23684210526315788,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=10s | move=30c/600s | hold=21600s | vol off | momentum,10,30.0,600,21600,300,0.0,momentum,420.9999999999992,420.9999999999992,5.539473684210516,2.60687881779306,3.1440844930149656,-260.00000000000074,0.2894736842105263,0.4605263157894737,76,35,0.6285714285714286,12.028571428571405,1.9418344519015591,15,20,0.4605263157894737,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=5s | move=20c/60s | hold=14400s | vol>2x/300s | momentum,5,20.0,60,14400,300,2.0,momentum,418.0000000000002,418.0000000000002,5.500000000000003,2.784938805146155,5.211115541881287,-167.00000000000077,0.19736842105263158,0.39473684210526316,76,30,0.5,13.933333333333342,2.114666666666656,9,21,0.39473684210526316,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=60s | move=20c/60s | hold=14400s | vol>2x/300s | momentum,60,20.0,60,14400,300,2.0,momentum,417.9999999999981,417.9999999999981,5.499999999999975,2.87753877627266,4.704498936625343,-160.00000000000009,0.19736842105263158,0.39473684210526316,76,30,0.5,13.933333333333271,2.211594202898543,9,21,0.39473684210526316,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=120s | move=20c/60s | hold=21600s | vol off | momentum,120,20.0,60,21600,300,0.0,momentum,416.99999999999767,416.99999999999767,5.486842105263127,2.9800903874918716,5.823615356791439,-119.00000000000034,0.2236842105263158,0.3815789473684211,76,29,0.5862068965517241,14.379310344827507,2.5559701492537026,10,19,0.3815789473684211,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=30s | move=30c/300s | hold=21600s | vol off | momentum,30,30.0,300,21600,300,0.0,momentum,415.99999999999955,415.99999999999955,5.47368421052631,2.823374547052208,3.5740450744227226,-166.99999999999997,0.23684210526315788,0.34210526315789475,76,26,0.6923076923076923,15.999999999999984,2.308176100628919,12,14,0.34210526315789475,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=10s | move=20c/60s | hold=14400s | vol>2x/300s | momentum,10,20.0,60,14400,300,2.0,momentum,415.0000000000023,415.0000000000023,5.460526315789504,2.808535037052993,4.8671356619366515,-180.00000000000026,0.21052631578947367,0.39473684210526316,76,30,0.5333333333333333,13.833333333333409,2.118598382749329,9,21,0.39473684210526316,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=10s | move=30c/300s | hold=14400s | vol off | momentum,10,30.0,300,14400,300,0.0,momentum,415.000000000001,415.000000000001,5.460526315789487,2.8618255526232583,4.130600317951763,-103.99999999999969,0.2631578947368421,0.47368421052631576,76,36,0.5555555555555556,11.527777777777807,2.1007957559681616,14,22,0.47368421052631576,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=1s | move=30c/180s | hold=21600s | vol off | momentum,1,30.0,180,21600,300,0.0,momentum,411.9999999999996,411.9999999999996,5.4210526315789425,3.2557795383711206,4.254702068207359,-61.000000000000114,0.15789473684210525,0.23684210526315788,76,18,0.6666666666666666,22.88888888888887,3.802721088435338,9,9,0.23684210526315788,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=5s | move=30c/600s | hold=21600s | vol off | momentum,5,30.0,600,21600,300,0.0,momentum,411.9999999999996,411.9999999999996,5.4210526315789425,2.570535700738767,3.0692598879269926,-254.99999999999966,0.2894736842105263,0.4605263157894737,76,35,0.6285714285714286,11.77142857142856,1.927927927927927,15,20,0.4605263157894737,total_pnl_cents,2025-11,2026-01,2026-02,2026-02
a=120s | move=20c/900s | hold=21600s | vol>2x/300s | momentum,120,20.0,900,21600,300,2.0,momentum,520.0000000000032,520.0000000000032,6.933333333333376,2.160176578617338,3.6076454870043553,-336.9999999999984,0.4,0.7466666666666667,75,56,0.5357142857142857,9.285714285714345,1.513326752221128,33,23,0.7466666666666667,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=120s | move=50c/1800s | hold=14400s | vol off | momentum,120,50.0,1800,14400,300,0.0,momentum,489.0000000000042,489.0000000000042,6.520000000000056,2.582307833135177,3.7805008562476194,-161.99999999999858,0.32,0.5733333333333334,75,43,0.5581395348837209,11.372093023255912,1.7593167701863377,25,18,0.5733333333333334,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=60s | move=20c/900s | hold=21600s | vol>2x/300s | momentum,60,20.0,900,21600,300,2.0,momentum,472.9999999999956,472.9999999999956,6.306666666666608,1.9811499104222392,3.3876188876268416,-333.9999999999998,0.38666666666666666,0.7466666666666667,75,56,0.5178571428571429,8.446428571428493,1.4655511811023567,33,23,0.7466666666666667,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=30s | move=20c/900s | hold=21600s | vol>2x/300s | momentum,30,20.0,900,21600,300,2.0,momentum,463.99999999999807,463.99999999999807,6.186666666666641,1.9371317442991103,3.3391455146887843,-337.99999999999966,0.38666666666666666,0.7466666666666667,75,56,0.5178571428571429,8.285714285714253,1.4540117416829714,33,23,0.7466666666666667,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=10s | move=20c/900s | hold=21600s | vol>2x/300s | momentum,10,20.0,900,21600,300,2.0,momentum,450.00000000000523,450.00000000000523,6.00000000000007,1.8781279080083453,3.3259054013024096,-337.99999999999613,0.38666666666666666,0.7466666666666667,75,56,0.5178571428571429,8.035714285714379,1.436893203883501,33,23,0.7466666666666667,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=10s | move=50c/1800s | hold=14400s | vol off | momentum,10,50.0,1800,14400,300,0.0,momentum,445.99999999999926,445.99999999999926,5.9466666666666566,2.2197807846508586,3.403363508434493,-177.99999999999903,0.32,0.5733333333333334,75,43,0.5581395348837209,10.372093023255799,1.6151724137930978,25,18,0.5733333333333334,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=60s | move=50c/1800s | hold=14400s | vol off | momentum,60,50.0,1800,14400,300,0.0,momentum,442.00000000000074,442.00000000000074,5.893333333333343,2.2752500572342824,3.3426274287839544,-178.00000000000063,0.32,0.5733333333333334,75,43,0.5581395348837209,10.279069767441877,1.6461988304093549,25,18,0.5733333333333334,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=30s | move=50c/1800s | hold=14400s | vol off | momentum,30,50.0,1800,14400,300,0.0,momentum,439.00000000000347,439.00000000000347,5.85333333333338,2.2116118963193507,3.349718345090234,-178.99999999999972,0.32,0.5733333333333334,75,43,0.5581395348837209,10.209302325581476,1.613986013986017,25,18,0.5733333333333334,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=5s | move=20c/900s | hold=21600s | vol>2x/300s | momentum,5,20.0,900,21600,300,2.0,momentum,427.0000000000041,427.0000000000041,5.6933333333333875,1.7951611042156512,3.124790943396962,-342.99999999999795,0.38666666666666666,0.7466666666666667,75,56,0.5178571428571429,7.625000000000073,1.4121621621621658,33,23,0.7466666666666667,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=120s | move=30c/120s | hold=21600s | vol off | momentum,120,30.0,120,21600,300,0.0,momentum,425.999999999999,425.999999999999,5.679999999999986,2.3808971604882525,3.457500238018283,-105.99999999999861,0.21333333333333335,0.3466666666666667,75,26,0.6153846153846154,16.384615384615344,2.0895140664961542,9,17,0.3466666666666667,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=60s | move=30c/120s | hold=21600s | vol off | momentum,60,30.0,120,21600,300,0.0,momentum,425.0000000000006,425.0000000000006,5.666666666666675,2.2521945129417977,3.0512136637198886,-125.00000000000131,0.18666666666666668,0.3466666666666667,75,26,0.5384615384615384,16.34615384615387,1.9976525821596187,9,17,0.3466666666666667,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=1s | move=20c/900s | hold=21600s | vol>2x/300s | momentum,1,20.0,900,21600,300,2.0,momentum,421.0000000000024,421.0000000000024,5.613333333333365,1.7600001270321968,3.043396351530713,-341.99999999999886,0.38666666666666666,0.7466666666666667,75,56,0.5178571428571429,7.517857142857186,1.3982970671712416,33,23,0.7466666666666667,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=10s | move=30c/120s | hold=21600s | vol off | momentum,10,30.0,120,21600,300,0.0,momentum,408.99999999999886,408.99999999999886,5.453333333333318,2.1679393747704165,3.118094656310731,-138.99999999999852,0.17333333333333334,0.3466666666666667,75,26,0.5,15.730769230769186,1.9784688995215176,9,17,0.3466666666666667,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=10s | move=10c/60s | hold=21600s | vol>2x/300s | momentum,10,10.0,60,21600,300,2.0,momentum,398.0000000000073,398.0000000000073,5.3066666666667635,1.9250040271009623,2.7804357843398773,-216.9999999999999,0.4533333333333333,0.8133333333333334,75,61,0.5573770491803278,6.524590163934545,1.4721233689205304,28,33,0.8133333333333334,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=120s | move=75c/1800s | hold=21600s | vol off | momentum,120,75.0,1800,21600,300,0.0,momentum,394.0000000000016,394.0000000000016,5.253333333333354,2.888773272125896,2.381392394449321,-79.0,0.12,0.16,75,12,0.75,32.833333333333464,3.9402985074626717,5,7,0.16,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=1s | move=50c/1800s | hold=14400s | vol off | momentum,1,50.0,1800,14400,300,0.0,momentum,392.99999999999915,392.99999999999915,5.239999999999989,1.9506106009578084,2.6858957522675735,-201.00000000000153,0.32,0.5733333333333334,75,43,0.5581395348837209,9.139534883720911,1.53615279672578,25,18,0.5733333333333334,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=30s | move=10c/60s | hold=21600s | vol>2x/300s | momentum,30,10.0,60,21600,300,2.0,momentum,392.9999999999976,392.9999999999976,5.239999999999968,1.9209764122827058,2.7300310711628732,-223.00000000000085,0.4533333333333333,0.8133333333333334,75,61,0.5573770491803278,6.442622950819633,1.459649122807012,28,33,0.8133333333333334,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=5s | move=50c/1800s | hold=14400s | vol off | momentum,5,50.0,1800,14400,300,0.0,momentum,391.99999999999864,391.99999999999864,5.226666666666649,1.9561746291933084,2.838083737583188,-204.00000000000023,0.32,0.5733333333333334,75,43,0.5581395348837209,9.11627906976741,1.533333333333328,25,18,0.5733333333333334,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=60s | move=10c/60s | hold=21600s | vol>2x/300s | momentum,60,10.0,60,21600,300,2.0,momentum,380.99999999999574,380.99999999999574,5.079999999999943,1.9024085627027472,2.7158699206015826,-227.99999999999915,0.4533333333333333,0.8133333333333334,75,61,0.5573770491803278,6.245901639344193,1.4508875739644869,28,33,0.8133333333333334,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=120s | move=10c/60s | hold=21600s | vol>2x/300s | momentum,120,10.0,60,21600,300,2.0,momentum,379.99999999999665,379.99999999999665,5.066666666666622,1.8145427832500363,2.3977627134389046,-263.00000000000136,0.4533333333333333,0.8133333333333334,75,61,0.5573770491803278,6.229508196721256,1.4284103720405794,28,33,0.8133333333333334,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=5s | move=10c/60s | hold=21600s | vol>2x/300s | momentum,5,10.0,60,21600,300,2.0,momentum,376.00000000000665,376.00000000000665,5.013333333333422,1.7758829214016487,2.669017476869534,-222.99999999999937,0.44,0.8133333333333334,75,61,0.5409836065573771,6.163934426229617,1.4292237442922444,28,33,0.8133333333333334,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=60s | move=75c/1800s | hold=21600s | vol off | momentum,60,75.0,1800,21600,300,0.0,momentum,376.0000000000009,376.0000000000009,5.013333333333345,2.733128921453874,2.7453710925012027,-82.9999999999992,0.12,0.16,75,12,0.75,31.33333333333341,3.4736842105263124,5,7,0.16,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=10s | move=75c/1800s | hold=21600s | vol off | momentum,10,75.0,1800,21600,300,0.0,momentum,369.99999999999994,369.99999999999994,4.933333333333333,2.7394002239832895,2.0738673212621364,-89.99999999999994,0.10666666666666667,0.16,75,12,0.6666666666666666,30.833333333333332,3.3124999999999725,5,7,0.16,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=30s | move=75c/1800s | hold=21600s | vol off | momentum,30,75.0,1800,21600,300,0.0,momentum,369.99999999999784,369.99999999999784,4.933333333333304,2.738721046931737,2.239378491047205,-83.00000000000063,0.10666666666666667,0.16,75,12,0.6666666666666666,30.833333333333155,3.2839506172839057,5,7,0.16,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=60s | move=30c/60s | hold=21600s | vol off | momentum,60,30.0,60,21600,300,0.0,momentum,368.0000000000033,368.0000000000033,4.906666666666711,2.162663275448408,2.387118216891042,-109.99999999999915,0.14666666666666667,0.25333333333333335,75,19,0.5789473684210527,19.368421052631756,2.1464174454828693,6,13,0.25333333333333335,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=1s | move=10c/60s | hold=21600s | vol>2x/300s | momentum,1,10.0,60,21600,300,2.0,momentum,364.00000000000193,364.00000000000193,4.853333333333359,1.735131899349116,2.593920153695159,-224.0000000000013,0.44,0.8133333333333334,75,61,0.5409836065573771,5.967213114754131,1.417431192660551,28,33,0.8133333333333334,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=1s | move=75c/1800s | hold=21600s | vol off | momentum,1,75.0,1800,21600,300,0.0,momentum,354.00000000000387,354.00000000000387,4.720000000000051,2.716388593040573,1.7947499817555819,-97.99999999999977,0.10666666666666667,0.16,75,12,0.6666666666666666,29.500000000000323,3.2264150943396377,5,7,0.16,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=30s | move=30c/120s | hold=21600s | vol off | momentum,30,30.0,120,21600,300,0.0,momentum,352.00000000000165,352.00000000000165,4.693333333333356,1.9041530125415125,2.67209953168481,-139.99999999999903,0.18666666666666668,0.3466666666666667,75,26,0.5384615384615384,13.538461538461604,1.7685589519650664,9,17,0.3466666666666667,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=1s | move=30c/120s | hold=21600s | vol off | momentum,1,30.0,120,21600,300,0.0,momentum,347.00000000000193,347.00000000000193,4.626666666666693,1.8347917296730833,2.711745351050904,-174.99999999999847,0.16,0.3466666666666667,75,26,0.46153846153846156,13.346153846153921,1.7462365591397866,9,17,0.3466666666666667,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=5s | move=30c/120s | hold=21600s | vol off | momentum,5,30.0,120,21600,300,0.0,momentum,343.0000000000013,343.0000000000013,4.573333333333351,1.8196145018457945,2.567967750440891,-168.99999999999966,0.16,0.3466666666666667,75,26,0.46153846153846156,13.192307692307743,1.737634408602149,9,17,0.3466666666666667,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=5s | move=75c/1800s | hold=21600s | vol off | momentum,5,75.0,1800,21600,300,0.0,momentum,336.00000000000034,336.00000000000034,4.480000000000005,2.5924973737277477,1.9296939157554265,-88.99999999999943,0.10666666666666667,0.16,75,12,0.6666666666666666,28.00000000000003,3.0363636363636264,5,7,0.16,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=120s | move=30c/60s | hold=21600s | vol off | momentum,120,30.0,60,21600,300,0.0,momentum,334.99999999999716,334.99999999999716,4.466666666666629,2.0474756963727114,2.1796278438753123,-90.99999999999983,0.16,0.25333333333333335,75,19,0.631578947368421,17.631578947368265,2.151202749140872,6,13,0.25333333333333335,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=120s | move=30c/60s | hold=21600s | vol>2x/300s | momentum,120,30.0,60,21600,300,2.0,momentum,334.9999999999946,334.9999999999946,4.466666666666595,2.1023941080946535,1.9937600316696233,-84.00000000000114,0.13333333333333333,0.2,75,15,0.6666666666666666,22.333333333332973,2.2271062271061886,5,10,0.2,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=60s | move=30c/60s | hold=21600s | vol>2x/300s | momentum,60,30.0,60,21600,300,2.0,momentum,325.0000000000037,325.0000000000037,4.333333333333383,2.0007009844474406,1.7576243504638065,-109.99999999999915,0.12,0.2,75,15,0.6,21.666666666666913,2.1245674740484515,5,10,0.2,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=60s | move=30c/300s | hold=21600s | vol off | momentum,60,30.0,300,21600,300,0.0,momentum,312.99999999999835,312.99999999999835,4.173333333333312,1.3789926461285533,1.3213553546461856,-347.000000000001,0.32,0.52,75,39,0.6153846153846154,8.025641025640983,1.4151193633952193,17,22,0.52,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=30s | move=30c/60s | hold=21600s | vol off | momentum,30,30.0,60,21600,300,0.0,momentum,310.0000000000006,310.0000000000006,4.133333333333342,1.815875381271781,2.187697068046253,-118.0000000000004,0.14666666666666667,0.25333333333333335,75,19,0.5789473684210527,16.315789473684248,1.878186968838521,6,13,0.25333333333333335,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=10s | move=30c/60s | hold=21600s | vol>2x/300s | momentum,10,30.0,60,21600,300,2.0,momentum,301.0000000000042,301.0000000000042,4.01333333333339,1.7654390000335853,1.680287487823318,-129.99999999999943,0.10666666666666667,0.2,75,15,0.5333333333333333,20.066666666666947,1.990131578947376,5,10,0.2,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=10s | move=30c/60s | hold=21600s | vol off | momentum,10,30.0,60,21600,300,0.0,momentum,300.9999999999996,300.9999999999996,4.013333333333328,1.8534196853154856,2.0722023389912616,-129.00000000000034,0.13333333333333333,0.25333333333333335,75,19,0.5263157894736842,15.842105263157874,1.9465408805031286,6,13,0.25333333333333335,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=60s | move=30c/300s | hold=14400s | vol off | momentum,60,30.0,300,14400,300,0.0,momentum,300.0000000000038,300.0000000000038,4.000000000000051,1.3222476253821693,1.2686159655218607,-316.99999999999784,0.30666666666666664,0.6266666666666667,75,47,0.48936170212765956,6.382978723404335,1.3851091142490408,19,28,0.6266666666666667,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
