label,delay_s,threshold_cents,lookback_s,hold_s,volume_window_s,volume_multiple,direction,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day
a=5s | move=77.5c/90s | hold=18000s | vol off | momentum,5,77.5,90,18000,300,0.0,momentum,4005.999999999998,4005.999999999998,56.42253521126758,4.7473198369385745,14.718922229026003,-167.00000000000034,0.2112676056338028,0.28169014084507044,71,20,0.75,200.2999999999999,9.615053763440832,9,11,0.28169014084507044
a=7s | move=85c/45s | hold=14400s | vol off | momentum,7,85.0,45,14400,300,0.0,momentum,4003.9999999999973,4003.9999999999973,56.39436619718306,4.925707892160319,27.190760175195383,-73.0,0.2112676056338028,0.2535211267605634,71,18,0.8333333333333334,222.4444444444443,26.182389937106755,7,11,0.2535211267605634
a=30s | move=70c/90s | hold=16200s | vol off | momentum,30,70.0,90,16200,300,0.0,momentum,4000.0,4000.0,56.33802816901409,3.9499727676022083,14.777768586335192,-234.99999999999955,0.22535211267605634,0.323943661971831,71,23,0.6956521739130435,173.9130434782609,8.590132827324469,9,14,0.323943661971831
a=3s | move=80c/60s | hold=18000s | vol off | momentum,3,80.0,60,18000,300,0.0,momentum,4000.0,4000.0,56.33802816901409,4.599278656111932,30.797173722914987,-270.9999999999996,0.2112676056338028,0.28169014084507044,71,20,0.75,200.0,8.299270072992682,9,11,0.28169014084507044
a=7s | move=77.5c/90s | hold=18000s | vol off | momentum,7,77.5,90,18000,300,0.0,momentum,3999.9999999999955,3999.9999999999955,56.338028169014024,4.72452053363533,14.31115588390682,-173.99999999999955,0.2112676056338028,0.28169014084507044,71,20,0.75,199.99999999999977,9.11359026369165,9,11,0.28169014084507044
a=7s | move=70c/90s | hold=14400s | vol off | momentum,7,70.0,90,14400,300,0.0,momentum,3999.000000000003,3999.000000000003,56.323943661971875,4.934268517435634,15.892519291365192,-198.99999999999955,0.23943661971830985,0.323943661971831,71,23,0.7391304347826086,173.86956521739145,10.387323943661931,9,14,0.323943661971831
a=1s | move=75c/60s | hold=14400s | vol off | momentum,1,75.0,60,14400,300,0.0,momentum,3998.0000000000005,3998.0000000000005,56.30985915492958,4.76329382109701,11.143862525528984,-242.00000000000045,0.2535211267605634,0.30985915492957744,71,22,0.8181818181818182,181.72727272727272,11.173027989821827,8,14,0.30985915492957744
a=1s | move=72.5c/60s | hold=14400s | vol off | momentum,1,72.5,60,14400,300,0.0,momentum,3997.9999999999986,3997.9999999999986,56.309859154929555,4.762884245101935,11.143862525528979,-242.00000000000045,0.2535211267605634,0.30985915492957744,71,22,0.8181818181818182,181.72727272727266,11.173027989821826,8,14,0.30985915492957744
a=30s | move=15c/120s | hold=25200s | vol off | momentum,30,15.0,120,25200,300,0.0,momentum,3992.9999999999936,3992.9999999999936,56.23943661971822,4.037347509081414,12.997635333650956,-641.0000000000006,0.4788732394366197,0.8169014084507042,71,58,0.5862068965517241,68.84482758620679,3.597918022121004,29,29,0.8169014084507042
a=7s | move=77.5c/90s | hold=14400s | vol off | momentum,7,77.5,90,14400,300,0.0,momentum,3990.999999999998,3990.999999999998,56.21126760563378,4.97048434714578,14.761297109793436,-198.99999999999955,0.22535211267605634,0.28169014084507044,71,20,0.8,199.5499999999999,12.1792717086834,9,11,0.28169014084507044
a=7s | move=80c/45s | hold=14400s | vol off | momentum,7,80.0,45,14400,300,0.0,momentum,3985.999999999998,3985.999999999998,56.14084507042251,4.878206255851405,15.51081177075778,-209.99999999999955,0.22535211267605634,0.2676056338028169,71,19,0.8421052631578947,209.7894736842105,15.185053380782868,8,11,0.2676056338028169
a=3s | move=77.5c/45s | hold=18000s | vol off | momentum,3,77.5,45,18000,300,0.0,momentum,3984.0000000000005,3984.0000000000005,56.11267605633803,4.6061963443561185,24.472936971398962,-151.99999999999955,0.2112676056338028,0.28169014084507044,71,20,0.75,199.20000000000002,11.163265306122458,8,12,0.28169014084507044
a=5s | move=77.5c/90s | hold=14400s | vol off | momentum,5,77.5,90,14400,300,0.0,momentum,3980.000000000002,3980.000000000002,56.05633802816904,4.985019782050821,16.184747195914728,-183.9999999999991,0.22535211267605634,0.28169014084507044,71,20,0.8,199.00000000000014,12.637426900584746,9,11,0.28169014084507044
a=10s | move=85c/45s | hold=14400s | vol off | momentum,10,85.0,45,14400,300,0.0,momentum,3979.000000000003,3979.000000000003,56.0422535211268,4.979976507625271,209.6909118587247,-69.99999999999955,0.22535211267605634,0.2535211267605634,71,18,0.8888888888888888,221.05555555555577,30.69402985074627,7,11,0.2535211267605634
a=10s | move=15c/120s | hold=25200s | vol off | momentum,10,15.0,120,25200,300,0.0,momentum,3978.9999999999973,3978.9999999999973,56.042253521126725,3.9929079325148953,12.325373437451193,-680.9999999999983,0.4507042253521127,0.8309859154929577,71,59,0.5423728813559322,67.44067796610165,3.448615384615381,29,30,0.8309859154929577
a=5s | move=70c/90s | hold=14400s | vol off | momentum,5,70.0,90,14400,300,0.0,momentum,3978.999999999997,3978.999999999997,56.04225352112672,4.923423047748083,17.299265068063043,-183.9999999999991,0.23943661971830985,0.323943661971831,71,23,0.7391304347826086,172.99999999999986,10.541966426858464,9,14,0.323943661971831
a=10s | move=77.5c/60s | hold=14400s | vol off | momentum,10,77.5,60,14400,300,0.0,momentum,3976.0000000000027,3976.0000000000027,56.000000000000036,4.904802842129366,15.592808547274329,-216.0,0.23943661971830985,0.28169014084507044,71,20,0.85,198.80000000000015,13.196319018404873,8,12,0.28169014084507044
a=3s | move=80c/90s | hold=18000s | vol off | momentum,3,80.0,90,18000,300,0.0,momentum,3974.9999999999964,3974.9999999999964,55.985915492957695,4.735219129300922,14.13785124653421,-175.99999999999926,0.19718309859154928,0.28169014084507044,71,20,0.7,198.74999999999983,9.298538622129414,9,11,0.28169014084507044
a=15s | move=65c/60s | hold=16200s | vol off | momentum,15,65.0,60,16200,300,0.0,momentum,3974.0000000000023,3974.0000000000023,55.971830985915524,4.11646946062841,21.335935852644816,-234.9999999999991,0.2112676056338028,0.323943661971831,71,23,0.6521739130434783,172.7826086956523,9.0608519269777,8,15,0.323943661971831
a=10s | move=77.5c/45s | hold=14400s | vol off | momentum,10,77.5,45,14400,300,0.0,momentum,3973.0000000000014,3973.0000000000014,55.95774647887326,4.922509658602713,13.729147909333859,-220.00000000000045,0.23943661971830985,0.28169014084507044,71,20,0.85,198.6500000000001,14.98943661971827,8,12,0.28169014084507044
a=3s | move=77.5c/60s | hold=18000s | vol off | momentum,3,77.5,60,18000,300,0.0,momentum,3973.0000000000005,3973.0000000000005,55.95774647887325,4.585993811767347,16.63630218777618,-186.99999999999852,0.19718309859154928,0.28169014084507044,71,20,0.7,198.65000000000003,9.562499999999995,8,12,0.28169014084507044
a=10s | move=70c/90s | hold=14400s | vol off | momentum,10,70.0,90,14400,300,0.0,momentum,3968.000000000001,3968.000000000001,55.88732394366198,4.9031982074046425,16.47851282284807,-195.00000000000045,0.22535211267605634,0.323943661971831,71,23,0.6956521739130435,172.5217391304348,10.515587529975994,9,14,0.323943661971831
a=3s | move=80c/90s | hold=14400s | vol off | momentum,3,80.0,90,14400,300,0.0,momentum,3967.999999999999,3967.999999999999,55.88732394366196,4.990010111949082,16.184428521426348,-184.99999999999955,0.22535211267605634,0.28169014084507044,71,20,0.8,198.39999999999995,12.568513119533453,9,11,0.28169014084507044
a=10s | move=80c/60s | hold=14400s | vol off | momentum,10,80.0,60,14400,300,0.0,momentum,3964.000000000004,3964.000000000004,55.83098591549302,4.860519958569462,18.75281140003833,-231.99999999999955,0.22535211267605634,0.28169014084507044,71,20,0.8,198.20000000000022,10.76354679802956,9,11,0.28169014084507044
a=7s | move=85c/90s | hold=14400s | vol off | momentum,7,85.0,90,14400,300,0.0,momentum,3962.0,3962.0,55.80281690140845,4.931133880199828,10.949753241921371,-267.99999999999955,0.22535211267605634,0.28169014084507044,71,20,0.8,198.1,11.081424936386751,8,12,0.28169014084507044
a=3s | move=85c/60s | hold=16200s | vol off | momentum,3,85.0,60,16200,300,0.0,momentum,3961.0000000000036,3961.0000000000036,55.78873239436625,3.992966117284129,8.4904033925427,-281.99999999999864,0.19718309859154928,0.2676056338028169,71,19,0.7368421052631579,208.47368421052647,8.149819494584845,8,11,0.2676056338028169
a=5s | move=15c/120s | hold=25200s | vol off | momentum,5,15.0,120,25200,300,0.0,momentum,3958.9999999999955,3958.9999999999955,55.760563380281624,3.952606756069073,11.712923809888629,-713.0000000000005,0.4647887323943662,0.8309859154929577,71,59,0.559322033898305,67.10169491525414,3.37777777777777,29,30,0.8309859154929577
a=10s | move=77.5c/90s | hold=14400s | vol off | momentum,10,77.5,90,14400,300,0.0,momentum,3957.000000000001,3957.000000000001,55.7323943661972,4.92220897872495,15.096937496356148,-195.00000000000045,0.2112676056338028,0.28169014084507044,71,20,0.75,197.85000000000008,11.930939226519303,9,11,0.28169014084507044
a=10s | move=77.5c/90s | hold=18000s | vol off | momentum,10,77.5,90,18000,300,0.0,momentum,3954.9999999999995,3954.9999999999995,55.70422535211267,4.693366568985352,13.604747071855835,-165.99999999999983,0.2112676056338028,0.28169014084507044,71,20,0.75,197.74999999999997,9.171487603305764,9,11,0.28169014084507044
a=15s | move=70c/60s | hold=14400s | vol off | momentum,15,70.0,60,14400,300,0.0,momentum,3954.000000000002,3954.000000000002,55.690140845070445,4.915946213024715,14.761519353483763,-228.99999999999955,0.23943661971830985,0.30985915492957744,71,22,0.7727272727272727,179.7272727272728,11.803278688524623,8,14,0.30985915492957744
a=10s | move=75c/60s | hold=14400s | vol off | momentum,10,75.0,60,14400,300,0.0,momentum,3954.000000000002,3954.000000000002,55.690140845070445,4.873821157262535,14.429641974863802,-216.0,0.2535211267605634,0.30985915492957744,71,22,0.8181818181818182,179.72727272727278,12.138028169014053,8,14,0.30985915492957744
a=5s | move=80c/90s | hold=18000s | vol off | momentum,5,80.0,90,18000,300,0.0,momentum,3954.0000000000005,3954.0000000000005,55.69014084507043,4.68258065046514,13.835874854434529,-175.0,0.19718309859154928,0.28169014084507044,71,20,0.7,197.70000000000002,9.00404858299593,9,11,0.28169014084507044
a=5s | move=85c/90s | hold=14400s | vol off | momentum,5,85.0,90,14400,300,0.0,momentum,3952.000000000004,3952.000000000004,55.661971830985976,4.946061363918822,20.258885443519386,-232.99999999999955,0.23943661971830985,0.28169014084507044,71,20,0.85,197.6000000000002,12.132394366197138,8,12,0.28169014084507044
a=60s | move=8c/180s | hold=25200s | vol off | momentum,60,8.0,180,25200,300,0.0,momentum,3951.9999999999995,3951.9999999999995,55.66197183098591,4.155428498757605,17.036348210164554,-246.00000000000023,0.4647887323943662,0.8450704225352113,71,60,0.55,65.86666666666665,4.205190592051902,34,26,0.8450704225352113
a=3s | move=80c/45s | hold=18000s | vol off | momentum,3,80.0,45,18000,300,0.0,momentum,3951.9999999999986,3951.9999999999986,55.6619718309859,4.581889487362439,42.076495699503965,-151.99999999999955,0.2112676056338028,0.2676056338028169,71,19,0.7894736842105263,207.99999999999994,11.681081081081066,8,11,0.2676056338028169
a=15s | move=77.5c/60s | hold=14400s | vol off | momentum,15,77.5,60,14400,300,0.0,momentum,3947.0000000000027,3947.0000000000027,55.59154929577468,4.88716860151842,14.079026920957233,-228.9999999999991,0.22535211267605634,0.28169014084507044,71,20,0.8,197.35000000000014,12.643067846607675,8,12,0.28169014084507044
a=3s | move=85c/90s | hold=18000s | vol off | momentum,3,85.0,90,18000,300,0.0,momentum,3939.9999999999986,3939.9999999999986,55.49295774647885,4.67072767899371,14.634225073701252,-197.99999999999852,0.18309859154929578,0.28169014084507044,71,20,0.65,196.99999999999994,8.635658914728689,8,12,0.28169014084507044
a=7s | move=80c/90s | hold=18000s | vol off | momentum,7,80.0,90,18000,300,0.0,momentum,3939.9999999999964,3939.9999999999964,55.49295774647882,4.640070733505971,12.7100480199024,-209.0000000000009,0.19718309859154928,0.28169014084507044,71,20,0.7,196.99999999999983,8.364485981308368,9,11,0.28169014084507044
a=3s | move=65c/60s | hold=18000s | vol off | momentum,3,65.0,60,18000,300,0.0,momentum,3936.0,3936.0,55.436619718309856,4.4812592027161235,20.660659054168185,-295.0,0.22535211267605634,0.323943661971831,71,23,0.6956521739130435,171.1304347826087,6.883408071748873,8,15,0.323943661971831
a=15s | move=72.5c/60s | hold=14400s | vol off | momentum,15,72.5,60,14400,300,0.0,momentum,3935.000000000002,3935.000000000002,55.42253521126763,4.895544709840472,14.690586407677948,-228.9999999999991,0.23943661971830985,0.30985915492957744,71,22,0.7727272727272727,178.86363636363646,11.751366120218613,8,14,0.30985915492957744
a=1s | move=15c/120s | hold=25200s | vol off | momentum,1,15.0,120,25200,300,0.0,momentum,3934.000000000002,3934.000000000002,55.40845070422538,3.9250584560908313,11.108863807681088,-738.9999999999982,0.4507042253521127,0.8309859154929577,71,59,0.5423728813559322,66.67796610169493,3.3236857649143543,29,30,0.8309859154929577
a=1s | move=80c/60s | hold=18000s | vol off | momentum,1,80.0,60,18000,300,0.0,momentum,3932.0000000000045,3932.0000000000045,55.38028169014091,4.513802190753323,36.96258544365847,-268.99999999999994,0.2112676056338028,0.28169014084507044,71,20,0.75,196.6000000000002,7.850174216027877,9,11,0.28169014084507044
a=5s | move=80c/60s | hold=18000s | vol off | momentum,5,80.0,60,18000,300,0.0,momentum,3932.0000000000023,3932.0000000000023,55.380281690140876,4.549347445175788,29.333839098465223,-278.0000000000002,0.2112676056338028,0.28169014084507044,71,20,0.75,196.60000000000008,8.071942446043174,9,11,0.28169014084507044
a=3s | move=72.5c/45s | hold=16200s | vol off | momentum,3,72.5,45,16200,300,0.0,momentum,3928.0000000000027,3928.0000000000027,55.32394366197187,3.8783882002135854,3.437241310568221,-508.9999999999997,0.23943661971830985,0.28169014084507044,71,20,0.85,196.40000000000015,6.978691019786914,9,11,0.28169014084507044
a=7s | move=80c/60s | hold=18000s | vol off | momentum,7,80.0,60,18000,300,0.0,momentum,3927.0000000000027,3927.0000000000027,55.30985915492962,4.542330180876753,30.245887048782432,-279.9999999999984,0.2112676056338028,0.28169014084507044,71,20,0.75,196.35000000000014,7.8177083333333535,9,11,0.28169014084507044
a=5s | move=80c/90s | hold=14400s | vol off | momentum,5,80.0,90,14400,300,0.0,momentum,3918.000000000002,3918.000000000002,55.183098591549324,4.902510049118396,14.619038448864055,-206.0,0.22535211267605634,0.28169014084507044,71,20,0.8,195.90000000000015,11.763736263736181,9,11,0.28169014084507044
a=1s | move=85c/60s | hold=16200s | vol off | momentum,1,85.0,60,16200,300,0.0,momentum,3918.000000000001,3918.000000000001,55.18309859154931,3.9295581960759156,7.418654144725821,-296.9999999999991,0.19718309859154928,0.2676056338028169,71,19,0.7368421052631579,206.21052631578956,7.825783972125432,8,11,0.2676056338028169
a=3s | move=70c/60s | hold=18000s | vol off | momentum,3,70.0,60,18000,300,0.0,momentum,3918.0,3918.0,55.183098591549296,4.539459347405539,16.62833546139588,-174.99999999999812,0.2112676056338028,0.30985915492957744,71,22,0.6818181818181818,178.09090909090912,8.883299798792743,8,14,0.30985915492957744
a=15s | move=72.5c/90s | hold=18000s | vol off | momentum,15,72.5,90,18000,300,0.0,momentum,3917.9999999999995,3917.9999999999995,55.18309859154929,4.690225168817465,14.263316239902059,-236.0,0.22535211267605634,0.323943661971831,71,23,0.6956521739130435,170.3478260869565,6.891729323308267,9,14,0.323943661971831
a=1s | move=77.5c/60s | hold=18000s | vol off | momentum,1,77.5,60,18000,300,0.0,momentum,3917.000000000001,3917.000000000001,55.169014084507054,4.5113117494426085,16.145610728459012,-193.0000000000009,0.19718309859154928,0.28169014084507044,71,20,0.7,195.85000000000008,9.092975206611541,8,12,0.28169014084507044
a=5s | move=72.5c/45s | hold=16200s | vol off | momentum,5,72.5,45,16200,300,0.0,momentum,3915.0000000000036,3915.0000000000036,55.140845070422586,3.8713858418554348,3.404748240683343,-502.0000000000004,0.23943661971830985,0.28169014084507044,71,20,0.85,195.75000000000014,7.2841091492776835,9,11,0.28169014084507044
a=1s | move=85c/90s | hold=18000s | vol off | momentum,1,85.0,90,18000,300,0.0,momentum,3915.0000000000014,3915.0000000000014,55.14084507042256,4.650570928997423,14.887063579307146,-193.00000000000165,0.18309859154929578,0.28169014084507044,71,20,0.65,195.7500000000001,8.90909090909087,8,12,0.28169014084507044
a=7s | move=80c/90s | hold=14400s | vol off | momentum,7,80.0,90,14400,300,0.0,momentum,3914.999999999998,3914.999999999998,55.14084507042251,4.853954401986073,11.985252345416855,-245.99999999999955,0.22535211267605634,0.28169014084507044,71,20,0.8,195.74999999999994,10.690594059405887,9,11,0.28169014084507044
a=10s | move=8c/180s | hold=25200s | vol off | momentum,10,8.0,180,25200,300,0.0,momentum,3911.0000000000005,3911.0000000000005,55.08450704225353,4.138125122787006,17.001776900394947,-259.00000000000097,0.4507042253521127,0.8450704225352113,71,60,0.5333333333333333,65.18333333333334,4.060250391236299,34,26,0.8450704225352113
a=15s | move=80c/45s | hold=14400s | vol off | momentum,15,80.0,45,14400,300,0.0,momentum,3909.0000000000023,3909.0000000000023,55.056338028169044,4.866379938628402,15.766173881088609,-234.99999999999955,0.22535211267605634,0.2676056338028169,71,19,0.8421052631578947,205.73684210526326,13.900990099009876,8,11,0.2676056338028169
a=10s | move=72.5c/45s | hold=16200s | vol off | momentum,10,72.5,45,16200,300,0.0,momentum,3909.0000000000005,3909.0000000000005,55.05633802816902,3.9271360539092846,3.8379411813244175,-461.00000000000074,0.23943661971830985,0.28169014084507044,71,20,0.85,195.45000000000002,7.429276315789453,9,11,0.28169014084507044
a=120s | move=8c/180s | hold=25200s | vol off | momentum,120,8.0,180,25200,300,0.0,momentum,3908.999999999998,3908.999999999998,55.05633802816899,4.380822223695451,21.323101467383133,-231.00000000000105,0.4647887323943662,0.8450704225352113,71,60,0.55,65.14999999999996,4.566605839416032,34,26,0.8450704225352113
a=7s | move=77.5c/60s | hold=18000s | vol off | momentum,7,77.5,60,18000,300,0.0,momentum,3908.000000000002,3908.000000000002,55.04225352112679,4.544874144207539,15.129201399187197,-170.99999999999886,0.19718309859154928,0.28169014084507044,71,20,0.7,195.4000000000001,9.404301075268856,8,12,0.28169014084507044
a=7s | move=85c/60s | hold=16200s | vol off | momentum,7,85.0,60,16200,300,0.0,momentum,3907.0000000000045,3907.0000000000045,55.02816901408457,3.9614693021646765,9.196995122599722,-271.9999999999991,0.19718309859154928,0.2676056338028169,71,19,0.7368421052631579,205.63157894736867,7.678632478632497,8,11,0.2676056338028169
a=5s | move=77.5c/60s | hold=18000s | vol off | momentum,5,77.5,60,18000,300,0.0,momentum,3904.999999999998,3904.999999999998,54.99999999999997,4.536958707723812,15.213982666289173,-174.0000000000005,0.19718309859154928,0.28169014084507044,71,20,0.7,195.24999999999991,9.658536585365834,8,12,0.28169014084507044
a=1s | move=65c/60s | hold=18000s | vol off | momentum,1,65.0,60,18000,300,0.0,momentum,3903.9999999999995,3903.9999999999995,54.98591549295774,4.3987591437547335,19.44780813649946,-336.0000000000009,0.22535211267605634,0.323943661971831,71,23,0.6956521739130435,169.73913043478257,6.529745042492895,8,15,0.323943661971831
a=15s | move=72.5c/90s | hold=14400s | vol off | momentum,15,72.5,90,14400,300,0.0,momentum,3901.9999999999995,3901.9999999999995,54.95774647887323,4.9080094527070255,13.03659134168284,-274.0,0.22535211267605634,0.323943661971831,71,23,0.6956521739130435,169.65217391304347,8.418250950570318,9,14,0.323943661971831
a=10s | move=80c/45s | hold=14400s | vol off | momentum,10,80.0,45,14400,300,0.0,momentum,3899.0000000000027,3899.0000000000027,54.915492957746515,4.8264407733106545,14.584066930634584,-236.0,0.22535211267605634,0.2676056338028169,71,19,0.8421052631578947,205.21052631578965,13.996666666666648,8,11,0.2676056338028169
a=15s | move=85c/45s | hold=14400s | vol off | momentum,15,85.0,45,14400,300,0.0,momentum,3895.999999999999,3895.999999999999,54.873239436619706,4.930802162499016,175.98588143504725,-74.99999999999955,0.22535211267605634,0.2535211267605634,71,18,0.8888888888888888,216.44444444444443,28.244755244755154,7,11,0.2535211267605634
a=5s | move=77.5c/45s | hold=18000s | vol off | momentum,5,77.5,45,18000,300,0.0,momentum,3892.9999999999964,3892.9999999999964,54.83098591549291,4.507918555205617,22.36469669180761,-151.99999999999955,0.2112676056338028,0.28169014084507044,71,20,0.75,194.6499999999998,11.40909090909089,8,12,0.28169014084507044
a=30s | move=12c/180s | hold=28800s | vol off | momentum,30,12.0,180,28800,300,0.0,momentum,3892.000000000001,3892.000000000001,54.81690140845072,5.692883669645555,20.938251110554354,-314.999999999998,0.4225352112676056,0.8450704225352113,71,60,0.5,64.86666666666669,4.203292181069962,31,29,0.8450704225352113
a=7s | move=70c/60s | hold=18000s | vol off | momentum,7,70.0,60,18000,300,0.0,momentum,3889.000000000002,3889.000000000002,54.77464788732397,4.524719798140612,15.800016486698722,-171.0000000000004,0.2112676056338028,0.30985915492957744,71,22,0.6818181818181818,176.7727272727273,8.551456310679589,8,14,0.30985915492957744
a=5s | move=70c/60s | hold=18000s | vol off | momentum,5,70.0,60,18000,300,0.0,momentum,3887.9999999999977,3887.9999999999977,54.76056338028166,4.50716857977601,16.6908166502131,-180.00000000000068,0.2112676056338028,0.30985915492957744,71,22,0.6818181818181818,176.72727272727263,8.791583166332607,8,14,0.30985915492957744
a=30s | move=75c/75s | hold=14400s | vol off | momentum,30,75.0,75,14400,300,0.0,momentum,3885.999999999999,3885.999999999999,54.73239436619717,5.128467010674825,11.483543981837647,-289.0,0.2676056338028169,0.29577464788732394,71,21,0.9047619047619048,185.047619047619,14.446366782006855,8,13,0.29577464788732394
a=5s | move=80c/45s | hold=18000s | vol off | momentum,5,80.0,45,18000,300,0.0,momentum,3885.0000000000005,3885.0000000000005,54.718309859154935,4.50631045859917,37.92199775310128,-152.99999999999864,0.2112676056338028,0.2676056338028169,71,19,0.7894736842105263,204.47368421052633,11.791666666666682,8,11,0.2676056338028169
a=30s | move=65c/60s | hold=16200s | vol off | momentum,30,65.0,60,16200,300,0.0,momentum,3884.9999999999986,3884.9999999999986,54.71830985915491,4.059915377871549,20.03727238408353,-231.0000000000009,0.2112676056338028,0.323943661971831,71,23,0.6521739130434783,168.91304347826082,8.977412731006144,8,15,0.323943661971831
a=10s | move=85c/90s | hold=14400s | vol off | momentum,10,85.0,90,14400,300,0.0,momentum,3882.000000000003,3882.000000000003,54.67605633802821,4.820780984100034,10.960539662179986,-269.9999999999991,0.22535211267605634,0.28169014084507044,71,20,0.8,194.1000000000002,10.538083538083562,8,12,0.28169014084507044
a=7s | move=65c/60s | hold=18000s | vol off | momentum,7,65.0,60,18000,300,0.0,momentum,3882.0,3882.0,54.67605633802817,4.455445226589032,18.149204262439678,-308.9999999999982,0.2112676056338028,0.323943661971831,71,23,0.6521739130434783,168.78260869565216,6.593659942363109,8,15,0.323943661971831
a=5s | move=85c/90s | hold=18000s | vol off | momentum,5,85.0,90,18000,300,0.0,momentum,3877.9999999999986,3877.9999999999986,54.61971830985914,4.583071994748587,12.904168048883369,-198.00000000000045,0.18309859154929578,0.28169014084507044,71,20,0.65,193.89999999999992,8.372623574144441,8,12,0.28169014084507044
a=1s | move=77.5c/45s | hold=18000s | vol off | momentum,1,77.5,45,18000,300,0.0,momentum,3875.000000000001,3875.000000000001,54.57746478873241,4.525785469585463,25.501932595804742,-175.0,0.2112676056338028,0.28169014084507044,71,20,0.75,193.75000000000006,10.359903381642495,8,12,0.28169014084507044
a=15s | move=80c/60s | hold=14400s | vol off | momentum,15,80.0,60,14400,300,0.0,momentum,3874.0000000000023,3874.0000000000023,54.56338028169017,4.79962789065043,15.768830630308749,-225.9999999999991,0.2112676056338028,0.28169014084507044,71,20,0.75,193.7000000000001,10.58910891089109,9,11,0.28169014084507044
a=5s | move=65c/60s | hold=18000s | vol off | momentum,5,65.0,60,18000,300,0.0,momentum,3870.999999999995,3870.999999999995,54.52112676056331,4.426737203014039,17.39618397113714,-312.0,0.2112676056338028,0.323943661971831,71,23,0.6521739130434783,168.3043478260867,6.618287373004331,8,15,0.323943661971831
a=7s | move=85c/90s | hold=18000s | vol off | momentum,7,85.0,90,18000,300,0.0,momentum,3869.9999999999964,3869.9999999999964,54.50704225352108,4.558724386883393,12.068330292036968,-230.0,0.18309859154929578,0.28169014084507044,71,20,0.65,193.4999999999998,7.801405975395413,8,12,0.28169014084507044
a=3s | move=72.5c/60s | hold=18000s | vol off | momentum,3,72.5,60,18000,300,0.0,momentum,3866.999999999998,3866.999999999998,54.46478873239434,4.487923045658554,16.411886990612103,-174.99999999999955,0.2112676056338028,0.30985915492957744,71,22,0.6818181818181818,175.77272727272722,8.780684104627726,8,14,0.30985915492957744
a=10s | move=85c/60s | hold=16200s | vol off | momentum,10,85.0,60,16200,300,0.0,momentum,3866.0000000000023,3866.0000000000023,54.45070422535215,3.933077872586222,8.78535596733505,-278.0000000000009,0.19718309859154928,0.2676056338028169,71,19,0.7368421052631579,203.47368421052644,7.7001733102253,8,11,0.2676056338028169
a=5s | move=72.5c/60s | hold=18000s | vol off | momentum,5,72.5,60,18000,300,0.0,momentum,3865.999999999999,3865.999999999999,54.4507042253521,4.478829054146832,16.46708390031979,-177.99999999999966,0.2112676056338028,0.30985915492957744,71,22,0.6818181818181818,175.7272727272727,8.77867203219312,8,14,0.30985915492957744
a=15s | move=75c/60s | hold=14400s | vol off | momentum,15,75.0,60,14400,300,0.0,momentum,3865.0000000000036,3865.0000000000036,54.43661971830991,4.806263955356292,14.235884625584848,-228.9999999999991,0.23943661971830985,0.30985915492957744,71,22,0.7727272727272727,175.6818181818183,11.647382920110232,8,14,0.30985915492957744
a=7s | move=72.5c/45s | hold=16200s | vol off | momentum,7,72.5,45,16200,300,0.0,momentum,3862.000000000001,3862.000000000001,54.39436619718311,3.802032897190308,3.3396611351517964,-518.0,0.23943661971830985,0.28169014084507044,71,20,0.85,193.10000000000002,6.70457902511078,9,11,0.28169014084507044
a=1s | move=80c/45s | hold=18000s | vol off | momentum,1,80.0,45,18000,300,0.0,momentum,3858.0000000000027,3858.0000000000027,54.33802816901412,4.51053899564447,50.806524460812284,-178.9999999999991,0.2112676056338028,0.2676056338028169,71,19,0.7894736842105263,203.05263157894754,10.91773778920309,8,11,0.2676056338028169
a=10s | move=80c/90s | hold=18000s | vol off | momentum,10,80.0,90,18000,300,0.0,momentum,3854.9999999999995,3854.9999999999995,54.29577464788732,4.555364811212336,12.133483638094507,-228.99999999999955,0.19718309859154928,0.28169014084507044,71,20,0.7,192.74999999999997,7.896243291592138,9,11,0.28169014084507044
a=3s | move=75c/60s | hold=18000s | vol off | momentum,3,75.0,60,18000,300,0.0,momentum,3854.0000000000005,3854.0000000000005,54.28169014084508,4.471793802403264,17.032012427560534,-184.99999999999898,0.2112676056338028,0.30985915492957744,71,22,0.6818181818181818,175.18181818181822,8.60157790927019,8,14,0.30985915492957744
a=5s | move=85c/60s | hold=16200s | vol off | momentum,5,85.0,60,16200,300,0.0,momentum,3853.0000000000027,3853.0000000000027,54.26760563380286,3.9243140966372083,8.551960387248172,-280.00000000000045,0.19718309859154928,0.2676056338028169,71,19,0.7368421052631579,202.78947368421066,7.724258289703304,8,11,0.2676056338028169
a=5s | move=75c/60s | hold=18000s | vol off | momentum,5,75.0,60,18000,300,0.0,momentum,3853.000000000001,3853.000000000001,54.26760563380283,4.463595125548026,16.171462936819182,-176.00000000000006,0.2112676056338028,0.30985915492957744,71,22,0.6818181818181818,175.13636363636368,8.736947791164638,8,14,0.30985915492957744
