run_key,run_label,objective,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,profitable_months,month_count,profitable_month_rate,best_month_pnl_cents,best_month_share,top_trade_pnl_cents,top_trade_share,top_trade_removed_pnl_cents
robust_percent_all,Robust percent-vol: all directions,robust_stability_score,2148.951600000002,17.759930578512414,1.9584031575781535,2.618597996471007,-469.45919999999967,0.2892561983471074,0.48760330578512395,121,59,0.5932203389830508,36.42290847457631,2.0782063941236686,27,32,0.48760330578512395,2,5,0.4,2311.8460000000014,1.0758018002825187,1185.3964000000005,0.551616146217532,963.5552000000016
robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,1758.951600000002,14.536790082644645,1.582123234921013,2.3085801034101965,-848.8807999999976,0.2644628099173554,0.48760330578512395,121,59,0.5423728813559322,29.812738983050885,1.7209568537052637,27,32,0.48760330578512395,2,5,0.4,2311.8460000000014,1.3143317871850475,1185.3964000000005,0.6739221249748993,573.5552000000014
robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,-165.61480000000083,-2.179142105263169,-0.9762956042022739,-1.0183010500337433,-270.7103999999998,0.2894736842105263,0.5263157894736842,76,40,0.55,-4.140370000000019,0.7794463425989532,19,21,0.5263157894736842,0,3,0.0,0.0,0.0,146.6172000000002,0.8852904450568395,-312.232000000001
robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,-523.4680000000014,-4.32618181818183,-1.2348940798356511,-1.4763572949130999,-582.104400000002,0.4214876033057851,0.8347107438016529,121,101,0.504950495049505,-5.182851485148531,0.7974929526334331,52,49,0.8347107438016529,0,5,0.0,0.0,0.0,130.4903999999989,0.24928056729350898,-653.9584000000003
