run_key,run_label,entry_time_dubai,exit_time_dubai,side,move_cents,threshold_cents,net_pnl_cents,abs_pnl_cents,selected_params
robust_percent_all,Robust percent-vol: all directions,2026-01-05 16:31:40,2026-01-05 23:59:59,1,-33.00000000000054,32.540697147269064,179.61720000000003,179.61720000000003,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight
robust_percent_all,Robust percent-vol: all directions,2026-02-06 22:04:31,2026-02-06 23:59:59,1,-83.99999999999892,83.72272686209325,148.3500000000005,148.3500000000005,a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight
robust_percent_all,Robust percent-vol: all directions,2026-02-26 23:12:56,2026-02-26 23:59:59,-1,94.99999999999886,92.83282013593436,-141.82960000000006,141.82960000000006,a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight
robust_percent_all,Robust percent-vol: all directions,2026-01-13 16:57:27,2026-01-13 23:59:59,-1,35.00000000000014,34.266277067279816,-123.55239999999938,123.55239999999938,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight
robust_percent_all,Robust percent-vol: all directions,2026-01-21 17:04:42,2026-01-21 23:59:59,1,-39.00000000000006,38.28467598010583,122.47599999999929,122.47599999999929,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight
robust_percent_all,Robust percent-vol: all directions,2026-03-02 11:40:32,2026-03-02 23:59:59,-1,71.0000000000008,70.9575786481337,-114.08559999999994,114.08559999999994,a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight
robust_percent_all,Robust percent-vol: all directions,2026-03-24 14:06:16,2026-03-24 23:59:59,1,-167.99999999999926,166.19230426980678,106.88919999999995,106.88919999999995,a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2026-01-05 16:31:40,2026-01-05 23:59:59,1,-33.00000000000054,32.540697147269064,179.61720000000003,179.61720000000003,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2026-01-13 16:57:27,2026-01-13 23:59:59,-1,35.00000000000014,34.266277067279816,-123.55239999999938,123.55239999999938,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2026-01-21 17:04:42,2026-01-21 23:59:59,1,-39.00000000000006,38.28467598010583,122.47599999999929,122.47599999999929,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2026-01-09 16:02:42,2026-01-09 23:59:59,1,-33.99999999999963,33.000082498024746,104.52240000000003,104.52240000000003,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2026-01-29 14:42:33,2026-01-29 23:59:59,-1,40.99999999999966,40.30729288710812,-93.71159999999966,93.71159999999966,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight
