Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2026-02-11T00:00:46,68.28,1.0,SetByBid
2026-02-11T00:00:46,68.28,2.0,SetByBid
2026-02-11T00:00:46,68.28,1.0,SetByBid
2026-02-11T00:00:46,68.28,2.0,SetByBid
2026-02-11T00:00:46,68.28,1.0,SetByBid
2026-02-11T00:00:46,68.28,2.0,SetByBid
2026-02-11T00:00:46,68.28,1.0,SetByBid
2026-02-11T00:00:46,68.28,2.0,SetByBid
2026-02-11T00:00:46,68.28,1.0,SetByBid
2026-02-11T00:01:16,68.27,2.0,SetByBid
2026-02-11T00:01:31,68.27,2.0,SetByAsk
2026-02-11T00:01:31,68.27,2.0,SetByAsk
2026-02-11T00:01:31,68.27,1.0,SetByAsk
2026-02-11T00:01:31,68.27,1.0,SetByAsk
2026-02-11T00:01:31,68.27,3.0,"SetByAsk, Leg"
2026-02-11T00:01:31,68.26,3.0,"SetByAsk, Leg"
2026-02-11T00:01:31,68.26,1.0,SetByAsk
2026-02-11T00:02:13,68.28,1.0,SetByBid
2026-02-11T00:02:13,68.28,1.0,SetByBid
2026-02-11T00:02:13,68.28,2.0,SetByBid
2026-02-11T00:02:13,68.28,1.0,SetByBid
2026-02-11T00:02:13,68.28,1.0,SetByBid
2026-02-11T00:02:13,68.28,1.0,SetByBid
2026-02-11T00:02:35,68.3,1.0,SetByBid
2026-02-11T00:03:02,68.29,1.0,SetByBid
2026-02-11T00:03:08,68.29,3.0,SetByAsk
2026-02-11T00:03:08,68.29,1.0,SetByAsk
2026-02-11T00:03:08,68.29,2.0,SetByAsk
2026-02-11T00:03:12,68.28,1.0,SetByAsk
2026-02-11T00:03:12,68.28,2.0,SetByAsk
2026-02-11T00:03:12,68.28,1.0,SetByAsk
2026-02-11T00:03:33,68.27,2.0,SetByBid
2026-02-11T00:03:33,68.27,2.0,SetByBid
2026-02-11T00:04:15,68.25,2.0,SetByAsk
2026-02-11T00:04:47,68.23,5.0,SetByBid
2026-02-11T00:05:00,68.23,1.0,SetByBid
2026-02-11T00:05:03,68.22,3.0,SetByAsk
2026-02-11T00:05:03,68.22,3.0,SetByAsk
2026-02-11T00:05:30,68.22,1.0,SetByBid
2026-02-11T00:05:44,68.23,4.0,SetByBid
2026-02-11T00:05:44,68.23,5.0,SetByBid
2026-02-11T00:05:52,68.22,1.0,SetByAsk
2026-02-11T00:06:09,68.21,1.0,SetByAsk
2026-02-11T00:06:09,68.21,2.0,SetByAsk
2026-02-11T00:06:09,68.21,1.0,SetByAsk
2026-02-11T00:06:09,68.21,2.0,SetByAsk
2026-02-11T00:06:09,68.21,1.0,SetByAsk
2026-02-11T00:06:09,68.21,2.0,SetByAsk
2026-02-11T00:06:09,68.21,1.0,SetByAsk
2026-02-11T00:06:09,68.21,1.0,SetByAsk
