Time,Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2025-10-27 02:00:00,2025-10-27T02:00:00,65.35,2,SetByAsk
2025-10-27 02:00:00,2025-10-27T02:00:00,65.35,1,SetByAsk
2025-10-27 02:00:00,2025-10-27T02:00:00,65.35,2,SetByAsk
2025-10-27 02:00:00,2025-10-27T02:00:00,65.35,5,SetByAsk
2025-10-27 02:00:00,2025-10-27T02:00:00,65.35,15,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.35,15,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.35,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.35,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.35,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.4,5,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.42,30,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.44,1,SetByAsk
2025-10-27 02:00:00,2025-10-27T02:00:00,65.43,1,SetByAsk
2025-10-27 02:00:00,2025-10-27T02:00:00,65.44,1,SetByAsk
2025-10-27 02:00:00,2025-10-27T02:00:00,65.43,3,SetByAsk
2025-10-27 02:00:00,2025-10-27T02:00:00,65.43,2,SetByAsk
2025-10-27 02:00:00,2025-10-27T02:00:00,65.43,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.42,5,SetByAsk
2025-10-27 02:00:00,2025-10-27T02:00:00,65.41,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.41,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.43,1,SetByAsk
2025-10-27 02:00:00,2025-10-27T02:00:00,65.43,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.43,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.44,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.44,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.45,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.45,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.46,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.46,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.47,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.47,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.47,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.47,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.47,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.48,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.48,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.48,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.48,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.49,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.49,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.49,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.49,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.5,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.5,3,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.5,2,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.5,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.5,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.51,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.52,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.52,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.53,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.53,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.56,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.56,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.57,7,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.57,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.58,1,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.59,3,SetByBid
2025-10-27 02:00:00,2025-10-27T02:00:00,65.59,2,SetByBid
2025-10-27 02:00:01,2025-10-27T02:00:01,65.48,1,SetByBid
2025-10-27 02:00:01,2025-10-27T02:00:01,65.48,1,SetByBid
2025-10-27 02:00:01,2025-10-27T02:00:01,65.49,1,SetByAsk
2025-10-27 02:00:01,2025-10-27T02:00:01,65.45,1,SetByAsk
2025-10-27 02:00:02,2025-10-27T02:00:02,65.45,1,SetByAsk
2025-10-27 02:00:02,2025-10-27T02:00:02,65.45,1,SetByAsk
2025-10-27 02:00:02,2025-10-27T02:00:02,65.46,1,SetByBid
2025-10-27 02:00:02,2025-10-27T02:00:02,65.45,3,SetByAsk
2025-10-27 02:00:02,2025-10-27T02:00:02,65.45,1,SetByBid
2025-10-27 02:00:02,2025-10-27T02:00:02,65.45,1,SetByBid
2025-10-27 02:00:02,2025-10-27T02:00:02,65.46,1,SetByBid
2025-10-27 02:00:02,2025-10-27T02:00:02,65.45,1,SetByAsk
2025-10-27 02:00:02,2025-10-27T02:00:02,65.46,1,SetByAsk
2025-10-27 02:00:02,2025-10-27T02:00:02,65.46,1,SetByAsk
2025-10-27 02:00:03,2025-10-27T02:00:03,65.45,4,SetByAsk
2025-10-27 02:00:03,2025-10-27T02:00:03,65.45,1,SetByAsk
2025-10-27 02:00:03,2025-10-27T02:00:03,65.45,2,SetByAsk
2025-10-27 02:00:04,2025-10-27T02:00:04,65.47,1,SetByAsk
2025-10-27 02:00:05,2025-10-27T02:00:05,65.51,1,SetByBid
2025-10-27 02:00:05,2025-10-27T02:00:05,65.51,1,SetByBid
2025-10-27 02:00:05,2025-10-27T02:00:05,65.51,3,SetByBid
2025-10-27 02:00:05,2025-10-27T02:00:05,65.51,1,SetByBid
2025-10-27 02:00:05,2025-10-27T02:00:05,65.52,1,SetByBid
2025-10-27 02:00:07,2025-10-27T02:00:07,65.5,1,SetByBid
2025-10-27 02:00:07,2025-10-27T02:00:07,65.5,1,SetByBid
2025-10-27 02:00:07,2025-10-27T02:00:07,65.5,1,SetByBid
2025-10-27 02:00:10,2025-10-27T02:00:10,65.55,1,SetByBid
2025-10-27 02:00:13,2025-10-27T02:00:13,65.52,1,SetByAsk
2025-10-27 02:00:17,2025-10-27T02:00:17,65.51,1,SetByBid
2025-10-27 02:00:18,2025-10-27T02:00:18,65.49,1,SetByAsk
2025-10-27 02:00:18,2025-10-27T02:00:18,65.49,2,SetByAsk
2025-10-27 02:00:20,2025-10-27T02:00:20,65.53,1,SetByAsk
2025-10-27 02:00:20,2025-10-27T02:00:20,65.53,1,SetByBid
2025-10-27 02:00:20,2025-10-27T02:00:20,65.53,1,SetByBid
