Time,Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2025-12-30 00:02:44,2025-12-30T00:02:44,61.05,2.0,SetByAsk
2025-12-30 00:02:44,2025-12-30T00:02:44,61.05,1.0,SetByAsk
2025-12-30 00:02:44,2025-12-30T00:02:44,61.05,1.0,SetByAsk
2025-12-30 00:02:44,2025-12-30T00:02:44,61.05,2.0,SetByAsk
2025-12-30 00:02:44,2025-12-30T00:02:44,61.05,1.0,SetByAsk
2025-12-30 00:02:44,2025-12-30T00:02:44,61.05,2.0,SetByAsk
2025-12-30 00:02:44,2025-12-30T00:02:44,61.05,1.0,SetByAsk
2025-12-30 00:02:44,2025-12-30T00:02:44,61.05,4.0,SetByAsk
2025-12-30 00:02:45,2025-12-30T00:02:45,61.05,1.0,SetByAsk
2025-12-30 00:02:45,2025-12-30T00:02:45,61.05,1.0,SetByAsk
2025-12-30 00:02:45,2025-12-30T00:02:45,61.05,1.0,SetByAsk
2025-12-30 00:03:02,2025-12-30T00:03:02,61.06,2.0,SetByBid
2025-12-30 00:03:32,2025-12-30T00:03:32,61.06,1.0,SetByBid
2025-12-30 00:03:32,2025-12-30T00:03:32,61.06,2.0,SetByBid
2025-12-30 00:03:32,2025-12-30T00:03:32,61.06,1.0,"SetByBid, Leg"
2025-12-30 00:03:32,2025-12-30T00:03:32,61.07,1.0,"SetByBid, Leg"
2025-12-30 00:03:32,2025-12-30T00:03:32,61.07,2.0,SetByBid
2025-12-30 00:03:32,2025-12-30T00:03:32,61.07,1.0,SetByBid
2025-12-30 00:03:32,2025-12-30T00:03:32,61.07,1.0,SetByBid
2025-12-30 00:04:22,2025-12-30T00:04:22,61.08,1.0,SetByBid
2025-12-30 00:07:20,2025-12-30T00:07:20,61.07,1.0,SetByAsk
2025-12-30 00:08:10,2025-12-30T00:08:10,61.06,2.0,SetByAsk
2025-12-30 00:08:10,2025-12-30T00:08:10,61.06,1.0,SetByAsk
2025-12-30 00:08:10,2025-12-30T00:08:10,61.06,1.0,SetByAsk
2025-12-30 00:08:10,2025-12-30T00:08:10,61.06,3.0,SetByAsk
2025-12-30 00:08:10,2025-12-30T00:08:10,61.06,1.0,SetByAsk
2025-12-30 00:10:04,2025-12-30T00:10:04,61.07,1.0,SetByAsk
2025-12-30 00:10:04,2025-12-30T00:10:04,61.07,2.0,SetByAsk
2025-12-30 00:10:04,2025-12-30T00:10:04,61.07,1.0,SetByAsk
2025-12-30 00:11:45,2025-12-30T00:11:45,61.05,1.0,SetByAsk
2025-12-30 00:11:45,2025-12-30T00:11:45,61.05,6.0,SetByAsk
2025-12-30 00:11:45,2025-12-30T00:11:45,61.05,1.0,SetByAsk
2025-12-30 00:11:45,2025-12-30T00:11:45,61.05,2.0,SetByAsk
2025-12-30 00:13:33,2025-12-30T00:13:33,61.07,1.0,SetByAsk
2025-12-30 00:14:09,2025-12-30T00:14:09,61.07,1.0,SetByAsk
2025-12-30 00:14:37,2025-12-30T00:14:37,61.07,1.0,SetByAsk
2025-12-30 00:15:18,2025-12-30T00:15:18,61.05,1.0,SetByAsk
2025-12-30 00:15:18,2025-12-30T00:15:18,61.05,1.0,SetByAsk
2025-12-30 00:15:19,2025-12-30T00:15:19,61.05,1.0,SetByAsk
2025-12-30 00:15:19,2025-12-30T00:15:19,61.05,1.0,SetByAsk
2025-12-30 00:15:45,2025-12-30T00:15:45,61.05,1.0,SetByBid
2025-12-30 00:15:45,2025-12-30T00:15:45,61.05,1.0,SetByAsk
2025-12-30 00:15:45,2025-12-30T00:15:45,61.05,1.0,SetByAsk
2025-12-30 00:15:45,2025-12-30T00:15:45,61.06,1.0,"SetByAsk, Leg"
2025-12-30 00:15:45,2025-12-30T00:15:45,61.05,1.0,"SetByAsk, Leg"
2025-12-30 00:15:45,2025-12-30T00:15:45,61.05,1.0,SetByAsk
2025-12-30 00:15:45,2025-12-30T00:15:45,61.05,1.0,SetByAsk
2025-12-30 00:15:45,2025-12-30T00:15:45,61.05,2.0,SetByAsk
2025-12-30 00:15:45,2025-12-30T00:15:45,61.05,3.0,SetByAsk
2025-12-30 00:15:45,2025-12-30T00:15:45,61.05,1.0,SetByAsk
2025-12-30 00:15:45,2025-12-30T00:15:45,61.05,1.0,SetByAsk
2025-12-30 00:15:45,2025-12-30T00:15:45,61.05,1.0,SetByAsk
2025-12-30 00:15:45,2025-12-30T00:15:45,61.05,1.0,SetByAsk
2025-12-30 00:15:45,2025-12-30T00:15:45,61.05,1.0,SetByAsk
2025-12-30 00:15:45,2025-12-30T00:15:45,61.05,1.0,SetByBid
2025-12-30 00:15:50,2025-12-30T00:15:50,61.05,2.0,SetByBid
2025-12-30 00:15:50,2025-12-30T00:15:50,61.05,2.0,SetByAsk
2025-12-30 00:15:50,2025-12-30T00:15:50,61.05,1.0,SetByBid
2025-12-30 00:15:50,2025-12-30T00:15:50,61.05,1.0,SetByBid
2025-12-30 00:15:50,2025-12-30T00:15:50,61.05,1.0,SetByAsk
2025-12-30 00:16:00,2025-12-30T00:16:00,61.05,1.0,SetByAsk
2025-12-30 00:16:00,2025-12-30T00:16:00,61.05,1.0,SetByAsk
2025-12-30 00:16:00,2025-12-30T00:16:00,61.05,1.0,SetByAsk
2025-12-30 00:16:02,2025-12-30T00:16:02,61.05,1.0,SetByBid
2025-12-30 00:16:02,2025-12-30T00:16:02,61.05,1.0,SetByBid
2025-12-30 00:16:22,2025-12-30T00:16:22,61.03,1.0,SetByAsk
2025-12-30 00:16:27,2025-12-30T00:16:27,61.03,1.0,SetByBid
2025-12-30 00:16:27,2025-12-30T00:16:27,61.03,1.0,SetByAsk
2025-12-30 00:19:40,2025-12-30T00:19:40,61.02,1.0,SetByAsk
2025-12-30 00:20:35,2025-12-30T00:20:35,61.01,1.0,SetByAsk
2025-12-30 00:20:35,2025-12-30T00:20:35,61.01,2.0,SetByAsk
2025-12-30 00:20:35,2025-12-30T00:20:35,61.01,3.0,SetByAsk
2025-12-30 00:20:35,2025-12-30T00:20:35,61.01,3.0,SetByAsk
2025-12-30 00:20:35,2025-12-30T00:20:35,61.01,1.0,SetByAsk
2025-12-30 00:20:35,2025-12-30T00:20:35,61.01,1.0,SetByAsk
2025-12-30 00:20:57,2025-12-30T00:20:57,61.01,1.0,SetByBid
2025-12-30 00:20:57,2025-12-30T00:20:57,61.01,2.0,SetByBid
2025-12-30 00:20:57,2025-12-30T00:20:57,61.01,2.0,SetByAsk
2025-12-30 00:20:57,2025-12-30T00:20:57,61.02,3.0,SetByBid
2025-12-30 00:21:41,2025-12-30T00:21:41,61.0,1.0,SetByAsk
2025-12-30 00:21:41,2025-12-30T00:21:41,61.0,1.0,SetByAsk
2025-12-30 00:23:06,2025-12-30T00:23:06,61.0,1.0,SetByAsk
2025-12-30 00:23:06,2025-12-30T00:23:06,61.0,1.0,SetByAsk
2025-12-30 00:23:06,2025-12-30T00:23:06,61.0,1.0,SetByAsk
2025-12-30 00:23:06,2025-12-30T00:23:06,61.0,2.0,SetByAsk
2025-12-30 00:23:06,2025-12-30T00:23:06,61.0,1.0,SetByAsk
2025-12-30 00:23:06,2025-12-30T00:23:06,61.0,1.0,SetByAsk
2025-12-30 00:23:06,2025-12-30T00:23:06,61.0,2.0,SetByAsk
2025-12-30 00:23:06,2025-12-30T00:23:06,61.0,1.0,SetByAsk
2025-12-30 00:23:06,2025-12-30T00:23:06,61.0,2.0,SetByAsk
2025-12-30 00:23:06,2025-12-30T00:23:06,61.0,1.0,SetByAsk
2025-12-30 00:23:06,2025-12-30T00:23:06,61.0,2.0,SetByAsk
2025-12-30 00:23:06,2025-12-30T00:23:06,61.0,1.0,SetByAsk
2025-12-30 00:23:06,2025-12-30T00:23:06,61.0,2.0,SetByAsk
2025-12-30 00:23:06,2025-12-30T00:23:06,61.0,1.0,SetByAsk
