Time,Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2025-10-17 00:00:00,2025-10-17T00:00:00,60.84,1,SetByBid
2025-10-17 00:00:00,2025-10-17T00:00:00,60.84,2,"SetByBid, Leg"
2025-10-17 00:00:00,2025-10-17T00:00:00,60.85,2,"SetByBid, Leg"
2025-10-17 00:00:19,2025-10-17T00:00:19,60.86,1,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.86,2,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.86,3,"SetByBid, Leg"
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,3,"SetByBid, Leg"
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,2,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,2,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,1,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,2,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,1,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,1,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,3,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,1,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,1,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,1,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,1,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,1,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,2,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,1,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,1,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,2,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,1,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,2,SetByBid
2025-10-17 00:00:19,2025-10-17T00:00:19,60.87,1,SetByBid
2025-10-17 00:01:11,2025-10-17T00:01:11,60.85,1,SetByBid
2025-10-17 00:01:26,2025-10-17T00:01:26,60.85,1,"SetByBid, Leg"
2025-10-17 00:01:26,2025-10-17T00:01:26,60.86,1,"SetByBid, Leg"
2025-10-17 00:01:26,2025-10-17T00:01:26,60.86,1,SetByBid
2025-10-17 00:01:26,2025-10-17T00:01:26,60.86,2,SetByBid
2025-10-17 00:01:26,2025-10-17T00:01:26,60.86,1,SetByBid
2025-10-17 00:01:26,2025-10-17T00:01:26,60.86,2,SetByBid
2025-10-17 00:01:26,2025-10-17T00:01:26,60.86,1,SetByBid
2025-10-17 00:01:26,2025-10-17T00:01:26,60.86,1,SetByBid
2025-10-17 00:01:26,2025-10-17T00:01:26,60.86,1,SetByBid
2025-10-17 00:01:26,2025-10-17T00:01:26,60.86,1,SetByBid
2025-10-17 00:01:26,2025-10-17T00:01:26,60.86,1,SetByBid
2025-10-17 00:01:26,2025-10-17T00:01:26,60.86,1,SetByBid
2025-10-17 00:01:26,2025-10-17T00:01:26,60.86,1,SetByBid
2025-10-17 00:01:26,2025-10-17T00:01:26,60.86,1,SetByBid
2025-10-17 00:01:26,2025-10-17T00:01:26,60.86,2,SetByBid
2025-10-17 00:01:26,2025-10-17T00:01:26,60.86,1,SetByBid
2025-10-17 00:01:26,2025-10-17T00:01:26,60.86,1,SetByBid
2025-10-17 00:03:00,2025-10-17T00:03:00,60.84,1,SetByAsk
2025-10-17 00:03:15,2025-10-17T00:03:15,60.84,2,SetByAsk
2025-10-17 00:03:30,2025-10-17T00:03:30,60.83,1,SetByAsk
2025-10-17 00:03:32,2025-10-17T00:03:32,60.85,1,SetByBid
2025-10-17 00:03:32,2025-10-17T00:03:32,60.85,1,SetByBid
2025-10-17 00:03:32,2025-10-17T00:03:32,60.85,3,SetByBid
2025-10-17 00:03:32,2025-10-17T00:03:32,60.85,1,SetByBid
2025-10-17 00:03:32,2025-10-17T00:03:32,60.85,1,SetByBid
2025-10-17 00:03:32,2025-10-17T00:03:32,60.85,1,SetByBid
2025-10-17 00:03:32,2025-10-17T00:03:32,60.85,1,SetByAsk
2025-10-17 00:03:32,2025-10-17T00:03:32,60.85,1,SetByAsk
2025-10-17 00:03:32,2025-10-17T00:03:32,60.85,1,SetByAsk
2025-10-17 00:03:32,2025-10-17T00:03:32,60.85,3,SetByBid
2025-10-17 00:03:32,2025-10-17T00:03:32,60.85,1,SetByBid
2025-10-17 00:03:33,2025-10-17T00:03:33,60.85,2,SetByBid
2025-10-17 00:03:36,2025-10-17T00:03:36,60.85,1,SetByBid
2025-10-17 00:03:36,2025-10-17T00:03:36,60.85,2,SetByBid
2025-10-17 00:03:36,2025-10-17T00:03:36,60.85,1,SetByBid
2025-10-17 00:03:48,2025-10-17T00:03:48,60.83,1,SetByAsk
2025-10-17 00:03:54,2025-10-17T00:03:54,60.83,1,SetByAsk
2025-10-17 00:03:57,2025-10-17T00:03:57,60.84,1,SetByBid
2025-10-17 00:03:58,2025-10-17T00:03:58,60.83,3,SetByBid
2025-10-17 00:04:07,2025-10-17T00:04:07,60.82,1,SetByAsk
2025-10-17 00:04:13,2025-10-17T00:04:13,60.82,1,SetByAsk
2025-10-17 00:04:18,2025-10-17T00:04:18,60.82,1,SetByAsk
2025-10-17 00:04:24,2025-10-17T00:04:24,60.82,1,SetByAsk
2025-10-17 00:04:30,2025-10-17T00:04:30,60.82,1,SetByAsk
2025-10-17 00:04:35,2025-10-17T00:04:35,60.84,1,SetByBid
