Time,Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2025-12-26 05:00:00,2025-12-26T05:00:00,61.59,1.0,SetByBid
2025-12-26 05:00:00,2025-12-26T05:00:00,61.6,2.0,SetByBid
2025-12-26 05:00:00,2025-12-26T05:00:00,61.6,1.0,SetByBid
2025-12-26 05:00:00,2025-12-26T05:00:00,61.61,1.0,SetByBid
2025-12-26 05:00:00,2025-12-26T05:00:00,61.61,3.0,SetByBid
2025-12-26 05:00:00,2025-12-26T05:00:00,61.62,1.0,SetByBid
2025-12-26 05:00:00,2025-12-26T05:00:00,61.62,1.0,SetByBid
2025-12-26 05:00:00,2025-12-26T05:00:00,61.62,1.0,SetByBid
2025-12-26 05:00:00,2025-12-26T05:00:00,61.62,1.0,SetByBid
2025-12-26 05:00:00,2025-12-26T05:00:00,61.62,1.0,SetByBid
2025-12-26 05:00:00,2025-12-26T05:00:00,61.62,1.0,SetByBid
2025-12-26 05:00:00,2025-12-26T05:00:00,61.62,1.0,SetByBid
2025-12-26 05:00:00,2025-12-26T05:00:00,61.62,1.0,SetByBid
2025-12-26 05:00:00,2025-12-26T05:00:00,61.61,1.0,SetByBid
2025-12-26 05:00:00,2025-12-26T05:00:00,61.61,1.0,"SetByBid, Leg"
2025-12-26 05:00:01,2025-12-26T05:00:01,61.56,1.0,SetByAsk
2025-12-26 05:00:01,2025-12-26T05:00:01,61.56,1.0,SetByAsk
2025-12-26 05:00:01,2025-12-26T05:00:01,61.59,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.61,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.61,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.61,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.61,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.61,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.62,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.63,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.64,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.64,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.63,1.0,SetByAsk
2025-12-26 05:00:01,2025-12-26T05:00:01,61.62,1.0,SetByAsk
2025-12-26 05:00:01,2025-12-26T05:00:01,61.61,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.62,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.63,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.63,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.61,1.0,SetByAsk
2025-12-26 05:00:01,2025-12-26T05:00:01,61.61,1.0,SetByAsk
2025-12-26 05:00:01,2025-12-26T05:00:01,61.62,1.0,SetByAsk
2025-12-26 05:00:01,2025-12-26T05:00:01,61.6,1.0,SetByAsk
2025-12-26 05:00:01,2025-12-26T05:00:01,61.62,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.62,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.62,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.63,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.63,1.0,SetByBid
2025-12-26 05:00:01,2025-12-26T05:00:01,61.61,1.0,SetByAsk
