Time,Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2026-01-21 00:00:02,2026-01-21T00:00:02,63.79,1.0,SetByBid
2026-01-21 00:00:02,2026-01-21T00:00:02,63.79,2.0,SetByBid
2026-01-21 00:00:02,2026-01-21T00:00:02,63.79,1.0,SetByBid
2026-01-21 00:00:05,2026-01-21T00:00:05,63.8,1.0,SetByBid
2026-01-21 00:00:05,2026-01-21T00:00:05,63.8,1.0,SetByBid
2026-01-21 00:00:05,2026-01-21T00:00:05,63.8,1.0,SetByAsk
2026-01-21 00:00:10,2026-01-21T00:00:10,63.8,2.0,SetByBid
2026-01-21 00:00:10,2026-01-21T00:00:10,63.8,1.0,SetByBid
2026-01-21 00:00:12,2026-01-21T00:00:12,63.8,1.0,SetByBid
2026-01-21 00:00:12,2026-01-21T00:00:12,63.8,1.0,SetByBid
2026-01-21 00:00:14,2026-01-21T00:00:14,63.8,1.0,SetByBid
2026-01-21 00:00:14,2026-01-21T00:00:14,63.8,1.0,SetByBid
2026-01-21 00:00:14,2026-01-21T00:00:14,63.8,1.0,SetByBid
2026-01-21 00:00:22,2026-01-21T00:00:22,63.8,2.0,SetByBid
2026-01-21 00:00:22,2026-01-21T00:00:22,63.8,1.0,SetByBid
2026-01-21 00:00:22,2026-01-21T00:00:22,63.8,2.0,SetByBid
2026-01-21 00:00:22,2026-01-21T00:00:22,63.8,3.0,SetByBid
2026-01-21 00:00:22,2026-01-21T00:00:22,63.8,1.0,SetByBid
2026-01-21 00:00:22,2026-01-21T00:00:22,63.81,2.0,SetByBid
2026-01-21 00:00:22,2026-01-21T00:00:22,63.81,1.0,SetByBid
2026-01-21 00:00:22,2026-01-21T00:00:22,63.81,1.0,SetByBid
2026-01-21 00:00:22,2026-01-21T00:00:22,63.81,1.0,SetByBid
2026-01-21 00:00:22,2026-01-21T00:00:22,63.81,1.0,SetByBid
2026-01-21 00:00:22,2026-01-21T00:00:22,63.81,1.0,SetByBid
2026-01-21 00:00:22,2026-01-21T00:00:22,63.81,4.0,SetByBid
