Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2026-02-04T00:00:00,66.89,1.0,SetByAsk
2026-02-04T00:00:01,66.9,2.0,SetByBid
2026-02-04T00:00:01,66.9,1.0,SetByBid
2026-02-04T00:00:01,66.9,2.0,"SetByBid, Leg"
2026-02-04T00:00:01,66.91,2.0,"SetByBid, Leg"
2026-02-04T00:00:01,66.91,2.0,SetByBid
2026-02-04T00:00:01,66.91,1.0,SetByBid
2026-02-04T00:00:01,66.91,2.0,SetByBid
2026-02-04T00:00:01,66.91,2.0,SetByBid
2026-02-04T00:00:01,66.91,2.0,SetByBid
2026-02-04T00:00:01,66.91,1.0,SetByBid
2026-02-04T00:00:01,66.91,1.0,SetByBid
2026-02-04T00:00:01,66.91,1.0,SetByBid
2026-02-04T00:00:01,66.91,1.0,SetByBid
2026-02-04T00:00:01,66.91,1.0,SetByBid
2026-02-04T00:00:01,66.91,1.0,SetByBid
2026-02-04T00:00:01,66.91,1.0,SetByBid
2026-02-04T00:00:01,66.91,1.0,SetByBid
2026-02-04T00:00:01,66.91,1.0,SetByBid
2026-02-04T00:00:01,66.91,1.0,SetByBid
2026-02-04T00:00:01,66.91,2.0,SetByBid
2026-02-04T00:00:01,66.91,1.0,SetByBid
2026-02-04T00:00:01,66.91,5.0,"SetByBid, Leg"
2026-02-04T00:00:01,66.92,5.0,"SetByBid, Leg"
2026-02-04T00:00:01,66.92,2.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,2.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,3.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,2.0,SetByBid
2026-02-04T00:00:01,66.92,5.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,1.0,SetByBid
2026-02-04T00:00:01,66.92,4.0,SetByAsk
2026-02-04T00:00:01,66.92,4.0,SetByAsk
2026-02-04T00:00:01,66.92,2.0,SetByAsk
2026-02-04T00:00:01,66.92,3.0,SetByAsk
2026-02-04T00:00:01,66.92,1.0,SetByAsk
2026-02-04T00:00:01,66.92,1.0,SetByAsk
2026-02-04T00:00:01,66.91,1.0,SetByAsk
2026-02-04T00:00:01,66.91,1.0,SetByAsk
2026-02-04T00:00:01,66.91,1.0,SetByAsk
2026-02-04T00:00:03,66.9,1.0,SetByBid
2026-02-04T00:00:03,66.9,1.0,SetByBid
2026-02-04T00:00:03,66.9,1.0,SetByBid
2026-02-04T00:00:13,66.92,1.0,SetByBid
2026-02-04T00:00:16,66.93,1.0,SetByBid
2026-02-04T00:00:17,66.94,1.0,SetByBid
2026-02-04T00:00:17,66.94,2.0,SetByBid
2026-02-04T00:00:17,66.94,1.0,SetByBid
2026-02-04T00:00:17,66.94,1.0,SetByBid
2026-02-04T00:00:17,66.94,1.0,SetByBid
2026-02-04T00:00:17,66.94,1.0,SetByBid
2026-02-04T00:00:17,66.94,1.0,SetByBid
2026-02-04T00:00:17,66.94,1.0,SetByBid
2026-02-04T00:00:17,66.94,1.0,SetByBid
2026-02-04T00:00:17,66.94,2.0,SetByBid
2026-02-04T00:00:18,66.94,1.0,SetByBid
2026-02-04T00:00:43,66.94,1.0,SetByBid
2026-02-04T00:00:44,66.94,1.0,SetByBid
2026-02-04T00:00:47,66.94,1.0,SetByBid
2026-02-04T00:00:47,66.94,1.0,SetByBid
2026-02-04T00:00:47,66.94,1.0,SetByBid
2026-02-04T00:00:47,66.94,1.0,SetByBid
2026-02-04T00:00:47,66.94,1.0,SetByBid
2026-02-04T00:00:47,66.94,1.0,SetByBid
2026-02-04T00:00:47,66.94,1.0,SetByBid
2026-02-04T00:00:47,66.94,1.0,SetByBid
2026-02-04T00:00:47,66.94,1.0,SetByBid
2026-02-04T00:00:47,66.94,1.0,SetByBid
2026-02-04T00:00:47,66.94,1.0,SetByBid
2026-02-04T00:00:47,66.94,1.0,SetByBid
2026-02-04T00:00:51,66.94,1.0,SetByBid
2026-02-04T00:00:53,66.94,1.0,SetByBid
2026-02-04T00:00:53,66.94,1.0,SetByBid
2026-02-04T00:00:53,66.94,1.0,SetByBid
2026-02-04T00:00:53,66.94,1.0,SetByBid
2026-02-04T00:00:53,66.94,1.0,SetByBid
2026-02-04T00:00:53,66.94,1.0,SetByBid
2026-02-04T00:01:14,66.93,1.0,SetByAsk
2026-02-04T00:02:02,66.93,1.0,SetByBid
2026-02-04T00:02:02,66.93,2.0,SetByBid
2026-02-04T00:02:47,66.93,2.0,SetByAsk
2026-02-04T00:02:47,66.93,1.0,SetByAsk
2026-02-04T00:02:47,66.93,1.0,SetByAsk
2026-02-04T00:03:14,66.93,2.0,SetByAsk
2026-02-04T00:03:15,66.92,1.0,SetByAsk
2026-02-04T00:03:18,66.93,2.0,SetByBid
2026-02-04T00:03:18,66.93,1.0,SetByBid
2026-02-04T00:03:29,66.95,1.0,SetByBid
2026-02-04T00:03:46,66.98,1.0,SetByAsk
2026-02-04T00:03:47,66.97,2.0,SetByAsk
2026-02-04T00:03:47,66.97,3.0,SetByAsk
2026-02-04T00:03:47,66.97,4.0,SetByAsk
2026-02-04T00:03:47,66.97,2.0,SetByAsk
2026-02-04T00:03:47,66.97,1.0,SetByAsk
2026-02-04T00:04:02,66.99,5.0,SetByBid
2026-02-04T00:04:02,66.99,2.0,SetByBid
2026-02-04T00:04:05,66.99,1.0,SetByBid
2026-02-04T00:04:05,66.99,1.0,SetByBid
2026-02-04T00:04:51,66.98,1.0,SetByBid
2026-02-04T00:04:55,66.99,1.0,SetByBid
2026-02-04T00:06:02,66.97,1.0,SetByBid
2026-02-04T00:06:02,66.97,2.0,SetByAsk
2026-02-04T00:06:02,66.97,1.0,SetByAsk
2026-02-04T00:06:16,66.97,1.0,SetByBid
2026-02-04T00:06:16,66.97,2.0,SetByBid
2026-02-04T00:06:26,66.99,1.0,SetByBid
2026-02-04T00:06:26,66.99,1.0,SetByBid
2026-02-04T00:06:26,66.99,1.0,SetByBid
2026-02-04T00:06:26,66.99,1.0,SetByBid
2026-02-04T00:06:26,66.99,1.0,SetByBid
2026-02-04T00:07:01,66.99,1.0,SetByBid
2026-02-04T00:07:01,66.99,1.0,SetByBid
2026-02-04T00:07:01,66.99,1.0,SetByBid
2026-02-04T00:07:01,66.99,1.0,SetByBid
2026-02-04T00:07:11,66.97,1.0,SetByAsk
2026-02-04T00:07:11,66.97,1.0,SetByAsk
2026-02-04T00:07:11,66.98,1.0,SetByBid
2026-02-04T00:07:11,66.98,2.0,SetByBid
2026-02-04T00:07:11,66.99,1.0,SetByBid
2026-02-04T00:07:11,66.99,1.0,SetByBid
2026-02-04T00:07:11,66.99,1.0,SetByBid
2026-02-04T00:07:11,66.98,1.0,SetByAsk
2026-02-04T00:07:11,66.98,1.0,SetByAsk
2026-02-04T00:07:33,66.95,1.0,SetByBid
2026-02-04T00:07:45,66.95,1.0,SetByAsk
2026-02-04T00:08:06,66.97,1.0,SetByBid
2026-02-04T00:08:15,66.95,1.0,SetByAsk
2026-02-04T00:08:15,66.95,1.0,SetByAsk
2026-02-04T00:08:21,66.96,1.0,SetByBid
2026-02-04T00:08:22,66.96,1.0,SetByBid
2026-02-04T00:08:25,66.96,1.0,SetByBid
2026-02-04T00:09:02,66.94,1.0,SetByBid
2026-02-04T00:09:02,66.94,1.0,SetByBid
2026-02-04T00:09:02,66.94,1.0,SetByBid
2026-02-04T00:09:04,66.95,2.0,SetByBid
2026-02-04T00:09:04,66.95,1.0,SetByBid
2026-02-04T00:09:45,66.95,1.0,SetByBid
2026-02-04T00:09:45,66.95,1.0,SetByBid
2026-02-04T00:09:45,66.95,3.0,SetByBid
2026-02-04T00:09:45,66.95,1.0,SetByBid
2026-02-04T00:10:28,66.95,1.0,SetByBid
2026-02-04T00:10:28,66.95,2.0,SetByBid
2026-02-04T00:11:00,66.96,1.0,SetByBid
2026-02-04T00:11:00,66.96,1.0,SetByBid
2026-02-04T00:11:02,66.98,3.0,"SetByBid, Leg"
2026-02-04T00:11:02,66.99,3.0,"SetByBid, Leg"
2026-02-04T00:11:02,66.99,2.0,SetByBid
2026-02-04T00:11:02,66.99,1.0,SetByBid
2026-02-04T00:11:05,66.98,1.0,"SetByBid, Leg"
2026-02-04T00:11:05,66.99,1.0,"SetByBid, Leg"
2026-02-04T00:11:05,66.99,1.0,SetByBid
2026-02-04T00:11:16,67.0,3.0,SetByBid
2026-02-04T00:11:16,67.0,1.0,SetByAsk
2026-02-04T00:11:16,67.0,2.0,SetByAsk
2026-02-04T00:11:16,66.99,1.0,SetByAsk
2026-02-04T00:11:16,67.0,2.0,SetByAsk
2026-02-04T00:11:16,67.0,1.0,SetByAsk
2026-02-04T00:11:16,67.0,1.0,SetByAsk
2026-02-04T00:11:16,67.0,1.0,SetByAsk
2026-02-04T00:11:16,67.0,1.0,SetByAsk
2026-02-04T00:11:16,67.0,1.0,SetByAsk
2026-02-04T00:11:17,67.0,1.0,SetByAsk
2026-02-04T00:11:37,67.0,2.0,SetByAsk
2026-02-04T00:11:45,66.99,1.0,SetByBid
2026-02-04T00:11:45,66.98,2.0,SetByAsk
2026-02-04T00:11:45,66.98,1.0,SetByAsk
2026-02-04T00:11:45,66.98,2.0,SetByAsk
2026-02-04T00:11:45,66.98,2.0,SetByAsk
2026-02-04T00:11:47,66.98,1.0,SetByBid
2026-02-04T00:11:48,66.98,1.0,SetByBid
2026-02-04T00:11:48,66.98,1.0,SetByBid
2026-02-04T00:11:49,66.97,1.0,SetByAsk
2026-02-04T00:11:49,66.97,3.0,SetByAsk
2026-02-04T00:11:49,66.97,1.0,SetByAsk
2026-02-04T00:11:49,66.98,2.0,SetByAsk
2026-02-04T00:11:49,66.98,1.0,SetByAsk
2026-02-04T00:12:24,67.01,1.0,SetByBid
2026-02-04T00:12:30,67.0,1.0,SetByAsk
2026-02-04T00:12:40,67.0,1.0,SetByAsk
2026-02-04T00:12:56,67.0,2.0,SetByAsk
2026-02-04T00:12:56,67.0,1.0,SetByAsk
