Time,Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2025-11-07 00:00:02,2025-11-07T00:00:02,63.42,1,SetByBid
2025-11-07 00:00:02,2025-11-07T00:00:02,63.42,1,SetByBid
2025-11-07 00:00:08,2025-11-07T00:00:08,63.43,1,SetByBid
2025-11-07 00:00:14,2025-11-07T00:00:14,63.43,1,SetByBid
2025-11-07 00:00:14,2025-11-07T00:00:14,63.43,1,SetByBid
2025-11-07 00:00:14,2025-11-07T00:00:14,63.43,1,SetByBid
2025-11-07 00:00:14,2025-11-07T00:00:14,63.43,2,SetByBid
2025-11-07 00:00:15,2025-11-07T00:00:15,63.44,1,SetByBid
2025-11-07 00:00:15,2025-11-07T00:00:15,63.44,2,SetByBid
2025-11-07 00:00:15,2025-11-07T00:00:15,63.44,1,SetByBid
2025-11-07 00:00:15,2025-11-07T00:00:15,63.44,1,SetByBid
2025-11-07 00:00:15,2025-11-07T00:00:15,63.44,1,SetByBid
2025-11-07 00:00:15,2025-11-07T00:00:15,63.44,1,SetByAsk
2025-11-07 00:00:15,2025-11-07T00:00:15,63.44,1,SetByAsk
2025-11-07 00:00:15,2025-11-07T00:00:15,63.44,2,SetByAsk
2025-11-07 00:00:15,2025-11-07T00:00:15,63.44,1,SetByAsk
2025-11-07 00:00:15,2025-11-07T00:00:15,63.44,1,SetByAsk
2025-11-07 00:00:16,2025-11-07T00:00:16,63.43,1,SetByAsk
2025-11-07 00:00:16,2025-11-07T00:00:16,63.43,1,SetByAsk
2025-11-07 00:00:16,2025-11-07T00:00:16,63.43,1,SetByAsk
2025-11-07 00:00:20,2025-11-07T00:00:20,63.43,1,SetByAsk
2025-11-07 00:00:30,2025-11-07T00:00:30,63.43,1,SetByAsk
2025-11-07 00:00:31,2025-11-07T00:00:31,63.43,1,SetByAsk
2025-11-07 00:00:34,2025-11-07T00:00:34,63.43,3,SetByAsk
2025-11-07 00:00:34,2025-11-07T00:00:34,63.43,1,SetByAsk
2025-11-07 00:00:42,2025-11-07T00:00:42,63.43,3,SetByAsk
2025-11-07 00:00:42,2025-11-07T00:00:42,63.43,1,SetByAsk
2025-11-07 00:00:42,2025-11-07T00:00:42,63.43,3,SetByAsk
2025-11-07 00:00:48,2025-11-07T00:00:48,63.43,1,SetByAsk
2025-11-07 00:00:48,2025-11-07T00:00:48,63.42,1,SetByAsk
2025-11-07 00:00:48,2025-11-07T00:00:48,63.42,1,SetByAsk
2025-11-07 00:00:55,2025-11-07T00:00:55,63.43,1,SetByBid
2025-11-07 00:01:02,2025-11-07T00:01:02,63.43,1,SetByBid
2025-11-07 00:01:03,2025-11-07T00:01:03,63.43,1,SetByBid
2025-11-07 00:01:03,2025-11-07T00:01:03,63.43,1,SetByBid
2025-11-07 00:01:03,2025-11-07T00:01:03,63.43,1,SetByAsk
2025-11-07 00:01:04,2025-11-07T00:01:04,63.43,2,SetByAsk
2025-11-07 00:01:04,2025-11-07T00:01:04,63.43,1,SetByBid
2025-11-07 00:01:08,2025-11-07T00:01:08,63.43,2,SetByBid
2025-11-07 00:01:08,2025-11-07T00:01:08,63.43,1,SetByBid
2025-11-07 00:01:08,2025-11-07T00:01:08,63.43,1,SetByBid
2025-11-07 00:01:13,2025-11-07T00:01:13,63.43,1,SetByAsk
2025-11-07 00:01:14,2025-11-07T00:01:14,63.43,1,SetByBid
2025-11-07 00:01:18,2025-11-07T00:01:18,63.43,2,SetByBid
2025-11-07 00:01:19,2025-11-07T00:01:19,63.43,1,SetByBid
2025-11-07 00:01:19,2025-11-07T00:01:19,63.43,1,SetByBid
2025-11-07 00:01:20,2025-11-07T00:01:20,63.43,1,SetByBid
2025-11-07 00:01:20,2025-11-07T00:01:20,63.43,1,SetByBid
2025-11-07 00:01:24,2025-11-07T00:01:24,63.44,1,SetByBid
2025-11-07 00:01:24,2025-11-07T00:01:24,63.44,1,SetByBid
2025-11-07 00:01:24,2025-11-07T00:01:24,63.44,1,SetByBid
2025-11-07 00:01:53,2025-11-07T00:01:53,63.45,5,SetByBid
2025-11-07 00:01:53,2025-11-07T00:01:53,63.45,1,SetByBid
2025-11-07 00:01:53,2025-11-07T00:01:53,63.45,4,SetByBid
2025-11-07 00:01:53,2025-11-07T00:01:53,63.45,4,SetByBid
2025-11-07 00:01:53,2025-11-07T00:01:53,63.45,1,SetByBid
2025-11-07 00:01:53,2025-11-07T00:01:53,63.45,1,SetByBid
2025-11-07 00:01:53,2025-11-07T00:01:53,63.45,1,SetByBid
2025-11-07 00:01:53,2025-11-07T00:01:53,63.45,1,SetByBid
2025-11-07 00:01:53,2025-11-07T00:01:53,63.46,4,SetByBid
2025-11-07 00:01:53,2025-11-07T00:01:53,63.46,4,SetByBid
2025-11-07 00:01:53,2025-11-07T00:01:53,63.46,1,SetByBid
2025-11-07 00:01:53,2025-11-07T00:01:53,63.47,3,SetByBid
2025-11-07 00:01:53,2025-11-07T00:01:53,63.47,2,SetByBid
