Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2026-02-12T00:00:15,68.93,1.0,SetByBid
2026-02-12T00:00:58,68.94,1.0,SetByAsk
2026-02-12T00:00:58,68.95,2.0,SetByBid
2026-02-12T00:01:51,68.93,2.0,SetByAsk
2026-02-12T00:02:09,68.94,6.0,SetByBid
2026-02-12T00:02:15,68.94,2.0,SetByAsk
2026-02-12T00:02:15,68.94,1.0,SetByAsk
2026-02-12T00:02:15,68.94,1.0,SetByAsk
2026-02-12T00:02:16,68.95,1.0,SetByBid
2026-02-12T00:02:16,68.94,1.0,SetByAsk
2026-02-12T00:02:16,68.94,1.0,SetByAsk
2026-02-12T00:02:16,68.94,1.0,SetByAsk
2026-02-12T00:02:16,68.94,1.0,SetByAsk
2026-02-12T00:02:22,68.95,2.0,SetByBid
2026-02-12T00:02:22,68.95,2.0,SetByBid
2026-02-12T00:02:22,68.95,2.0,SetByAsk
2026-02-12T00:02:22,68.95,1.0,SetByBid
2026-02-12T00:02:43,68.94,1.0,SetByAsk
2026-02-12T00:02:47,68.94,1.0,SetByAsk
2026-02-12T00:03:15,68.94,4.0,"SetByAsk, Leg"
2026-02-12T00:03:15,68.93,4.0,"SetByAsk, Leg"
2026-02-12T00:03:15,68.93,2.0,SetByAsk
2026-02-12T00:03:15,68.93,1.0,SetByAsk
2026-02-12T00:03:15,68.93,1.0,SetByAsk
2026-02-12T00:03:15,68.93,1.0,SetByAsk
2026-02-12T00:03:15,68.93,1.0,SetByAsk
2026-02-12T00:03:15,68.93,2.0,SetByAsk
2026-02-12T00:03:15,68.93,2.0,SetByAsk
2026-02-12T00:03:15,68.93,1.0,SetByAsk
2026-02-12T00:03:15,68.93,1.0,SetByAsk
2026-02-12T00:03:15,68.93,1.0,SetByAsk
2026-02-12T00:03:15,68.93,1.0,SetByAsk
2026-02-12T00:03:15,68.93,3.0,SetByBid
2026-02-12T00:03:15,68.93,1.0,SetByBid
2026-02-12T00:03:15,68.93,4.0,SetByBid
2026-02-12T00:03:15,68.93,1.0,SetByBid
2026-02-12T00:03:15,68.93,4.0,SetByBid
2026-02-12T00:03:22,68.91,2.0,SetByAsk
2026-02-12T00:03:22,68.91,1.0,SetByAsk
2026-02-12T00:03:22,68.91,3.0,SetByAsk
2026-02-12T00:03:22,68.91,1.0,SetByAsk
2026-02-12T00:03:22,68.91,1.0,SetByAsk
2026-02-12T00:03:22,68.91,1.0,SetByAsk
2026-02-12T00:03:22,68.91,2.0,"SetByAsk, Leg"
2026-02-12T00:03:22,68.9,2.0,"SetByAsk, Leg"
2026-02-12T00:03:25,68.92,1.0,SetByBid
2026-02-12T00:03:25,68.92,1.0,SetByBid
2026-02-12T00:03:35,68.93,1.0,SetByBid
2026-02-12T00:03:35,68.93,1.0,SetByBid
2026-02-12T00:03:35,68.93,1.0,SetByBid
2026-02-12T00:03:35,68.93,7.0,SetByBid
2026-02-12T00:03:40,68.94,1.0,SetByBid
2026-02-12T00:03:40,68.94,1.0,SetByBid
2026-02-12T00:03:40,68.95,2.0,SetByBid
2026-02-12T00:04:02,68.95,1.0,SetByAsk
2026-02-12T00:04:40,68.96,2.0,SetByAsk
2026-02-12T00:04:56,68.97,1.0,SetByBid
2026-02-12T00:04:56,68.97,2.0,"SetByAsk, Leg"
2026-02-12T00:04:56,68.96,2.0,"SetByAsk, Leg"
2026-02-12T00:04:56,68.97,1.0,"SetByAsk, Leg"
2026-02-12T00:04:56,68.96,1.0,"SetByAsk, Leg"
2026-02-12T00:04:56,68.96,1.0,SetByAsk
2026-02-12T00:04:56,68.96,2.0,SetByAsk
2026-02-12T00:04:56,68.96,1.0,SetByAsk
2026-02-12T00:04:56,68.96,1.0,SetByAsk
2026-02-12T00:04:56,68.96,1.0,SetByAsk
2026-02-12T00:05:13,68.94,1.0,SetByAsk
2026-02-12T00:05:55,68.93,2.0,SetByAsk
2026-02-12T00:06:02,68.94,2.0,SetByBid
2026-02-12T00:07:31,68.94,1.0,SetByBid
2026-02-12T00:08:35,68.97,1.0,SetByBid
2026-02-12T00:08:35,68.97,1.0,SetByBid
2026-02-12T00:08:35,68.97,1.0,SetByBid
2026-02-12T00:08:35,68.97,1.0,SetByBid
2026-02-12T00:09:19,68.97,1.0,SetByAsk
2026-02-12T00:09:30,68.98,1.0,SetByBid
2026-02-12T00:09:35,68.97,1.0,SetByAsk
2026-02-12T00:09:35,68.97,1.0,SetByAsk
2026-02-12T00:11:06,68.96,1.0,SetByAsk
2026-02-12T00:11:22,68.95,2.0,SetByAsk
2026-02-12T00:11:22,68.95,2.0,SetByAsk
2026-02-12T00:11:22,68.95,1.0,SetByAsk
2026-02-12T00:11:22,68.95,2.0,SetByAsk
2026-02-12T00:11:22,68.95,1.0,SetByAsk
2026-02-12T00:11:22,68.95,1.0,SetByAsk
2026-02-12T00:11:22,68.95,1.0,SetByAsk
2026-02-12T00:11:22,68.95,1.0,SetByAsk
2026-02-12T00:11:22,68.96,2.0,SetByBid
2026-02-12T00:11:22,68.96,2.0,SetByBid
2026-02-12T00:12:48,68.93,1.0,SetByBid
2026-02-12T00:12:48,68.93,1.0,SetByBid
2026-02-12T00:14:52,68.96,1.0,SetByBid
