Time,Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2025-11-20 00:00:00,2025-11-20T00:00:00,63.54,1,SetByBid
2025-11-20 00:00:03,2025-11-20T00:00:03,63.55,2,SetByBid
2025-11-20 00:00:09,2025-11-20T00:00:09,63.55,1,SetByAsk
2025-11-20 00:00:09,2025-11-20T00:00:09,63.55,1,SetByBid
2025-11-20 00:00:18,2025-11-20T00:00:18,63.55,1,SetByAsk
2025-11-20 00:00:29,2025-11-20T00:00:29,63.54,3,SetByAsk
2025-11-20 00:00:29,2025-11-20T00:00:29,63.54,1,SetByAsk
2025-11-20 00:00:29,2025-11-20T00:00:29,63.54,1,SetByAsk
2025-11-20 00:00:29,2025-11-20T00:00:29,63.54,1,SetByAsk
2025-11-20 00:00:29,2025-11-20T00:00:29,63.54,1,SetByAsk
2025-11-20 00:00:29,2025-11-20T00:00:29,63.54,4,SetByAsk
2025-11-20 00:00:29,2025-11-20T00:00:29,63.54,1,SetByBid
2025-11-20 00:00:29,2025-11-20T00:00:29,63.54,1,SetByBid
2025-11-20 00:00:29,2025-11-20T00:00:29,63.54,1,SetByBid
2025-11-20 00:00:29,2025-11-20T00:00:29,63.54,9,SetByBid
2025-11-20 00:00:40,2025-11-20T00:00:40,63.54,1,SetByAsk
2025-11-20 00:00:40,2025-11-20T00:00:40,63.54,1,SetByAsk
2025-11-20 00:00:45,2025-11-20T00:00:45,63.54,1,SetByAsk
2025-11-20 00:00:45,2025-11-20T00:00:45,63.54,1,SetByAsk
2025-11-20 00:00:55,2025-11-20T00:00:55,63.54,1,SetByAsk
2025-11-20 00:00:55,2025-11-20T00:00:55,63.54,1,SetByAsk
2025-11-20 00:01:07,2025-11-20T00:01:07,63.53,1,SetByAsk
2025-11-20 00:01:07,2025-11-20T00:01:07,63.53,1,SetByAsk
2025-11-20 00:01:07,2025-11-20T00:01:07,63.53,1,SetByAsk
2025-11-20 00:01:07,2025-11-20T00:01:07,63.53,1,SetByAsk
2025-11-20 00:01:07,2025-11-20T00:01:07,63.53,1,SetByAsk
2025-11-20 00:01:07,2025-11-20T00:01:07,63.53,1,SetByAsk
2025-11-20 00:01:07,2025-11-20T00:01:07,63.53,1,SetByAsk
2025-11-20 00:01:07,2025-11-20T00:01:07,63.53,1,SetByAsk
2025-11-20 00:01:07,2025-11-20T00:01:07,63.53,1,SetByAsk
2025-11-20 00:01:07,2025-11-20T00:01:07,63.53,1,SetByAsk
2025-11-20 00:01:08,2025-11-20T00:01:08,63.52,1,SetByAsk
2025-11-20 00:01:08,2025-11-20T00:01:08,63.52,1,SetByAsk
2025-11-20 00:01:09,2025-11-20T00:01:09,63.52,1,SetByAsk
2025-11-20 00:01:10,2025-11-20T00:01:10,63.53,1,SetByAsk
2025-11-20 00:01:32,2025-11-20T00:01:32,63.54,1,SetByBid
2025-11-20 00:01:47,2025-11-20T00:01:47,63.54,1,SetByBid
2025-11-20 00:01:47,2025-11-20T00:01:47,63.54,1,SetByBid
2025-11-20 00:01:47,2025-11-20T00:01:47,63.54,1,SetByBid
2025-11-20 00:01:47,2025-11-20T00:01:47,63.54,1,SetByBid
2025-11-20 00:01:47,2025-11-20T00:01:47,63.54,1,SetByBid
2025-11-20 00:01:52,2025-11-20T00:01:52,63.53,1,SetByAsk
2025-11-20 00:01:52,2025-11-20T00:01:52,63.53,1,SetByAsk
2025-11-20 00:02:07,2025-11-20T00:02:07,63.52,3,SetByAsk
2025-11-20 00:02:07,2025-11-20T00:02:07,63.52,1,SetByAsk
2025-11-20 00:02:07,2025-11-20T00:02:07,63.52,1,SetByAsk
2025-11-20 00:02:08,2025-11-20T00:02:08,63.51,1,SetByAsk
2025-11-20 00:02:30,2025-11-20T00:02:30,63.52,1,SetByAsk
2025-11-20 00:02:30,2025-11-20T00:02:30,63.52,1,SetByAsk
2025-11-20 00:02:30,2025-11-20T00:02:30,63.52,1,SetByAsk
2025-11-20 00:02:30,2025-11-20T00:02:30,63.52,1,SetByAsk
2025-11-20 00:02:31,2025-11-20T00:02:31,63.52,1,SetByAsk
2025-11-20 00:02:31,2025-11-20T00:02:31,63.52,1,SetByAsk
2025-11-20 00:02:31,2025-11-20T00:02:31,63.52,1,SetByAsk
2025-11-20 00:02:34,2025-11-20T00:02:34,63.52,1,SetByAsk
2025-11-20 00:02:34,2025-11-20T00:02:34,63.52,2,SetByAsk
2025-11-20 00:02:34,2025-11-20T00:02:34,63.52,1,SetByAsk
2025-11-20 00:02:34,2025-11-20T00:02:34,63.52,1,SetByAsk
2025-11-20 00:02:34,2025-11-20T00:02:34,63.51,1,SetByAsk
2025-11-20 00:02:34,2025-11-20T00:02:34,63.52,1,SetByBid
2025-11-20 00:02:34,2025-11-20T00:02:34,63.52,1,SetByBid
2025-11-20 00:02:34,2025-11-20T00:02:34,63.52,1,SetByBid
2025-11-20 00:02:34,2025-11-20T00:02:34,63.51,1,SetByAsk
2025-11-20 00:02:34,2025-11-20T00:02:34,63.51,1,SetByAsk
2025-11-20 00:02:34,2025-11-20T00:02:34,63.51,1,SetByAsk
2025-11-20 00:02:34,2025-11-20T00:02:34,63.51,1,SetByAsk
2025-11-20 00:02:34,2025-11-20T00:02:34,63.51,1,SetByAsk
2025-11-20 00:02:34,2025-11-20T00:02:34,63.51,1,SetByAsk
2025-11-20 00:02:34,2025-11-20T00:02:34,63.51,1,SetByAsk
2025-11-20 00:02:34,2025-11-20T00:02:34,63.51,1,SetByAsk
2025-11-20 00:02:34,2025-11-20T00:02:34,63.51,1,SetByAsk
2025-11-20 00:02:34,2025-11-20T00:02:34,63.51,1,SetByAsk
2025-11-20 00:02:43,2025-11-20T00:02:43,63.52,1,SetByBid
2025-11-20 00:02:43,2025-11-20T00:02:43,63.52,1,SetByBid
2025-11-20 00:02:58,2025-11-20T00:02:58,63.52,1,SetByBid
2025-11-20 00:02:58,2025-11-20T00:02:58,63.52,1,SetByAsk
2025-11-20 00:02:58,2025-11-20T00:02:58,63.52,1,SetByBid
2025-11-20 00:03:00,2025-11-20T00:03:00,63.51,1,SetByAsk
2025-11-20 00:03:20,2025-11-20T00:03:20,63.5,1,SetByAsk
2025-11-20 00:03:20,2025-11-20T00:03:20,63.5,1,SetByAsk
2025-11-20 00:03:28,2025-11-20T00:03:28,63.5,2,SetByAsk
2025-11-20 00:03:28,2025-11-20T00:03:28,63.5,1,SetByAsk
2025-11-20 00:03:28,2025-11-20T00:03:28,63.5,1,SetByAsk
2025-11-20 00:03:28,2025-11-20T00:03:28,63.5,1,SetByAsk
2025-11-20 00:03:28,2025-11-20T00:03:28,63.5,1,SetByAsk
2025-11-20 00:03:28,2025-11-20T00:03:28,63.49,1,SetByAsk
2025-11-20 00:03:28,2025-11-20T00:03:28,63.5,3,SetByBid
2025-11-20 00:03:28,2025-11-20T00:03:28,63.49,1,SetByAsk
2025-11-20 00:03:28,2025-11-20T00:03:28,63.49,1,SetByAsk
2025-11-20 00:03:28,2025-11-20T00:03:28,63.49,1,SetByAsk
2025-11-20 00:03:28,2025-11-20T00:03:28,63.49,1,SetByBid
2025-11-20 00:03:28,2025-11-20T00:03:28,63.49,1,SetByBid
2025-11-20 00:03:28,2025-11-20T00:03:28,63.49,1,SetByBid
2025-11-20 00:03:29,2025-11-20T00:03:29,63.49,1,SetByAsk
2025-11-20 00:03:31,2025-11-20T00:03:31,63.49,1,SetByAsk
2025-11-20 00:03:33,2025-11-20T00:03:33,63.48,1,SetByAsk
2025-11-20 00:03:33,2025-11-20T00:03:33,63.48,1,SetByAsk
2025-11-20 00:03:33,2025-11-20T00:03:33,63.48,1,SetByAsk
2025-11-20 00:03:33,2025-11-20T00:03:33,63.48,1,SetByAsk
2025-11-20 00:03:42,2025-11-20T00:03:42,63.48,1,SetByBid
2025-11-20 00:03:42,2025-11-20T00:03:42,63.48,2,SetByBid
2025-11-20 00:03:42,2025-11-20T00:03:42,63.48,1,SetByBid
2025-11-20 00:03:55,2025-11-20T00:03:55,63.48,3,SetByBid
2025-11-20 00:03:55,2025-11-20T00:03:55,63.48,1,SetByBid
2025-11-20 00:03:55,2025-11-20T00:03:55,63.48,8,SetByAsk
2025-11-20 00:03:55,2025-11-20T00:03:55,63.48,3,SetByAsk
2025-11-20 00:03:55,2025-11-20T00:03:55,63.48,1,SetByBid
2025-11-20 00:03:57,2025-11-20T00:03:57,63.48,1,SetByBid
2025-11-20 00:03:57,2025-11-20T00:03:57,63.48,1,SetByBid
2025-11-20 00:03:57,2025-11-20T00:03:57,63.48,3,SetByBid
2025-11-20 00:03:57,2025-11-20T00:03:57,63.48,1,SetByBid
2025-11-20 00:03:57,2025-11-20T00:03:57,63.48,1,SetByBid
2025-11-20 00:04:00,2025-11-20T00:04:00,63.49,1,SetByBid
2025-11-20 00:04:00,2025-11-20T00:04:00,63.49,1,SetByBid
2025-11-20 00:04:01,2025-11-20T00:04:01,63.49,2,SetByBid
2025-11-20 00:04:01,2025-11-20T00:04:01,63.49,1,SetByBid
2025-11-20 00:04:07,2025-11-20T00:04:07,63.49,1,SetByBid
2025-11-20 00:04:15,2025-11-20T00:04:15,63.5,1,SetByBid
2025-11-20 00:04:31,2025-11-20T00:04:31,63.5,1,SetByBid
2025-11-20 00:04:31,2025-11-20T00:04:31,63.5,1,SetByBid
2025-11-20 00:04:31,2025-11-20T00:04:31,63.5,2,SetByBid
2025-11-20 00:04:31,2025-11-20T00:04:31,63.5,1,SetByBid
2025-11-20 00:04:31,2025-11-20T00:04:31,63.5,1,SetByBid
2025-11-20 00:04:31,2025-11-20T00:04:31,63.5,3,SetByBid
2025-11-20 00:04:31,2025-11-20T00:04:31,63.5,1,SetByBid
2025-11-20 00:04:31,2025-11-20T00:04:31,63.5,3,SetByBid
2025-11-20 00:04:31,2025-11-20T00:04:31,63.5,1,SetByBid
2025-11-20 00:04:31,2025-11-20T00:04:31,63.5,1,SetByAsk
2025-11-20 00:04:31,2025-11-20T00:04:31,63.5,1,SetByAsk
2025-11-20 00:04:31,2025-11-20T00:04:31,63.5,1,SetByBid
2025-11-20 00:04:31,2025-11-20T00:04:31,63.5,1,SetByBid
2025-11-20 00:04:31,2025-11-20T00:04:31,63.49,1,SetByAsk
2025-11-20 00:04:36,2025-11-20T00:04:36,63.5,1,SetByBid
2025-11-20 00:04:36,2025-11-20T00:04:36,63.5,2,SetByBid
2025-11-20 00:04:38,2025-11-20T00:04:38,63.5,1,SetByAsk
2025-11-20 00:04:38,2025-11-20T00:04:38,63.5,1,SetByAsk
2025-11-20 00:04:38,2025-11-20T00:04:38,63.5,1,SetByAsk
2025-11-20 00:04:38,2025-11-20T00:04:38,63.5,2,SetByAsk
2025-11-20 00:04:38,2025-11-20T00:04:38,63.5,1,SetByAsk
2025-11-20 00:04:38,2025-11-20T00:04:38,63.5,1,SetByAsk
2025-11-20 00:04:38,2025-11-20T00:04:38,63.5,1,SetByAsk
2025-11-20 00:04:40,2025-11-20T00:04:40,63.5,1,SetByAsk
2025-11-20 00:04:40,2025-11-20T00:04:40,63.5,3,SetByAsk
2025-11-20 00:04:45,2025-11-20T00:04:45,63.5,1,SetByAsk
2025-11-20 00:04:45,2025-11-20T00:04:45,63.5,1,SetByAsk
2025-11-20 00:04:45,2025-11-20T00:04:45,63.5,1,SetByBid
2025-11-20 00:04:45,2025-11-20T00:04:45,63.5,1,SetByBid
2025-11-20 00:05:05,2025-11-20T00:05:05,63.5,1,SetByAsk
2025-11-20 00:05:05,2025-11-20T00:05:05,63.5,1,SetByAsk
2025-11-20 00:05:10,2025-11-20T00:05:10,63.5,1,SetByAsk
2025-11-20 00:05:10,2025-11-20T00:05:10,63.5,1,SetByAsk
