Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2026-01-30T00:00:02,68.83,1.0,SetByAsk
2026-01-30T00:00:02,68.83,1.0,SetByAsk
2026-01-30T00:00:02,68.83,2.0,SetByAsk
2026-01-30T00:00:02,68.83,1.0,SetByAsk
2026-01-30T00:00:02,68.83,1.0,SetByAsk
2026-01-30T00:00:02,68.83,1.0,SetByAsk
2026-01-30T00:00:02,68.83,2.0,SetByBid
2026-01-30T00:00:03,68.83,2.0,SetByBid
2026-01-30T00:00:03,68.83,1.0,SetByBid
2026-01-30T00:00:03,68.83,1.0,SetByAsk
2026-01-30T00:00:03,68.83,1.0,SetByAsk
2026-01-30T00:00:05,68.83,8.0,SetByAsk
2026-01-30T00:00:05,68.83,1.0,SetByAsk
2026-01-30T00:00:05,68.83,2.0,SetByAsk
2026-01-30T00:00:07,68.83,1.0,SetByAsk
2026-01-30T00:00:07,68.83,1.0,SetByAsk
2026-01-30T00:00:07,68.83,1.0,SetByAsk
2026-01-30T00:00:07,68.83,1.0,SetByAsk
2026-01-30T00:00:07,68.83,1.0,SetByAsk
2026-01-30T00:00:07,68.83,2.0,SetByAsk
2026-01-30T00:00:07,68.83,1.0,SetByAsk
2026-01-30T00:00:07,68.83,1.0,SetByAsk
2026-01-30T00:00:07,68.83,2.0,SetByAsk
2026-01-30T00:00:07,68.83,2.0,SetByAsk
2026-01-30T00:00:07,68.82,1.0,SetByBid
2026-01-30T00:00:07,68.82,1.0,SetByBid
2026-01-30T00:00:27,68.84,1.0,"SetByBid, Leg"
2026-01-30T00:00:27,68.85,1.0,"SetByBid, Leg"
2026-01-30T00:00:27,68.85,1.0,SetByBid
2026-01-30T00:00:29,68.85,1.0,SetByBid
2026-01-30T00:00:29,68.85,1.0,SetByBid
2026-01-30T00:00:29,68.85,1.0,SetByBid
2026-01-30T00:00:29,68.85,1.0,SetByBid
2026-01-30T00:00:42,68.87,2.0,SetByBid
2026-01-30T00:00:42,68.87,1.0,SetByBid
2026-01-30T00:01:04,68.88,1.0,SetByBid
2026-01-30T00:01:04,68.88,1.0,SetByBid
2026-01-30T00:01:21,68.88,1.0,SetByAsk
2026-01-30T00:01:21,68.88,1.0,SetByAsk
2026-01-30T00:01:21,68.88,1.0,SetByAsk
2026-01-30T00:01:22,68.87,1.0,SetByAsk
2026-01-30T00:01:42,68.87,1.0,SetByAsk
2026-01-30T00:01:42,68.86,1.0,SetByAsk
2026-01-30T00:01:49,68.86,1.0,SetByAsk
2026-01-30T00:01:52,68.86,1.0,SetByBid
2026-01-30T00:01:52,68.86,1.0,SetByBid
2026-01-30T00:01:52,68.85,2.0,SetByAsk
2026-01-30T00:01:52,68.85,1.0,SetByAsk
2026-01-30T00:02:02,68.87,1.0,SetByBid
2026-01-30T00:02:23,68.88,3.0,SetByBid
2026-01-30T00:02:23,68.89,1.0,SetByBid
2026-01-30T00:03:04,68.88,1.0,SetByAsk
2026-01-30T00:03:08,68.87,1.0,SetByAsk
2026-01-30T00:03:08,68.87,1.0,SetByAsk
2026-01-30T00:03:15,68.87,1.0,SetByBid
2026-01-30T00:03:15,68.88,1.0,SetByBid
2026-01-30T00:03:15,68.88,1.0,SetByBid
2026-01-30T00:03:16,68.88,1.0,SetByBid
2026-01-30T00:03:27,68.87,1.0,SetByAsk
2026-01-30T00:03:31,68.87,1.0,SetByAsk
2026-01-30T00:04:26,68.87,1.0,"SetByBid, Leg"
2026-01-30T00:04:26,68.88,1.0,"SetByBid, Leg"
2026-01-30T00:04:26,68.88,1.0,SetByBid
2026-01-30T00:04:26,68.88,2.0,SetByBid
2026-01-30T00:04:26,68.88,1.0,SetByBid
2026-01-30T00:04:26,68.88,2.0,SetByBid
2026-01-30T00:04:26,68.88,1.0,SetByBid
2026-01-30T00:04:26,68.88,1.0,SetByBid
2026-01-30T00:04:59,68.87,1.0,SetByAsk
2026-01-30T00:05:43,68.88,1.0,SetByBid
2026-01-30T00:05:43,68.88,1.0,SetByBid
2026-01-30T00:05:43,68.88,1.0,SetByBid
2026-01-30T00:05:43,68.88,1.0,SetByBid
2026-01-30T00:05:43,68.88,1.0,"SetByBid, Leg"
2026-01-30T00:05:43,68.88,1.0,SetByAsk
2026-01-30T00:06:12,68.92,1.0,SetByAsk
2026-01-30T00:06:24,68.92,1.0,SetByBid
2026-01-30T00:06:35,68.94,2.0,SetByAsk
2026-01-30T00:06:35,68.94,1.0,SetByAsk
2026-01-30T00:06:47,68.93,1.0,SetByAsk
2026-01-30T00:06:47,68.93,2.0,SetByAsk
2026-01-30T00:06:48,68.92,1.0,SetByAsk
2026-01-30T00:06:48,68.93,1.0,SetByBid
2026-01-30T00:07:35,68.92,1.0,SetByAsk
2026-01-30T00:07:35,68.92,1.0,SetByAsk
2026-01-30T00:07:35,68.92,1.0,SetByAsk
2026-01-30T00:07:37,68.93,2.0,SetByBid
