Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2026-02-25T00:00:00,70.84,1.0,SetByAsk
2026-02-25T00:00:00,70.84,1.0,SetByAsk
2026-02-25T00:00:01,70.84,1.0,SetByAsk
2026-02-25T00:00:01,70.85,1.0,SetByBid
2026-02-25T00:00:05,70.84,1.0,SetByAsk
2026-02-25T00:00:05,70.84,1.0,SetByAsk
2026-02-25T00:00:05,70.84,3.0,SetByAsk
2026-02-25T00:00:05,70.84,1.0,SetByAsk
2026-02-25T00:00:05,70.84,1.0,SetByAsk
2026-02-25T00:00:05,70.84,4.0,SetByAsk
2026-02-25T00:00:05,70.84,1.0,SetByAsk
2026-02-25T00:00:05,70.84,2.0,SetByAsk
2026-02-25T00:00:05,70.84,1.0,SetByAsk
2026-02-25T00:00:05,70.84,1.0,SetByAsk
2026-02-25T00:00:05,70.83,1.0,SetByAsk
2026-02-25T00:00:05,70.83,1.0,SetByAsk
2026-02-25T00:00:05,70.83,3.0,SetByAsk
2026-02-25T00:00:05,70.83,4.0,SetByAsk
2026-02-25T00:00:05,70.83,1.0,SetByAsk
2026-02-25T00:00:05,70.83,4.0,SetByAsk
2026-02-25T00:00:05,70.83,3.0,SetByAsk
2026-02-25T00:00:05,70.83,1.0,SetByAsk
2026-02-25T00:00:05,70.83,1.0,SetByAsk
2026-02-25T00:00:05,70.83,2.0,SetByAsk
2026-02-25T00:00:05,70.83,1.0,SetByAsk
2026-02-25T00:00:05,70.83,1.0,SetByAsk
2026-02-25T00:00:05,70.83,1.0,SetByAsk
2026-02-25T00:00:05,70.83,1.0,SetByAsk
2026-02-25T00:00:05,70.83,1.0,SetByAsk
2026-02-25T00:00:05,70.83,1.0,SetByAsk
2026-02-25T00:00:05,70.83,4.0,SetByAsk
2026-02-25T00:00:05,70.83,1.0,SetByAsk
2026-02-25T00:00:05,70.83,2.0,SetByAsk
2026-02-25T00:00:05,70.82,3.0,SetByAsk
2026-02-25T00:00:05,70.82,2.0,SetByAsk
2026-02-25T00:00:05,70.82,1.0,SetByAsk
2026-02-25T00:00:05,70.82,3.0,SetByAsk
2026-02-25T00:00:05,70.83,1.0,SetByBid
2026-02-25T00:00:06,70.82,2.0,SetByAsk
2026-02-25T00:00:06,70.82,1.0,SetByAsk
2026-02-25T00:00:06,70.82,1.0,SetByAsk
2026-02-25T00:00:06,70.82,1.0,SetByAsk
2026-02-25T00:00:06,70.82,1.0,SetByAsk
2026-02-25T00:00:06,70.82,1.0,SetByBid
2026-02-25T00:00:06,70.82,2.0,SetByBid
2026-02-25T00:00:06,70.82,1.0,SetByBid
2026-02-25T00:00:06,70.82,1.0,SetByBid
2026-02-25T00:00:06,70.82,1.0,SetByBid
2026-02-25T00:00:06,70.82,2.0,SetByBid
2026-02-25T00:00:07,70.82,1.0,SetByBid
2026-02-25T00:00:08,70.82,1.0,SetByBid
2026-02-25T00:00:09,70.82,1.0,SetByBid
2026-02-25T00:00:09,70.82,1.0,SetByBid
2026-02-25T00:00:09,70.82,2.0,SetByBid
2026-02-25T00:00:09,70.82,1.0,SetByAsk
2026-02-25T00:00:10,70.82,1.0,SetByAsk
2026-02-25T00:00:10,70.82,2.0,SetByAsk
2026-02-25T00:00:10,70.82,1.0,SetByAsk
2026-02-25T00:00:10,70.82,1.0,SetByAsk
2026-02-25T00:00:10,70.82,1.0,SetByAsk
2026-02-25T00:00:10,70.82,1.0,SetByAsk
2026-02-25T00:00:10,70.82,3.0,SetByAsk
2026-02-25T00:00:10,70.81,40.0,SetByAsk
2026-02-25T00:00:10,70.81,1.0,SetByAsk
2026-02-25T00:00:10,70.81,6.0,SetByAsk
2026-02-25T00:00:10,70.81,1.0,SetByAsk
2026-02-25T00:00:10,70.81,1.0,SetByAsk
2026-02-25T00:00:10,70.81,1.0,SetByAsk
2026-02-25T00:00:10,70.81,1.0,SetByAsk
2026-02-25T00:00:10,70.81,1.0,SetByAsk
2026-02-25T00:00:10,70.81,1.0,SetByAsk
2026-02-25T00:00:10,70.81,1.0,SetByAsk
2026-02-25T00:00:10,70.81,2.0,SetByAsk
2026-02-25T00:00:10,70.81,2.0,SetByAsk
2026-02-25T00:00:10,70.81,1.0,SetByAsk
2026-02-25T00:00:10,70.81,1.0,SetByAsk
2026-02-25T00:00:10,70.81,1.0,SetByAsk
2026-02-25T00:00:10,70.81,1.0,SetByAsk
2026-02-25T00:00:10,70.81,2.0,SetByAsk
2026-02-25T00:00:10,70.81,1.0,SetByAsk
2026-02-25T00:00:10,70.81,2.0,SetByAsk
2026-02-25T00:00:10,70.81,3.0,SetByAsk
2026-02-25T00:00:10,70.81,2.0,SetByAsk
2026-02-25T00:00:10,70.8,3.0,SetByAsk
2026-02-25T00:00:10,70.8,2.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,3.0,SetByAsk
2026-02-25T00:00:10,70.8,6.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,4.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,2.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,3.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,2.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,2.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,2.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,5.0,SetByAsk
2026-02-25T00:00:10,70.8,4.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.8,1.0,SetByAsk
2026-02-25T00:00:10,70.79,3.0,SetByAsk
2026-02-25T00:00:10,70.79,6.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,3.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,2.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,2.0,SetByAsk
2026-02-25T00:00:10,70.79,2.0,SetByAsk
2026-02-25T00:00:10,70.79,3.0,SetByAsk
2026-02-25T00:00:10,70.79,2.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,2.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,2.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,2.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
2026-02-25T00:00:10,70.79,1.0,SetByAsk
