Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2026-03-17T00:00:00,100.06,1.0,SetByAsk
2026-03-17T00:00:00,100.06,1.0,SetByAsk
2026-03-17T00:00:00,100.05,1.0,SetByAsk
2026-03-17T00:00:00,100.05,1.0,SetByAsk
2026-03-17T00:00:00,100.04,1.0,SetByAsk
2026-03-17T00:00:00,100.04,1.0,SetByAsk
2026-03-17T00:00:00,100.06,2.0,SetByBid
2026-03-17T00:00:00,100.06,3.0,SetByBid
2026-03-17T00:00:00,100.03,1.0,SetByAsk
2026-03-17T00:00:00,100.05,1.0,SetByBid
2026-03-17T00:00:00,100.05,1.0,SetByBid
2026-03-17T00:00:00,100.05,1.0,SetByBid
2026-03-17T00:00:00,100.06,1.0,SetByBid
2026-03-17T00:00:00,100.06,2.0,SetByAsk
2026-03-17T00:00:00,100.06,3.0,SetByAsk
2026-03-17T00:00:00,100.08,1.0,SetByBid
2026-03-17T00:00:01,100.03,1.0,SetByBid
2026-03-17T00:00:04,100.07,1.0,SetByBid
2026-03-17T00:00:07,100.05,1.0,SetByAsk
2026-03-17T00:00:07,100.05,1.0,SetByAsk
2026-03-17T00:00:08,100.04,1.0,SetByAsk
2026-03-17T00:00:09,100.05,1.0,SetByBid
2026-03-17T00:00:09,100.05,1.0,SetByBid
2026-03-17T00:00:09,100.06,1.0,SetByBid
2026-03-17T00:00:09,100.06,1.0,SetByBid
2026-03-17T00:00:09,100.06,1.0,SetByBid
2026-03-17T00:00:09,100.07,1.0,SetByBid
2026-03-17T00:00:09,100.06,1.0,SetByAsk
2026-03-17T00:00:09,100.06,1.0,SetByBid
2026-03-17T00:00:12,100.11,1.0,SetByBid
2026-03-17T00:00:12,100.11,1.0,SetByBid
2026-03-17T00:00:12,100.11,1.0,SetByBid
2026-03-17T00:00:12,100.11,1.0,SetByBid
2026-03-17T00:00:12,100.11,1.0,SetByBid
2026-03-17T00:00:12,100.11,1.0,SetByBid
2026-03-17T00:00:12,100.11,1.0,SetByBid
2026-03-17T00:00:12,100.11,1.0,SetByBid
2026-03-17T00:00:12,100.12,1.0,SetByBid
2026-03-17T00:00:12,100.12,1.0,SetByBid
2026-03-17T00:00:12,100.12,1.0,SetByBid
2026-03-17T00:00:12,100.12,1.0,SetByBid
2026-03-17T00:00:12,100.12,1.0,SetByBid
2026-03-17T00:00:12,100.12,1.0,SetByBid
2026-03-17T00:00:12,100.12,1.0,"SetByBid, Leg"
2026-03-17T00:00:12,100.12,1.0,"SetByBid, Leg"
2026-03-17T00:00:12,100.13,1.0,SetByBid
2026-03-17T00:00:12,100.13,1.0,SetByBid
2026-03-17T00:00:12,100.13,1.0,SetByBid
2026-03-17T00:00:12,100.13,1.0,SetByBid
2026-03-17T00:00:12,100.13,1.0,SetByBid
2026-03-17T00:00:12,100.13,1.0,SetByBid
2026-03-17T00:00:12,100.13,2.0,"SetByBid, Leg"
2026-03-17T00:00:12,100.14,1.0,SetByBid
2026-03-17T00:00:12,100.14,1.0,SetByBid
2026-03-17T00:00:12,100.14,1.0,SetByBid
2026-03-17T00:00:12,100.14,1.0,SetByBid
2026-03-17T00:00:12,100.14,1.0,SetByBid
2026-03-17T00:00:12,100.14,1.0,SetByBid
2026-03-17T00:00:12,100.14,1.0,SetByBid
2026-03-17T00:00:12,100.14,1.0,SetByBid
2026-03-17T00:00:12,100.14,1.0,SetByBid
2026-03-17T00:00:12,100.14,1.0,SetByBid
2026-03-17T00:00:12,100.14,2.0,"SetByBid, Leg"
