Time,Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2025-12-31 00:02:06,2025-12-31T00:02:06,61.02,1.0,SetByAsk
2025-12-31 00:02:38,2025-12-31T00:02:38,61.02,1.0,SetByAsk
2025-12-31 00:02:47,2025-12-31T00:02:47,61.02,1.0,SetByBid
2025-12-31 00:02:47,2025-12-31T00:02:47,61.02,1.0,SetByBid
2025-12-31 00:03:04,2025-12-31T00:03:04,61.02,1.0,SetByAsk
2025-12-31 00:04:25,2025-12-31T00:04:25,61.02,1.0,SetByAsk
2025-12-31 00:04:25,2025-12-31T00:04:25,61.02,1.0,SetByAsk
2025-12-31 00:04:25,2025-12-31T00:04:25,61.02,2.0,SetByAsk
2025-12-31 00:05:02,2025-12-31T00:05:02,61.02,1.0,SetByAsk
2025-12-31 00:05:02,2025-12-31T00:05:02,61.02,1.0,SetByAsk
2025-12-31 00:06:44,2025-12-31T00:06:44,61.02,1.0,SetByBid
2025-12-31 00:08:09,2025-12-31T00:08:09,61.02,1.0,SetByAsk
2025-12-31 00:10:58,2025-12-31T00:10:58,61.01,1.0,SetByAsk
2025-12-31 00:10:58,2025-12-31T00:10:58,61.01,2.0,SetByAsk
2025-12-31 00:13:52,2025-12-31T00:13:52,61.03,1.0,SetByBid
2025-12-31 00:14:20,2025-12-31T00:14:20,61.03,1.0,SetByBid
2025-12-31 00:14:23,2025-12-31T00:14:23,61.03,1.0,SetByBid
2025-12-31 00:14:27,2025-12-31T00:14:27,61.03,1.0,SetByBid
2025-12-31 00:14:47,2025-12-31T00:14:47,61.02,1.0,SetByAsk
2025-12-31 00:15:03,2025-12-31T00:15:03,61.04,1.0,SetByAsk
2025-12-31 00:16:00,2025-12-31T00:16:00,61.03,1.0,SetByAsk
2025-12-31 00:17:06,2025-12-31T00:17:06,61.04,1.0,SetByAsk
2025-12-31 00:17:06,2025-12-31T00:17:06,61.04,3.0,SetByAsk
2025-12-31 00:17:06,2025-12-31T00:17:06,61.04,1.0,SetByAsk
2025-12-31 00:17:06,2025-12-31T00:17:06,61.04,1.0,SetByAsk
2025-12-31 00:17:06,2025-12-31T00:17:06,61.04,1.0,SetByAsk
2025-12-31 00:18:00,2025-12-31T00:18:00,61.04,1.0,SetByAsk
2025-12-31 00:18:00,2025-12-31T00:18:00,61.04,3.0,SetByAsk
2025-12-31 00:22:55,2025-12-31T00:22:55,61.04,2.0,SetByAsk
2025-12-31 00:23:33,2025-12-31T00:23:33,61.03,5.0,SetByAsk
2025-12-31 00:23:33,2025-12-31T00:23:33,61.03,3.0,SetByAsk
2025-12-31 00:23:33,2025-12-31T00:23:33,61.03,5.0,SetByAsk
2025-12-31 00:23:34,2025-12-31T00:23:34,61.02,1.0,SetByAsk
2025-12-31 00:24:13,2025-12-31T00:24:13,61.04,1.0,SetByBid
2025-12-31 00:24:33,2025-12-31T00:24:33,61.03,1.0,SetByAsk
2025-12-31 00:24:33,2025-12-31T00:24:33,61.03,1.0,SetByAsk
2025-12-31 00:26:14,2025-12-31T00:26:14,61.03,1.0,SetByAsk
2025-12-31 00:26:36,2025-12-31T00:26:36,61.02,1.0,SetByAsk
2025-12-31 00:27:15,2025-12-31T00:27:15,61.01,2.0,SetByBid
2025-12-31 00:27:20,2025-12-31T00:27:20,61.0,1.0,SetByBid
2025-12-31 00:27:20,2025-12-31T00:27:20,61.0,1.0,SetByBid
2025-12-31 00:27:20,2025-12-31T00:27:20,61.0,1.0,SetByBid
2025-12-31 00:27:48,2025-12-31T00:27:48,61.01,3.0,SetByBid
2025-12-31 00:27:48,2025-12-31T00:27:48,61.01,1.0,SetByBid
2025-12-31 00:28:39,2025-12-31T00:28:39,60.99,1.0,SetByAsk
2025-12-31 00:28:39,2025-12-31T00:28:39,60.99,1.0,SetByAsk
2025-12-31 00:28:39,2025-12-31T00:28:39,60.99,1.0,SetByAsk
2025-12-31 00:28:39,2025-12-31T00:28:39,60.99,3.0,SetByAsk
2025-12-31 00:28:39,2025-12-31T00:28:39,60.99,1.0,SetByAsk
2025-12-31 00:28:39,2025-12-31T00:28:39,60.99,1.0,SetByAsk
2025-12-31 00:28:39,2025-12-31T00:28:39,60.99,1.0,SetByAsk
2025-12-31 00:28:39,2025-12-31T00:28:39,60.99,1.0,SetByAsk
2025-12-31 00:28:39,2025-12-31T00:28:39,60.99,2.0,SetByAsk
2025-12-31 00:28:39,2025-12-31T00:28:39,60.99,1.0,SetByAsk
2025-12-31 00:28:39,2025-12-31T00:28:39,60.99,1.0,SetByAsk
2025-12-31 00:28:39,2025-12-31T00:28:39,60.98,3.0,SetByBid
2025-12-31 00:29:02,2025-12-31T00:29:02,60.98,1.0,SetByAsk
2025-12-31 00:29:02,2025-12-31T00:29:02,60.98,1.0,SetByAsk
2025-12-31 00:29:33,2025-12-31T00:29:33,60.98,1.0,SetByAsk
2025-12-31 00:29:59,2025-12-31T00:29:59,60.98,1.0,SetByBid
2025-12-31 00:30:00,2025-12-31T00:30:00,60.98,1.0,SetByAsk
2025-12-31 00:30:02,2025-12-31T00:30:02,60.97,2.0,SetByAsk
2025-12-31 00:31:02,2025-12-31T00:31:02,60.97,2.0,SetByAsk
2025-12-31 00:31:03,2025-12-31T00:31:03,60.97,1.0,SetByAsk
2025-12-31 00:31:19,2025-12-31T00:31:19,60.98,1.0,SetByBid
2025-12-31 00:32:16,2025-12-31T00:32:16,60.97,1.0,SetByAsk
2025-12-31 00:32:16,2025-12-31T00:32:16,60.97,1.0,SetByAsk
2025-12-31 00:32:16,2025-12-31T00:32:16,60.97,1.0,SetByAsk
2025-12-31 00:32:16,2025-12-31T00:32:16,60.97,1.0,SetByAsk
2025-12-31 00:33:17,2025-12-31T00:33:17,60.97,2.0,SetByAsk
2025-12-31 00:33:37,2025-12-31T00:33:37,60.97,1.0,SetByAsk
