Time,Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2025-11-24 03:00:00,2025-11-24T03:00:00,62.7,1,SetByAsk
2025-11-24 03:00:00,2025-11-24T03:00:00,62.7,2,SetByAsk
2025-11-24 03:00:00,2025-11-24T03:00:00,62.7,1,SetByAsk
2025-11-24 03:00:00,2025-11-24T03:00:00,62.7,6,SetByAsk
2025-11-24 03:00:00,2025-11-24T03:00:00,62.7,1,SetByAsk
2025-11-24 03:00:00,2025-11-24T03:00:00,62.7,1,SetByAsk
2025-11-24 03:00:00,2025-11-24T03:00:00,62.7,1,SetByAsk
2025-11-24 03:00:00,2025-11-24T03:00:00,62.7,1,SetByAsk
2025-11-24 03:00:00,2025-11-24T03:00:00,62.7,1,SetByAsk
2025-11-24 03:00:00,2025-11-24T03:00:00,62.7,5,SetByAsk
2025-11-24 03:00:00,2025-11-24T03:00:00,62.7,1,SetByAsk
2025-11-24 03:00:00,2025-11-24T03:00:00,62.7,1,SetByAsk
2025-11-24 03:00:00,2025-11-24T03:00:00,62.7,1,SetByAsk
2025-11-24 03:00:00,2025-11-24T03:00:00,62.7,2,SetByAsk
2025-11-24 03:00:00,2025-11-24T03:00:00,62.7,5,SetByAsk
2025-11-24 03:00:00,2025-11-24T03:00:00,62.7,1,SetByAsk
2025-11-24 03:00:00,2025-11-24T03:00:00,62.47,1,SetByAsk
2025-11-24 03:00:03,2025-11-24T03:00:03,62.48,1,SetByBid
2025-11-24 03:00:03,2025-11-24T03:00:03,62.48,2,SetByBid
2025-11-24 03:00:03,2025-11-24T03:00:03,62.48,3,SetByBid
2025-11-24 03:00:03,2025-11-24T03:00:03,62.53,1,SetByBid
2025-11-24 03:00:05,2025-11-24T03:00:05,62.55,1,SetByBid
2025-11-24 03:00:05,2025-11-24T03:00:05,62.55,1,SetByBid
2025-11-24 03:00:05,2025-11-24T03:00:05,62.55,1,SetByAsk
2025-11-24 03:00:05,2025-11-24T03:00:05,62.56,1,SetByBid
2025-11-24 03:00:05,2025-11-24T03:00:05,62.56,1,SetByBid
2025-11-24 03:00:05,2025-11-24T03:00:05,62.55,1,SetByAsk
2025-11-24 03:00:09,2025-11-24T03:00:09,62.57,1,SetByBid
2025-11-24 03:00:09,2025-11-24T03:00:09,62.57,1,SetByBid
2025-11-24 03:00:09,2025-11-24T03:00:09,62.57,1,SetByBid
2025-11-24 03:00:18,2025-11-24T03:00:18,62.56,1,SetByAsk
2025-11-24 03:00:18,2025-11-24T03:00:18,62.56,1,SetByAsk
2025-11-24 03:00:18,2025-11-24T03:00:18,62.56,1,SetByAsk
2025-11-24 03:00:18,2025-11-24T03:00:18,62.56,1,SetByAsk
2025-11-24 03:00:18,2025-11-24T03:00:18,62.56,1,SetByBid
2025-11-24 03:00:22,2025-11-24T03:00:22,62.57,1,SetByBid
2025-11-24 03:00:26,2025-11-24T03:00:26,62.57,1,SetByBid
2025-11-24 03:00:26,2025-11-24T03:00:26,62.58,1,SetByBid
2025-11-24 03:00:33,2025-11-24T03:00:33,62.55,1,SetByBid
2025-11-24 03:00:33,2025-11-24T03:00:33,62.55,2,SetByBid
2025-11-24 03:00:39,2025-11-24T03:00:39,62.56,2,SetByAsk
2025-11-24 03:00:40,2025-11-24T03:00:40,62.56,2,SetByAsk
2025-11-24 03:00:45,2025-11-24T03:00:45,62.58,1,SetByBid
2025-11-24 03:00:45,2025-11-24T03:00:45,62.58,1,SetByBid
2025-11-24 03:00:51,2025-11-24T03:00:51,62.57,1,SetByBid
2025-11-24 03:00:51,2025-11-24T03:00:51,62.57,1,SetByBid
2025-11-24 03:00:51,2025-11-24T03:00:51,62.57,1,SetByBid
2025-11-24 03:00:51,2025-11-24T03:00:51,62.57,1,SetByBid
2025-11-24 03:01:01,2025-11-24T03:01:01,62.54,1,SetByAsk
2025-11-24 03:01:01,2025-11-24T03:01:01,62.54,1,SetByAsk
2025-11-24 03:01:01,2025-11-24T03:01:01,62.54,1,SetByAsk
2025-11-24 03:01:01,2025-11-24T03:01:01,62.53,1,SetByAsk
2025-11-24 03:01:01,2025-11-24T03:01:01,62.51,1,SetByAsk
2025-11-24 03:01:01,2025-11-24T03:01:01,62.51,1,SetByAsk
2025-11-24 03:01:01,2025-11-24T03:01:01,62.46,1,SetByAsk
2025-11-24 03:01:01,2025-11-24T03:01:01,62.45,1,SetByAsk
2025-11-24 03:01:01,2025-11-24T03:01:01,62.45,1,SetByAsk
2025-11-24 03:01:01,2025-11-24T03:01:01,62.45,1,SetByAsk
2025-11-24 03:01:01,2025-11-24T03:01:01,62.45,1,SetByAsk
2025-11-24 03:01:01,2025-11-24T03:01:01,62.43,1,SetByAsk
2025-11-24 03:01:01,2025-11-24T03:01:01,62.42,1,SetByAsk
2025-11-24 03:01:01,2025-11-24T03:01:01,62.42,1,SetByAsk
2025-11-24 03:01:01,2025-11-24T03:01:01,62.42,1,SetByAsk
2025-11-24 03:01:03,2025-11-24T03:01:03,62.42,1,SetByBid
2025-11-24 03:01:08,2025-11-24T03:01:08,62.42,1,SetByAsk
2025-11-24 03:01:08,2025-11-24T03:01:08,62.42,1,SetByAsk
2025-11-24 03:01:08,2025-11-24T03:01:08,62.41,1,SetByAsk
2025-11-24 03:01:08,2025-11-24T03:01:08,62.39,1,SetByAsk
2025-11-24 03:01:08,2025-11-24T03:01:08,62.38,1,SetByAsk
2025-11-24 03:01:08,2025-11-24T03:01:08,62.36,1,SetByAsk
2025-11-24 03:01:08,2025-11-24T03:01:08,62.39,1,SetByBid
2025-11-24 03:01:10,2025-11-24T03:01:10,62.4,1,SetByAsk
2025-11-24 03:01:10,2025-11-24T03:01:10,62.39,1,SetByAsk
2025-11-24 03:01:10,2025-11-24T03:01:10,62.36,1,SetByAsk
2025-11-24 03:01:10,2025-11-24T03:01:10,62.37,1,SetByAsk
2025-11-24 03:01:12,2025-11-24T03:01:12,62.37,1,SetByBid
2025-11-24 03:01:12,2025-11-24T03:01:12,62.36,1,SetByAsk
2025-11-24 03:01:12,2025-11-24T03:01:12,62.35,1,SetByAsk
2025-11-24 03:01:12,2025-11-24T03:01:12,62.34,1,SetByAsk
2025-11-24 03:01:12,2025-11-24T03:01:12,62.35,1,SetByBid
2025-11-24 03:01:12,2025-11-24T03:01:12,62.34,1,SetByAsk
2025-11-24 03:01:12,2025-11-24T03:01:12,62.36,1,SetByBid
2025-11-24 03:01:15,2025-11-24T03:01:15,62.35,1,SetByBid
2025-11-24 03:01:29,2025-11-24T03:01:29,62.36,1,SetByBid
2025-11-24 03:01:30,2025-11-24T03:01:30,62.38,1,SetByBid
2025-11-24 03:01:43,2025-11-24T03:01:43,62.36,2,SetByAsk
2025-11-24 03:01:43,2025-11-24T03:01:43,62.36,3,SetByAsk
2025-11-24 03:01:43,2025-11-24T03:01:43,62.36,5,SetByAsk
2025-11-24 03:01:43,2025-11-24T03:01:43,62.36,1,SetByAsk
2025-11-24 03:01:43,2025-11-24T03:01:43,62.36,3,SetByAsk
2025-11-24 03:01:43,2025-11-24T03:01:43,62.36,1,SetByAsk
2025-11-24 03:01:43,2025-11-24T03:01:43,62.36,1,SetByAsk
2025-11-24 03:01:43,2025-11-24T03:01:43,62.36,1,SetByAsk
2025-11-24 03:01:43,2025-11-24T03:01:43,62.36,1,SetByAsk
2025-11-24 03:01:43,2025-11-24T03:01:43,62.36,1,SetByAsk
2025-11-24 03:01:43,2025-11-24T03:01:43,62.36,1,SetByAsk
2025-11-24 03:01:43,2025-11-24T03:01:43,62.36,1,SetByAsk
2025-11-24 03:01:43,2025-11-24T03:01:43,62.37,1,SetByBid
2025-11-24 03:01:47,2025-11-24T03:01:47,62.39,1,SetByBid
2025-11-24 03:01:50,2025-11-24T03:01:50,62.39,1,SetByBid
2025-11-24 03:01:56,2025-11-24T03:01:56,62.36,2,SetByAsk
2025-11-24 03:01:56,2025-11-24T03:01:56,62.36,1,SetByAsk
2025-11-24 03:01:56,2025-11-24T03:01:56,62.37,1,SetByBid
2025-11-24 03:01:56,2025-11-24T03:01:56,62.35,1,SetByAsk
2025-11-24 03:02:00,2025-11-24T03:02:00,62.32,1,SetByBid
2025-11-24 03:02:03,2025-11-24T03:02:03,62.3,1,SetByAsk
2025-11-24 03:02:03,2025-11-24T03:02:03,62.3,1,SetByAsk
2025-11-24 03:02:12,2025-11-24T03:02:12,62.3,1,SetByAsk
2025-11-24 03:02:12,2025-11-24T03:02:12,62.29,1,SetByBid
2025-11-24 03:02:12,2025-11-24T03:02:12,62.27,1,SetByBid
2025-11-24 03:02:12,2025-11-24T03:02:12,62.27,1,SetByBid
2025-11-24 03:02:13,2025-11-24T03:02:13,62.27,1,SetByAsk
2025-11-24 03:02:13,2025-11-24T03:02:13,62.27,1,SetByBid
2025-11-24 03:02:17,2025-11-24T03:02:17,62.26,1,SetByAsk
2025-11-24 03:02:17,2025-11-24T03:02:17,62.26,1,SetByAsk
2025-11-24 03:02:17,2025-11-24T03:02:17,62.26,1,SetByAsk
2025-11-24 03:02:17,2025-11-24T03:02:17,62.25,1,SetByAsk
2025-11-24 03:02:17,2025-11-24T03:02:17,62.26,1,SetByBid
2025-11-24 03:02:17,2025-11-24T03:02:17,62.25,1,SetByBid
2025-11-24 03:02:17,2025-11-24T03:02:17,62.25,1,SetByBid
2025-11-24 03:02:17,2025-11-24T03:02:17,62.26,5,SetByBid
2025-11-24 03:02:17,2025-11-24T03:02:17,62.26,1,SetByBid
2025-11-24 03:02:18,2025-11-24T03:02:18,62.29,1,SetByAsk
2025-11-24 03:02:21,2025-11-24T03:02:21,62.3,1,SetByAsk
2025-11-24 03:02:21,2025-11-24T03:02:21,62.3,1,SetByBid
2025-11-24 03:02:28,2025-11-24T03:02:28,62.28,1,SetByAsk
2025-11-24 03:02:28,2025-11-24T03:02:28,62.26,1,SetByAsk
2025-11-24 03:02:35,2025-11-24T03:02:35,62.29,1,SetByAsk
2025-11-24 03:02:35,2025-11-24T03:02:35,62.28,1,SetByAsk
2025-11-24 03:02:35,2025-11-24T03:02:35,62.28,1,SetByAsk
2025-11-24 03:02:35,2025-11-24T03:02:35,62.27,1,SetByAsk
2025-11-24 03:02:35,2025-11-24T03:02:35,62.27,1,SetByAsk
2025-11-24 03:02:35,2025-11-24T03:02:35,62.26,1,SetByAsk
2025-11-24 03:02:35,2025-11-24T03:02:35,62.26,1,SetByAsk
2025-11-24 03:02:35,2025-11-24T03:02:35,62.26,1,SetByAsk
2025-11-24 03:02:35,2025-11-24T03:02:35,62.25,1,SetByAsk
2025-11-24 03:02:35,2025-11-24T03:02:35,62.25,1,SetByAsk
2025-11-24 03:02:36,2025-11-24T03:02:36,62.3,1,SetByBid
2025-11-24 03:02:36,2025-11-24T03:02:36,62.3,1,SetByBid
2025-11-24 03:02:50,2025-11-24T03:02:50,62.34,1,SetByBid
2025-11-24 03:02:50,2025-11-24T03:02:50,62.34,1,SetByBid
2025-11-24 03:02:50,2025-11-24T03:02:50,62.34,1,SetByBid
2025-11-24 03:02:52,2025-11-24T03:02:52,62.35,1,SetByAsk
2025-11-24 03:02:52,2025-11-24T03:02:52,62.35,1,SetByAsk
2025-11-24 03:02:52,2025-11-24T03:02:52,62.35,1,SetByAsk
2025-11-24 03:02:53,2025-11-24T03:02:53,62.35,1,SetByBid
2025-11-24 03:02:53,2025-11-24T03:02:53,62.35,1,SetByBid
2025-11-24 03:02:57,2025-11-24T03:02:57,62.34,1,SetByBid
2025-11-24 03:03:01,2025-11-24T03:03:01,62.32,1,SetByBid
2025-11-24 03:03:01,2025-11-24T03:03:01,62.32,1,SetByBid
2025-11-24 03:03:27,2025-11-24T03:03:27,62.32,1,SetByBid
2025-11-24 03:03:35,2025-11-24T03:03:35,62.35,1,SetByBid
2025-11-24 03:03:35,2025-11-24T03:03:35,62.35,1,SetByBid
