Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2026-01-29T00:00:10,66.71,1.0,SetByBid
2026-01-29T00:00:23,66.73,1.0,SetByBid
2026-01-29T00:00:23,66.73,1.0,SetByBid
2026-01-29T00:00:27,66.74,1.0,SetByBid
2026-01-29T00:01:21,66.74,1.0,SetByBid
2026-01-29T00:01:21,66.72,1.0,SetByAsk
2026-01-29T00:01:21,66.72,1.0,SetByAsk
2026-01-29T00:01:21,66.72,1.0,SetByAsk
2026-01-29T00:01:21,66.72,3.0,SetByAsk
2026-01-29T00:01:21,66.72,1.0,SetByAsk
2026-01-29T00:01:21,66.72,1.0,SetByAsk
2026-01-29T00:01:21,66.72,1.0,SetByAsk
2026-01-29T00:01:21,66.72,1.0,SetByAsk
2026-01-29T00:01:21,66.72,1.0,SetByAsk
2026-01-29T00:01:21,66.72,1.0,SetByAsk
2026-01-29T00:01:39,66.73,1.0,SetByBid
2026-01-29T00:01:39,66.73,1.0,SetByBid
2026-01-29T00:02:30,66.75,1.0,SetByBid
2026-01-29T00:02:36,66.75,1.0,SetByBid
2026-01-29T00:02:55,66.76,1.0,SetByBid
2026-01-29T00:03:40,66.78,1.0,SetByBid
2026-01-29T00:03:45,66.79,1.0,SetByAsk
2026-01-29T00:04:15,66.8,14.0,SetByBid
2026-01-29T00:04:36,66.8,1.0,SetByAsk
2026-01-29T00:04:45,66.8,1.0,SetByBid
2026-01-29T00:04:56,66.8,2.0,SetByBid
2026-01-29T00:05:02,66.8,1.0,SetByBid
2026-01-29T00:05:02,66.8,1.0,SetByBid
2026-01-29T00:05:02,66.8,1.0,SetByBid
2026-01-29T00:05:02,66.79,1.0,SetByAsk
2026-01-29T00:05:02,66.79,1.0,SetByAsk
2026-01-29T00:05:02,66.79,1.0,SetByAsk
2026-01-29T00:05:03,66.8,1.0,SetByBid
2026-01-29T00:05:03,66.8,1.0,SetByBid
2026-01-29T00:05:03,66.79,1.0,SetByBid
2026-01-29T00:05:03,66.79,1.0,SetByBid
2026-01-29T00:05:04,66.8,1.0,SetByBid
2026-01-29T00:05:04,66.8,1.0,SetByBid
2026-01-29T00:05:04,66.8,1.0,SetByBid
2026-01-29T00:05:06,66.8,1.0,SetByBid
2026-01-29T00:05:06,66.8,1.0,SetByBid
2026-01-29T00:05:06,66.8,1.0,SetByBid
2026-01-29T00:05:07,66.8,1.0,SetByBid
2026-01-29T00:05:07,66.8,1.0,SetByBid
2026-01-29T00:05:07,66.8,1.0,SetByBid
2026-01-29T00:05:08,66.8,1.0,SetByBid
2026-01-29T00:05:08,66.8,1.0,SetByBid
2026-01-29T00:05:08,66.8,1.0,SetByBid
2026-01-29T00:05:09,66.8,1.0,SetByBid
2026-01-29T00:05:09,66.8,1.0,SetByBid
2026-01-29T00:05:09,66.8,1.0,SetByBid
2026-01-29T00:05:10,66.8,1.0,SetByBid
2026-01-29T00:05:10,66.8,1.0,SetByBid
2026-01-29T00:05:12,66.8,1.0,SetByAsk
2026-01-29T00:05:26,66.8,1.0,SetByBid
2026-01-29T00:05:56,66.82,1.0,SetByBid
2026-01-29T00:05:56,66.82,1.0,SetByBid
2026-01-29T00:05:56,66.82,1.0,SetByBid
2026-01-29T00:05:56,66.82,1.0,SetByBid
2026-01-29T00:05:56,66.82,1.0,SetByBid
2026-01-29T00:05:56,66.82,1.0,SetByBid
2026-01-29T00:05:56,66.81,1.0,SetByAsk
2026-01-29T00:06:01,66.82,1.0,SetByBid
2026-01-29T00:06:01,66.82,1.0,SetByBid
2026-01-29T00:06:01,66.82,1.0,SetByBid
2026-01-29T00:06:01,66.82,1.0,SetByBid
2026-01-29T00:06:01,66.82,1.0,SetByBid
2026-01-29T00:06:01,66.82,1.0,SetByBid
2026-01-29T00:06:01,66.82,1.0,SetByBid
2026-01-29T00:06:01,66.82,1.0,SetByBid
2026-01-29T00:06:01,66.82,1.0,SetByBid
2026-01-29T00:06:01,66.82,1.0,SetByBid
2026-01-29T00:06:01,66.82,1.0,SetByBid
2026-01-29T00:06:01,66.82,1.0,SetByBid
2026-01-29T00:06:01,66.82,1.0,SetByBid
2026-01-29T00:06:01,66.82,1.0,SetByBid
2026-01-29T00:06:01,66.82,1.0,SetByBid
2026-01-29T00:06:01,66.82,1.0,SetByBid
2026-01-29T00:06:01,66.82,4.0,SetByBid
2026-01-29T00:06:03,66.83,2.0,SetByBid
2026-01-29T00:06:09,66.83,1.0,SetByBid
2026-01-29T00:06:12,66.82,1.0,SetByAsk
2026-01-29T00:06:12,66.82,1.0,SetByBid
2026-01-29T00:06:12,66.82,1.0,SetByAsk
2026-01-29T00:06:20,66.81,1.0,SetByBid
2026-01-29T00:06:39,66.81,1.0,SetByBid
2026-01-29T00:07:02,66.81,1.0,SetByAsk
2026-01-29T00:07:03,66.81,1.0,SetByAsk
2026-01-29T00:07:14,66.82,1.0,SetByAsk
2026-01-29T00:07:23,66.83,1.0,SetByAsk
2026-01-29T00:07:29,66.84,1.0,SetByBid
2026-01-29T00:07:29,66.84,1.0,SetByBid
2026-01-29T00:07:40,66.83,1.0,SetByAsk
2026-01-29T00:07:40,66.83,1.0,SetByAsk
2026-01-29T00:07:48,66.84,1.0,SetByBid
2026-01-29T00:07:48,66.84,1.0,SetByBid
2026-01-29T00:07:48,66.84,1.0,SetByBid
2026-01-29T00:07:48,66.84,1.0,SetByBid
2026-01-29T00:07:48,66.84,1.0,SetByBid
2026-01-29T00:07:48,66.84,1.0,SetByBid
2026-01-29T00:07:48,66.84,1.0,SetByBid
2026-01-29T00:07:48,66.84,1.0,SetByBid
2026-01-29T00:07:48,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,3.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,2.0,SetByBid
2026-01-29T00:07:51,66.84,2.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,2.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.84,1.0,SetByBid
2026-01-29T00:07:51,66.85,4.0,SetByBid
2026-01-29T00:07:51,66.85,7.0,SetByBid
2026-01-29T00:07:51,66.85,1.0,SetByBid
2026-01-29T00:07:51,66.85,1.0,SetByAsk
2026-01-29T00:07:51,66.85,1.0,SetByBid
2026-01-29T00:07:51,66.85,1.0,SetByBid
2026-01-29T00:07:51,66.85,11.0,SetByBid
2026-01-29T00:07:51,66.85,1.0,SetByBid
2026-01-29T00:07:53,66.85,1.0,SetByBid
2026-01-29T00:07:53,66.85,1.0,SetByBid
2026-01-29T00:07:53,66.85,4.0,SetByBid
2026-01-29T00:07:53,66.85,7.0,SetByBid
2026-01-29T00:07:53,66.85,1.0,SetByBid
2026-01-29T00:07:53,66.85,4.0,SetByBid
2026-01-29T00:07:53,66.85,3.0,SetByBid
2026-01-29T00:07:53,66.85,5.0,SetByBid
2026-01-29T00:07:53,66.85,11.0,SetByBid
2026-01-29T00:07:53,66.85,1.0,SetByBid
2026-01-29T00:07:53,66.85,10.0,SetByBid
2026-01-29T00:07:53,66.85,1.0,SetByBid
2026-01-29T00:07:53,66.85,1.0,SetByBid
2026-01-29T00:07:53,66.85,1.0,SetByBid
2026-01-29T00:07:53,66.85,3.0,SetByBid
2026-01-29T00:07:53,66.85,9.0,SetByBid
2026-01-29T00:07:53,66.85,1.0,SetByBid
2026-01-29T00:07:53,66.86,200.0,SetByBid
2026-01-29T00:07:53,66.86,1.0,SetByBid
2026-01-29T00:07:53,66.86,1.0,SetByBid
2026-01-29T00:07:53,66.86,1.0,SetByBid
2026-01-29T00:07:53,66.86,2.0,SetByBid
2026-01-29T00:07:53,66.86,1.0,SetByBid
2026-01-29T00:07:53,66.86,2.0,SetByBid
2026-01-29T00:07:53,66.85,1.0,SetByAsk
2026-01-29T00:07:53,66.85,1.0,SetByAsk
2026-01-29T00:07:54,66.85,1.0,SetByBid
2026-01-29T00:08:16,66.84,1.0,SetByAsk
2026-01-29T00:08:16,66.84,1.0,SetByAsk
2026-01-29T00:08:16,66.85,2.0,SetByBid
2026-01-29T00:08:17,66.86,1.0,SetByBid
2026-01-29T00:08:17,66.86,1.0,SetByBid
2026-01-29T00:08:17,66.86,1.0,SetByBid
2026-01-29T00:08:17,66.86,1.0,SetByBid
2026-01-29T00:08:17,66.86,1.0,SetByBid
2026-01-29T00:08:17,66.86,1.0,SetByBid
2026-01-29T00:08:17,66.86,1.0,SetByBid
2026-01-29T00:08:17,66.86,1.0,SetByBid
2026-01-29T00:08:17,66.86,1.0,SetByBid
