skip_reason,date,signal_time_utc,entry_time_utc,selected_symbol,contract_expiry_date,days_to_expiry,a,b,c,affected_parameter_count,stage
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:01:00,F:BRN\F26,2025-11-28,2.0,60,0.4,1800,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:08:57,2025-11-26 07:09:57,F:BRN\F26,2025-11-28,2.0,60,0.4,3600,3,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:01:00,F:BRN\F26,2025-11-28,2.0,60,0.5,900,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:01:00,F:BRN\F26,2025-11-28,2.0,60,0.5,1200,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:01:00,F:BRN\F26,2025-11-28,2.0,60,0.5,1500,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:01:00,F:BRN\F26,2025-11-28,2.0,60,0.5,1800,6,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:01:00,F:BRN\F26,2025-11-28,2.0,60,0.5,2400,3,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:09:08,2025-11-26 07:10:08,F:BRN\F26,2025-11-28,2.0,60,0.5,3000,3,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:09:07,2025-11-26 07:10:07,F:BRN\F26,2025-11-28,2.0,60,0.5,3600,10,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:01:00,F:BRN\F26,2025-11-28,2.0,60,0.6,1800,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:09:08,2025-11-26 07:10:08,F:BRN\F26,2025-11-28,2.0,60,0.6,3600,3,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:02:00,2025-11-26 07:03:00,F:BRN\F26,2025-11-28,2.0,60,0.7,900,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:12:49,2025-11-26 07:13:49,F:BRN\F26,2025-11-28,2.0,60,0.7,1800,3,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:41:22,2025-11-26 07:42:22,F:BRN\F26,2025-11-28,2.0,60,0.7,2400,2,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:50:09,2025-11-26 07:51:09,F:BRN\F26,2025-11-28,2.0,60,0.7,3000,2,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:34:32,2025-11-26 07:35:32,F:BRN\F26,2025-11-28,2.0,60,0.7,3600,9,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:02:11,2025-11-26 07:03:11,F:BRN\F26,2025-11-28,2.0,60,0.8,900,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:54:14,2025-11-26 07:55:14,F:BRN\F26,2025-11-28,2.0,60,0.8,3600,2,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:02:28,2025-11-26 07:03:28,F:BRN\F26,2025-11-28,2.0,60,0.9,900,5,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:08:03,2025-11-26 07:09:03,F:BRN\F26,2025-11-28,2.0,60,0.9,1200,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:09:27,2025-11-26 07:10:27,F:BRN\F26,2025-11-28,2.0,60,0.9,1500,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:37:11,2025-11-26 07:38:11,F:BRN\F26,2025-11-28,2.0,60,0.9,1800,2,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:42:15,2025-11-26 07:43:15,F:BRN\F26,2025-11-28,2.0,60,0.9,2400,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:51:22,2025-11-26 07:52:22,F:BRN\F26,2025-11-28,2.0,60,0.9,3000,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:54:56,2025-11-26 07:55:56,F:BRN\F26,2025-11-28,2.0,60,0.9,3600,8,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:01:20,F:BRN\F26,2025-11-28,2.0,80,0.3,1800,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:02:15,2025-11-26 07:03:35,F:BRN\F26,2025-11-28,2.0,80,0.3,3600,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:01:20,F:BRN\F26,2025-11-28,2.0,80,0.5,1800,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:09:07,2025-11-26 07:10:27,F:BRN\F26,2025-11-28,2.0,80,0.5,3600,3,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:02:00,2025-11-26 07:03:20,F:BRN\F26,2025-11-28,2.0,80,0.7,900,1,2
