skip_reason,date,signal_time_utc,entry_time_utc,selected_symbol,contract_expiry_date,days_to_expiry,a,b,c,affected_parameter_count,stage
forward_filled_entry,2026-01-12,2026-01-12 18:50:49,2026-01-12 18:51:49,%BRN 1!-ICE,,,60,0.7,1800,6,1
forward_filled_entry,2026-01-12,2026-01-12 12:31:25,2026-01-12 12:32:25,%BRN 1!-ICE,,,60,0.9,900,6,1
forward_filled_entry,2026-01-12,2026-01-12 12:31:04,2026-01-12 12:33:04,%BRN 1!-ICE,,,120,0.3,900,6,1
forward_filled_entry,2026-01-12,2026-01-12 18:50:49,2026-01-12 18:52:49,%BRN 1!-ICE,,,120,0.3,1800,6,1
forward_filled_entry,2026-01-12,2026-01-12 12:31:04,2026-01-12 12:33:04,%BRN 1!-ICE,,,120,0.5,900,6,1
forward_filled_entry,2026-01-12,2026-01-12 18:50:49,2026-01-12 18:52:49,%BRN 1!-ICE,,,120,0.5,1800,6,1
forward_filled_entry,2026-01-12,2026-01-12 12:31:04,2026-01-12 12:33:04,%BRN 1!-ICE,,,120,0.7,900,6,1
forward_filled_entry,2026-01-12,2026-01-12 18:50:49,2026-01-12 18:52:49,%BRN 1!-ICE,,,120,0.7,1800,6,1
forward_filled_entry,2026-01-12,2026-01-12 12:31:04,2026-01-12 12:36:04,%BRN 1!-ICE,,,300,0.3,900,6,1
forward_filled_entry,2026-01-12,2026-01-12 18:50:49,2026-01-12 18:55:49,%BRN 1!-ICE,,,300,0.3,1800,6,1
forward_filled_entry,2026-01-12,2026-01-12 12:31:04,2026-01-12 12:36:04,%BRN 1!-ICE,,,300,0.5,900,6,1
forward_filled_entry,2026-01-12,2026-01-12 18:50:49,2026-01-12 18:55:49,%BRN 1!-ICE,,,300,0.5,1800,6,1
forward_filled_entry,2026-01-12,2026-01-12 12:31:04,2026-01-12 12:36:04,%BRN 1!-ICE,,,300,0.7,900,6,1
forward_filled_entry,2026-01-12,2026-01-12 18:50:49,2026-01-12 18:55:49,%BRN 1!-ICE,,,300,0.7,1800,6,1
forward_filled_entry,2026-01-12,2026-01-12 12:31:25,2026-01-12 12:36:25,%BRN 1!-ICE,,,300,0.9,900,6,1
forward_filled_entry,2026-01-13,2026-01-13 12:29:43,2026-01-13 12:30:43,%BRN 1!-ICE,,,60,0.3,900,6,1
forward_filled_entry,2026-01-13,2026-01-13 12:40:19,2026-01-13 12:41:19,%BRN 1!-ICE,,,60,0.5,900,6,1
forward_filled_entry,2026-01-13,2026-01-13 18:05:32,2026-01-13 18:06:32,%BRN 1!-ICE,,,60,0.7,1800,6,1
forward_filled_entry,2026-01-13,2026-01-13 18:11:55,2026-01-13 18:12:55,%BRN 1!-ICE,,,60,0.9,1800,6,1
forward_filled_entry,2026-01-13,2026-01-13 18:52:06,2026-01-13 18:53:06,%BRN 1!-ICE,,,60,0.9,3600,6,1
forward_filled_entry,2026-01-13,2026-01-13 12:29:43,2026-01-13 12:31:43,%BRN 1!-ICE,,,120,0.3,900,6,1
forward_filled_entry,2026-01-13,2026-01-13 17:57:02,2026-01-13 17:59:02,%BRN 1!-ICE,,,120,0.3,3600,6,1
forward_filled_entry,2026-01-13,2026-01-13 12:40:19,2026-01-13 12:42:19,%BRN 1!-ICE,,,120,0.5,900,6,1
forward_filled_entry,2026-01-13,2026-01-13 18:03:24,2026-01-13 18:05:24,%BRN 1!-ICE,,,120,0.5,1800,6,1
forward_filled_entry,2026-01-13,2026-01-13 13:38:35,2026-01-13 13:40:35,%BRN 1!-ICE,,,120,0.7,900,6,1
forward_filled_entry,2026-01-13,2026-01-13 18:05:32,2026-01-13 18:07:32,%BRN 1!-ICE,,,120,0.7,1800,6,1
forward_filled_entry,2026-01-13,2026-01-13 18:45:24,2026-01-13 18:47:24,%BRN 1!-ICE,,,120,0.7,3600,6,1
forward_filled_entry,2026-01-13,2026-01-13 13:38:35,2026-01-13 13:40:35,%BRN 1!-ICE,,,120,0.9,900,6,1
forward_filled_entry,2026-01-13,2026-01-13 18:11:55,2026-01-13 18:13:55,%BRN 1!-ICE,,,120,0.9,1800,6,1
forward_filled_entry,2026-01-13,2026-01-13 18:52:06,2026-01-13 18:54:06,%BRN 1!-ICE,,,120,0.9,3600,6,1
forward_filled_entry,2026-01-13,2026-01-13 12:29:43,2026-01-13 12:34:43,%BRN 1!-ICE,,,300,0.3,900,6,1
forward_filled_entry,2026-01-13,2026-01-13 13:53:18,2026-01-13 13:58:18,%BRN 1!-ICE,,,300,0.3,1800,6,1
forward_filled_entry,2026-01-13,2026-01-13 12:40:19,2026-01-13 12:45:19,%BRN 1!-ICE,,,300,0.5,900,6,1
forward_filled_entry,2026-01-13,2026-01-13 18:03:24,2026-01-13 18:08:24,%BRN 1!-ICE,,,300,0.5,1800,6,1
forward_filled_entry,2026-01-13,2026-01-13 13:38:35,2026-01-13 13:43:35,%BRN 1!-ICE,,,300,0.7,900,6,1
forward_filled_entry,2026-01-13,2026-01-13 18:05:32,2026-01-13 18:10:32,%BRN 1!-ICE,,,300,0.7,1800,6,1
forward_filled_entry,2026-01-13,2026-01-13 13:38:35,2026-01-13 13:43:35,%BRN 1!-ICE,,,300,0.9,900,6,1
forward_filled_entry,2026-01-14,2026-01-14 12:26:57,2026-01-14 12:27:57,%BRN 1!-ICE,,,60,0.3,900,6,1
forward_filled_entry,2026-01-14,2026-01-14 12:29:55,2026-01-14 12:30:55,%BRN 1!-ICE,,,60,0.3,1800,6,1
forward_filled_entry,2026-01-14,2026-01-14 14:24:15,2026-01-14 14:25:15,%BRN 1!-ICE,,,60,0.3,3600,6,1
forward_filled_entry,2026-01-14,2026-01-14 12:30:29,2026-01-14 12:31:29,%BRN 1!-ICE,,,60,0.5,900,6,1
forward_filled_entry,2026-01-14,2026-01-14 14:24:15,2026-01-14 14:25:15,%BRN 1!-ICE,,,60,0.5,3600,6,1
forward_filled_entry,2026-01-14,2026-01-14 13:52:28,2026-01-14 13:53:28,%BRN 1!-ICE,,,60,0.7,900,6,1
forward_filled_entry,2026-01-14,2026-01-14 14:24:15,2026-01-14 14:25:15,%BRN 1!-ICE,,,60,0.7,3600,6,1
forward_filled_entry,2026-01-14,2026-01-14 13:52:28,2026-01-14 13:53:28,%BRN 1!-ICE,,,60,0.9,900,6,1
forward_filled_entry,2026-01-14,2026-01-14 14:24:15,2026-01-14 14:25:15,%BRN 1!-ICE,,,60,0.9,3600,6,1
forward_filled_entry,2026-01-14,2026-01-14 14:24:15,2026-01-14 14:26:15,%BRN 1!-ICE,,,120,0.3,3600,6,1
forward_filled_entry,2026-01-14,2026-01-14 14:12:23,2026-01-14 14:14:23,%BRN 1!-ICE,,,120,0.5,1800,6,1
forward_filled_entry,2026-01-14,2026-01-14 14:24:15,2026-01-14 14:26:15,%BRN 1!-ICE,,,120,0.5,3600,6,1
forward_filled_entry,2026-01-14,2026-01-14 13:52:28,2026-01-14 13:54:28,%BRN 1!-ICE,,,120,0.7,900,6,1
forward_filled_entry,2026-01-14,2026-01-14 14:12:23,2026-01-14 14:14:23,%BRN 1!-ICE,,,120,0.7,1800,6,1
forward_filled_entry,2026-01-14,2026-01-14 14:24:15,2026-01-14 14:26:15,%BRN 1!-ICE,,,120,0.7,3600,6,1
forward_filled_entry,2026-01-14,2026-01-14 13:52:28,2026-01-14 13:54:28,%BRN 1!-ICE,,,120,0.9,900,6,1
forward_filled_entry,2026-01-14,2026-01-14 14:12:23,2026-01-14 14:14:23,%BRN 1!-ICE,,,120,0.9,1800,6,1
forward_filled_entry,2026-01-14,2026-01-14 14:24:15,2026-01-14 14:26:15,%BRN 1!-ICE,,,120,0.9,3600,6,1
forward_filled_entry,2026-01-14,2026-01-14 12:26:57,2026-01-14 12:31:57,%BRN 1!-ICE,,,300,0.3,900,6,1
forward_filled_entry,2026-01-14,2026-01-14 12:29:55,2026-01-14 12:34:55,%BRN 1!-ICE,,,300,0.3,1800,6,1
forward_filled_entry,2026-01-14,2026-01-14 14:24:15,2026-01-14 14:29:15,%BRN 1!-ICE,,,300,0.3,3600,6,1
forward_filled_entry,2026-01-14,2026-01-14 12:30:29,2026-01-14 12:35:29,%BRN 1!-ICE,,,300,0.5,900,6,1
forward_filled_entry,2026-01-14,2026-01-14 14:12:23,2026-01-14 14:17:23,%BRN 1!-ICE,,,300,0.5,1800,6,1
forward_filled_entry,2026-01-14,2026-01-14 14:24:15,2026-01-14 14:29:15,%BRN 1!-ICE,,,300,0.5,3600,6,1
forward_filled_entry,2026-01-14,2026-01-14 13:52:28,2026-01-14 13:57:28,%BRN 1!-ICE,,,300,0.7,900,6,1
forward_filled_entry,2026-01-14,2026-01-14 14:12:23,2026-01-14 14:17:23,%BRN 1!-ICE,,,300,0.7,1800,6,1
forward_filled_entry,2026-01-14,2026-01-14 14:24:15,2026-01-14 14:29:15,%BRN 1!-ICE,,,300,0.7,3600,6,1
forward_filled_entry,2026-01-14,2026-01-14 13:52:28,2026-01-14 13:57:28,%BRN 1!-ICE,,,300,0.9,900,6,1
forward_filled_entry,2026-01-14,2026-01-14 14:12:23,2026-01-14 14:17:23,%BRN 1!-ICE,,,300,0.9,1800,6,1
forward_filled_entry,2026-01-14,2026-01-14 14:24:15,2026-01-14 14:29:15,%BRN 1!-ICE,,,300,0.9,3600,6,1
forward_filled_entry,2026-01-15,2026-01-15 12:27:27,2026-01-15 12:28:27,%BRN 1!-ICE,,,60,0.3,900,6,1
forward_filled_entry,2026-01-15,2026-01-15 12:32:04,2026-01-15 12:33:04,%BRN 1!-ICE,,,60,0.3,1800,6,1
forward_filled_entry,2026-01-15,2026-01-15 13:58:02,2026-01-15 13:59:02,%BRN 1!-ICE,,,60,0.3,3600,6,1
forward_filled_entry,2026-01-15,2026-01-15 12:27:53,2026-01-15 12:28:53,%BRN 1!-ICE,,,60,0.5,900,6,1
forward_filled_entry,2026-01-15,2026-01-15 12:37:23,2026-01-15 12:38:23,%BRN 1!-ICE,,,60,0.5,1800,6,1
forward_filled_entry,2026-01-15,2026-01-15 13:58:02,2026-01-15 13:59:02,%BRN 1!-ICE,,,60,0.5,3600,6,1
forward_filled_entry,2026-01-15,2026-01-15 12:30:34,2026-01-15 12:31:34,%BRN 1!-ICE,,,60,0.7,900,6,1
forward_filled_entry,2026-01-15,2026-01-15 13:48:41,2026-01-15 13:49:41,%BRN 1!-ICE,,,60,0.7,1800,6,1
forward_filled_entry,2026-01-15,2026-01-15 13:58:02,2026-01-15 13:59:02,%BRN 1!-ICE,,,60,0.7,3600,6,1
forward_filled_entry,2026-01-15,2026-01-15 12:32:56,2026-01-15 12:33:56,%BRN 1!-ICE,,,60,0.9,900,6,1
forward_filled_entry,2026-01-15,2026-01-15 12:32:04,2026-01-15 12:34:04,%BRN 1!-ICE,,,120,0.3,1800,6,1
forward_filled_entry,2026-01-15,2026-01-15 12:37:23,2026-01-15 12:39:23,%BRN 1!-ICE,,,120,0.5,1800,6,1
forward_filled_entry,2026-01-15,2026-01-15 12:30:34,2026-01-15 12:32:34,%BRN 1!-ICE,,,120,0.7,900,6,1
forward_filled_entry,2026-01-15,2026-01-15 13:48:41,2026-01-15 13:50:41,%BRN 1!-ICE,,,120,0.7,1800,6,1
forward_filled_entry,2026-01-15,2026-01-15 12:32:56,2026-01-15 12:34:56,%BRN 1!-ICE,,,120,0.9,900,6,1
forward_filled_entry,2026-01-15,2026-01-15 12:27:27,2026-01-15 12:32:27,%BRN 1!-ICE,,,300,0.3,900,6,1
forward_filled_entry,2026-01-15,2026-01-15 12:32:04,2026-01-15 12:37:04,%BRN 1!-ICE,,,300,0.3,1800,6,1
forward_filled_entry,2026-01-15,2026-01-15 12:27:53,2026-01-15 12:32:53,%BRN 1!-ICE,,,300,0.5,900,6,1
forward_filled_entry,2026-01-15,2026-01-15 12:37:23,2026-01-15 12:42:23,%BRN 1!-ICE,,,300,0.5,1800,6,1
forward_filled_entry,2026-01-15,2026-01-15 12:30:34,2026-01-15 12:35:34,%BRN 1!-ICE,,,300,0.7,900,6,1
forward_filled_entry,2026-01-15,2026-01-15 13:48:41,2026-01-15 13:53:41,%BRN 1!-ICE,,,300,0.7,1800,6,1
forward_filled_entry,2026-01-15,2026-01-15 12:32:56,2026-01-15 12:37:56,%BRN 1!-ICE,,,300,0.9,900,6,1
forward_filled_entry,2026-01-16,2026-01-16 12:35:22,2026-01-16 12:36:22,%BRN 1!-ICE,,,60,0.3,900,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:48:44,2026-01-16 18:49:44,%BRN 1!-ICE,,,60,0.3,1800,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:44:13,2026-01-16 18:45:13,%BRN 1!-ICE,,,60,0.5,900,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:48:44,2026-01-16 18:49:44,%BRN 1!-ICE,,,60,0.5,1800,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:57:38,2026-01-16 18:58:38,%BRN 1!-ICE,,,60,0.5,3600,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:44:13,2026-01-16 18:45:13,%BRN 1!-ICE,,,60,0.7,900,6,1
forward_filled_entry,2026-01-16,2026-01-16 19:02:07,2026-01-16 19:03:07,%BRN 1!-ICE,,,60,0.7,3600,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:44:13,2026-01-16 18:45:13,%BRN 1!-ICE,,,60,0.9,900,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:52:51,2026-01-16 18:53:51,%BRN 1!-ICE,,,60,0.9,1800,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:48:44,2026-01-16 18:50:44,%BRN 1!-ICE,,,120,0.3,1800,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:55:32,2026-01-16 18:57:32,%BRN 1!-ICE,,,120,0.3,3600,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:44:13,2026-01-16 18:46:13,%BRN 1!-ICE,,,120,0.5,900,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:48:44,2026-01-16 18:50:44,%BRN 1!-ICE,,,120,0.5,1800,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:57:38,2026-01-16 18:59:38,%BRN 1!-ICE,,,120,0.5,3600,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:44:13,2026-01-16 18:46:13,%BRN 1!-ICE,,,120,0.7,900,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:52:06,2026-01-16 18:54:06,%BRN 1!-ICE,,,120,0.7,1800,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:44:13,2026-01-16 18:46:13,%BRN 1!-ICE,,,120,0.9,900,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:52:51,2026-01-16 18:54:51,%BRN 1!-ICE,,,120,0.9,1800,6,1
forward_filled_entry,2026-01-16,2026-01-16 12:35:22,2026-01-16 12:40:22,%BRN 1!-ICE,,,300,0.3,900,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:44:13,2026-01-16 18:49:13,%BRN 1!-ICE,,,300,0.5,900,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:57:38,2026-01-16 19:02:38,%BRN 1!-ICE,,,300,0.5,3600,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:44:13,2026-01-16 18:49:13,%BRN 1!-ICE,,,300,0.7,900,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:52:06,2026-01-16 18:57:06,%BRN 1!-ICE,,,300,0.7,1800,6,1
forward_filled_entry,2026-01-16,2026-01-16 19:02:07,2026-01-16 19:07:07,%BRN 1!-ICE,,,300,0.7,3600,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:44:13,2026-01-16 18:49:13,%BRN 1!-ICE,,,300,0.9,900,6,1
forward_filled_entry,2026-01-16,2026-01-16 18:52:51,2026-01-16 18:57:51,%BRN 1!-ICE,,,300,0.9,1800,6,1
forward_filled_entry,2026-01-19,2026-01-19 12:24:30,2026-01-19 12:25:30,%BRN 1!-ICE,,,60,0.3,900,6,1
forward_filled_entry,2026-01-19,2026-01-19 12:29:16,2026-01-19 12:30:16,%BRN 1!-ICE,,,60,0.3,1800,6,1
forward_filled_entry,2026-01-19,2026-01-19 12:24:30,2026-01-19 12:25:30,%BRN 1!-ICE,,,60,0.5,900,6,1
forward_filled_entry,2026-01-19,2026-01-19 12:30:39,2026-01-19 12:31:39,%BRN 1!-ICE,,,60,0.5,1800,6,1
forward_filled_entry,2026-01-19,2026-01-19 12:38:56,2026-01-19 12:39:56,%BRN 1!-ICE,,,60,0.7,1800,6,1
forward_filled_entry,2026-01-19,2026-01-19 12:26:55,2026-01-19 12:27:55,%BRN 1!-ICE,,,60,0.9,900,6,1
forward_filled_entry,2026-01-19,2026-01-19 12:24:30,2026-01-19 12:26:30,%BRN 1!-ICE,,,120,0.3,900,6,1
forward_filled_entry,2026-01-19,2026-01-19 12:29:16,2026-01-19 12:31:16,%BRN 1!-ICE,,,120,0.3,1800,6,1
forward_filled_entry,2026-01-19,2026-01-19 12:24:30,2026-01-19 12:26:30,%BRN 1!-ICE,,,120,0.5,900,6,1
forward_filled_entry,2026-01-19,2026-01-19 12:30:39,2026-01-19 12:32:39,%BRN 1!-ICE,,,120,0.5,1800,6,1
forward_filled_entry,2026-01-19,2026-01-19 12:26:40,2026-01-19 12:28:40,%BRN 1!-ICE,,,120,0.7,900,6,1
forward_filled_entry,2026-01-19,2026-01-19 12:38:56,2026-01-19 12:40:56,%BRN 1!-ICE,,,120,0.7,1800,6,1
forward_filled_entry,2026-01-19,2026-01-19 12:26:55,2026-01-19 12:28:55,%BRN 1!-ICE,,,120,0.9,900,6,1
forward_filled_entry,2026-01-19,2026-01-19 12:29:16,2026-01-19 12:34:16,%BRN 1!-ICE,,,300,0.3,1800,6,1
forward_filled_entry,2026-01-19,2026-01-19 12:30:39,2026-01-19 12:35:39,%BRN 1!-ICE,,,300,0.5,1800,6,1
forward_filled_entry,2026-01-19,2026-01-19 12:26:40,2026-01-19 12:31:40,%BRN 1!-ICE,,,300,0.7,900,6,1
forward_filled_entry,2026-01-19,2026-01-19 12:38:56,2026-01-19 12:43:56,%BRN 1!-ICE,,,300,0.7,1800,6,1
forward_filled_entry,2026-01-19,2026-01-19 12:26:55,2026-01-19 12:31:55,%BRN 1!-ICE,,,300,0.9,900,6,1
forward_filled_entry,2026-01-20,2026-01-20 12:16:56,2026-01-20 12:17:56,%BRN 1!-ICE,,,60,0.3,900,6,1
forward_filled_entry,2026-01-20,2026-01-20 12:35:26,2026-01-20 12:36:26,%BRN 1!-ICE,,,60,0.3,3600,6,1
forward_filled_entry,2026-01-20,2026-01-20 18:27:29,2026-01-20 18:28:29,%BRN 1!-ICE,,,60,0.5,3600,6,1
forward_filled_entry,2026-01-20,2026-01-20 12:25:35,2026-01-20 12:26:35,%BRN 1!-ICE,,,60,0.7,900,6,1
forward_filled_entry,2026-01-20,2026-01-20 12:26:26,2026-01-20 12:27:26,%BRN 1!-ICE,,,60,0.9,900,6,1
forward_filled_entry,2026-01-20,2026-01-20 12:16:56,2026-01-20 12:18:56,%BRN 1!-ICE,,,120,0.3,900,6,1
forward_filled_entry,2026-01-20,2026-01-20 12:23:54,2026-01-20 12:25:54,%BRN 1!-ICE,,,120,0.3,1800,6,1
forward_filled_entry,2026-01-20,2026-01-20 12:35:26,2026-01-20 12:37:26,%BRN 1!-ICE,,,120,0.3,3600,6,1
forward_filled_entry,2026-01-20,2026-01-20 12:24:14,2026-01-20 12:26:14,%BRN 1!-ICE,,,120,0.5,900,6,1
forward_filled_entry,2026-01-20,2026-01-20 18:21:37,2026-01-20 18:23:37,%BRN 1!-ICE,,,120,0.7,1800,6,1
forward_filled_entry,2026-01-20,2026-01-20 18:30:02,2026-01-20 18:32:02,%BRN 1!-ICE,,,120,0.7,3600,6,1
forward_filled_entry,2026-01-20,2026-01-20 12:26:26,2026-01-20 12:28:26,%BRN 1!-ICE,,,120,0.9,900,6,1
forward_filled_entry,2026-01-20,2026-01-20 18:21:37,2026-01-20 18:23:37,%BRN 1!-ICE,,,120,0.9,1800,6,1
forward_filled_entry,2026-01-20,2026-01-20 18:33:06,2026-01-20 18:35:06,%BRN 1!-ICE,,,120,0.9,3600,6,1
forward_filled_entry,2026-01-20,2026-01-20 12:23:54,2026-01-20 12:28:54,%BRN 1!-ICE,,,300,0.3,1800,6,1
forward_filled_entry,2026-01-20,2026-01-20 12:35:26,2026-01-20 12:40:26,%BRN 1!-ICE,,,300,0.3,3600,6,1
forward_filled_entry,2026-01-20,2026-01-20 12:24:16,2026-01-20 12:29:16,%BRN 1!-ICE,,,300,0.5,1800,6,1
forward_filled_entry,2026-01-20,2026-01-20 18:27:29,2026-01-20 18:32:29,%BRN 1!-ICE,,,300,0.5,3600,6,1
forward_filled_entry,2026-01-20,2026-01-20 12:25:35,2026-01-20 12:30:35,%BRN 1!-ICE,,,300,0.7,900,6,1
forward_filled_entry,2026-01-20,2026-01-20 18:21:37,2026-01-20 18:26:37,%BRN 1!-ICE,,,300,0.7,1800,6,1
forward_filled_entry,2026-01-20,2026-01-20 12:26:26,2026-01-20 12:31:26,%BRN 1!-ICE,,,300,0.9,900,6,1
forward_filled_entry,2026-01-20,2026-01-20 18:21:37,2026-01-20 18:26:37,%BRN 1!-ICE,,,300,0.9,1800,6,1
forward_filled_entry,2026-01-21,2026-01-21 12:02:55,2026-01-21 12:03:55,%BRN 1!-ICE,,,60,0.3,900,6,1
forward_filled_entry,2026-01-21,2026-01-21 12:21:50,2026-01-21 12:22:50,%BRN 1!-ICE,,,60,0.5,900,6,1
forward_filled_entry,2026-01-21,2026-01-21 12:54:55,2026-01-21 12:55:55,%BRN 1!-ICE,,,60,0.5,1800,6,1
forward_filled_entry,2026-01-21,2026-01-21 12:55:22,2026-01-21 12:56:22,%BRN 1!-ICE,,,60,0.5,3600,6,1
forward_filled_entry,2026-01-21,2026-01-21 12:22:02,2026-01-21 12:23:02,%BRN 1!-ICE,,,60,0.7,900,6,1
forward_filled_entry,2026-01-21,2026-01-21 13:24:32,2026-01-21 13:25:32,%BRN 1!-ICE,,,60,0.7,1800,6,1
forward_filled_entry,2026-01-21,2026-01-21 13:16:43,2026-01-21 13:17:43,%BRN 1!-ICE,,,60,0.9,900,6,1
forward_filled_entry,2026-01-21,2026-01-21 12:02:55,2026-01-21 12:04:55,%BRN 1!-ICE,,,120,0.3,900,6,1
forward_filled_entry,2026-01-21,2026-01-21 12:02:45,2026-01-21 12:04:45,%BRN 1!-ICE,,,120,0.3,1800,6,1
forward_filled_entry,2026-01-21,2026-01-21 12:21:50,2026-01-21 12:23:50,%BRN 1!-ICE,,,120,0.5,900,6,1
forward_filled_entry,2026-01-21,2026-01-21 12:55:22,2026-01-21 12:57:22,%BRN 1!-ICE,,,120,0.5,3600,6,1
forward_filled_entry,2026-01-21,2026-01-21 13:24:32,2026-01-21 13:26:32,%BRN 1!-ICE,,,120,0.7,1800,6,1
forward_filled_entry,2026-01-21,2026-01-21 13:16:43,2026-01-21 13:18:43,%BRN 1!-ICE,,,120,0.9,900,6,1
forward_filled_entry,2026-01-21,2026-01-21 13:25:22,2026-01-21 13:27:22,%BRN 1!-ICE,,,120,0.9,1800,6,1
forward_filled_entry,2026-01-21,2026-01-21 12:02:55,2026-01-21 12:07:55,%BRN 1!-ICE,,,300,0.3,900,6,1
forward_filled_entry,2026-01-21,2026-01-21 12:02:45,2026-01-21 12:07:45,%BRN 1!-ICE,,,300,0.3,1800,6,1
forward_filled_entry,2026-01-21,2026-01-21 12:26:49,2026-01-21 12:31:49,%BRN 1!-ICE,,,300,0.3,3600,6,1
forward_filled_entry,2026-01-21,2026-01-21 12:55:22,2026-01-21 13:00:22,%BRN 1!-ICE,,,300,0.5,3600,6,1
forward_filled_entry,2026-01-21,2026-01-21 13:24:32,2026-01-21 13:29:32,%BRN 1!-ICE,,,300,0.7,1800,6,1
forward_filled_entry,2026-01-21,2026-01-21 18:29:41,2026-01-21 18:34:41,%BRN 1!-ICE,,,300,0.7,3600,6,1
forward_filled_entry,2026-01-21,2026-01-21 13:16:43,2026-01-21 13:21:43,%BRN 1!-ICE,,,300,0.9,900,6,1
forward_filled_entry,2026-01-21,2026-01-21 13:25:22,2026-01-21 13:30:22,%BRN 1!-ICE,,,300,0.9,1800,6,1
forward_filled_entry,2026-01-22,2026-01-22 12:30:20,2026-01-22 12:31:20,%BRN 1!-ICE,,,60,0.3,900,6,1
forward_filled_entry,2026-01-22,2026-01-22 12:30:57,2026-01-22 12:31:57,%BRN 1!-ICE,,,60,0.3,1800,6,1
forward_filled_entry,2026-01-22,2026-01-22 13:02:40,2026-01-22 13:03:40,%BRN 1!-ICE,,,60,0.3,3600,6,1
forward_filled_entry,2026-01-22,2026-01-22 12:30:34,2026-01-22 12:31:34,%BRN 1!-ICE,,,60,0.5,900,6,1
forward_filled_entry,2026-01-22,2026-01-22 12:52:14,2026-01-22 12:53:14,%BRN 1!-ICE,,,60,0.5,1800,6,1
forward_filled_entry,2026-01-22,2026-01-22 13:04:11,2026-01-22 13:05:11,%BRN 1!-ICE,,,60,0.5,3600,6,1
forward_filled_entry,2026-01-22,2026-01-22 15:31:01,2026-01-22 15:32:01,%BRN 1!-ICE,,,60,0.7,900,6,1
forward_filled_entry,2026-01-22,2026-01-22 17:11:07,2026-01-22 17:12:07,%BRN 1!-ICE,,,60,0.7,1800,6,1
forward_filled_entry,2026-01-22,2026-01-22 18:07:49,2026-01-22 18:08:49,%BRN 1!-ICE,,,60,0.7,3600,6,1
forward_filled_entry,2026-01-22,2026-01-22 17:00:15,2026-01-22 17:01:15,%BRN 1!-ICE,,,60,0.9,900,6,1
forward_filled_entry,2026-01-22,2026-01-22 18:15:09,2026-01-22 18:16:09,%BRN 1!-ICE,,,60,0.9,1800,6,1
forward_filled_entry,2026-01-22,2026-01-22 18:11:04,2026-01-22 18:12:04,%BRN 1!-ICE,,,60,0.9,3600,6,1
forward_filled_entry,2026-01-22,2026-01-22 12:30:20,2026-01-22 12:32:20,%BRN 1!-ICE,,,120,0.3,900,6,1
forward_filled_entry,2026-01-22,2026-01-22 12:30:57,2026-01-22 12:32:57,%BRN 1!-ICE,,,120,0.3,1800,6,1
forward_filled_entry,2026-01-22,2026-01-22 13:02:40,2026-01-22 13:04:40,%BRN 1!-ICE,,,120,0.3,3600,6,1
forward_filled_entry,2026-01-22,2026-01-22 12:30:34,2026-01-22 12:32:34,%BRN 1!-ICE,,,120,0.5,900,6,1
forward_filled_entry,2026-01-22,2026-01-22 12:52:14,2026-01-22 12:54:14,%BRN 1!-ICE,,,120,0.5,1800,6,1
forward_filled_entry,2026-01-22,2026-01-22 13:04:11,2026-01-22 13:06:11,%BRN 1!-ICE,,,120,0.5,3600,6,1
forward_filled_entry,2026-01-22,2026-01-22 15:31:01,2026-01-22 15:33:01,%BRN 1!-ICE,,,120,0.7,900,6,1
forward_filled_entry,2026-01-22,2026-01-22 17:11:07,2026-01-22 17:13:07,%BRN 1!-ICE,,,120,0.7,1800,6,1
forward_filled_entry,2026-01-22,2026-01-22 18:15:09,2026-01-22 18:17:09,%BRN 1!-ICE,,,120,0.9,1800,6,1
forward_filled_entry,2026-01-22,2026-01-22 18:11:04,2026-01-22 18:13:04,%BRN 1!-ICE,,,120,0.9,3600,6,1
forward_filled_entry,2026-01-22,2026-01-22 12:30:20,2026-01-22 12:35:20,%BRN 1!-ICE,,,300,0.3,900,6,1
forward_filled_entry,2026-01-22,2026-01-22 13:02:40,2026-01-22 13:07:40,%BRN 1!-ICE,,,300,0.3,3600,6,1
forward_filled_entry,2026-01-22,2026-01-22 12:30:34,2026-01-22 12:35:34,%BRN 1!-ICE,,,300,0.5,900,6,1
forward_filled_entry,2026-01-22,2026-01-22 12:52:14,2026-01-22 12:57:14,%BRN 1!-ICE,,,300,0.5,1800,6,1
